Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-10-14,34
30-10-14,51
29-10-14,49
28-10-14,36
27-10-14,23
26-10-14,24
25-10-14,41
24-10-14,34
23-10-14,29
22-10-14,11
21-10-14,15
20-10-14,15
19-10-14,16
18-10-14,18
17-10-14,23
16-10-14,22
15-10-14,23
14-10-14,25
13-10-14,31
12-10-14,23
11-10-14,44
10-10-14,26
09-10-14,27
08-10-14,14
07-10-14,31
06-10-14,41
05-10-14,33
04-10-14,40
03-10-14,38
02-10-14,68
01-10-14,50

