Datum Zeit,Zittau-Ost PM10
,µg/m³
31-10-14,44
30-10-14,40
29-10-14,22
28-10-14,21
27-10-14,21
26-10-14,21
25-10-14,26
24-10-14,23
23-10-14,14
22-10-14,5
21-10-14,11
20-10-14,9
19-10-14,17
18-10-14,20
17-10-14,14
16-10-14,15
15-10-14,13
14-10-14,13
13-10-14,27
12-10-14,16
11-10-14,26
10-10-14,32
09-10-14,23
08-10-14,29
07-10-14,36
06-10-14,30
05-10-14,34
04-10-14,28
03-10-14,27
02-10-14,22
01-10-14,29

