Datum Zeit,Borna PM10
,µg/m³
31-10-14,33
30-10-14,43
29-10-14,37
28-10-14,30
27-10-14,23
26-10-14,20
25-10-14,22
24-10-14,24
23-10-14,19
22-10-14,10
21-10-14,11
20-10-14,13
19-10-14,11
18-10-14,14
17-10-14,15
16-10-14,16
15-10-14,16
14-10-14,16
13-10-14,24
12-10-14,16
11-10-14,36
10-10-14,16
09-10-14,22
08-10-14,14
07-10-14,26
06-10-14,36
05-10-14,29
04-10-14,31
03-10-14,28
02-10-14,40
01-10-14,36

