Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-10-14,29
30-10-14,48
29-10-14,43
28-10-14,29
27-10-14,26
26-10-14,23
25-10-14,21
24-10-14,29
23-10-14,22
22-10-14,9
21-10-14,16
20-10-14,15
19-10-14,14
18-10-14,19
17-10-14,20
16-10-14,19
15-10-14,21
14-10-14,21
13-10-14,31
12-10-14,17
11-10-14,28
10-10-14,23
09-10-14,28
08-10-14,24
07-10-14,34
06-10-14,39
05-10-14,31
04-10-14,33
03-10-14,30
02-10-14,44
01-10-14,40

