Datum Zeit,Leipzig-West PM10
,µg/m³
31-10-14,26
30-10-14,38
29-10-14,34
28-10-14,27
27-10-14,17
26-10-14,20
25-10-14,19
24-10-14,21
23-10-14,20
22-10-14,7
21-10-14,9
20-10-14,9
19-10-14,11
18-10-14,12
17-10-14,11
16-10-14,14
15-10-14,13
14-10-14,14
13-10-14,20
12-10-14,13
11-10-14,33
10-10-14,12
09-10-14,15
08-10-14,11
07-10-14,24
06-10-14,30
05-10-14,25
04-10-14,29
03-10-14,27
02-10-14,47
01-10-14,32

