Datum Zeit,Plauen-Sued PM10
,µg/m³
31-10-14,35
30-10-14,46
29-10-14,37
28-10-14,28
27-10-14,18
26-10-14,22
25-10-14,24
24-10-14,24
23-10-14,15
22-10-14,7
21-10-14,14
20-10-14,15
19-10-14,14
18-10-14,15
17-10-14,16
16-10-14,12
15-10-14,16
14-10-14,15
13-10-14,24
12-10-14,15
11-10-14,25
10-10-14,22
09-10-14,24
08-10-14,16
07-10-14,28
06-10-14,40
05-10-14,24
04-10-14,27
03-10-14,23
02-10-14,
01-10-14,31

