Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-10-14,24
30-10-14,37
29-10-14,31
28-10-14,21
27-10-14,20
26-10-14,16
25-10-14,15
24-10-14,19
23-10-14,17
22-10-14,6
21-10-14,8
20-10-14,9
19-10-14,11
18-10-14,12
17-10-14,12
16-10-14,10
15-10-14,12
14-10-14,11
13-10-14,20
12-10-14,14
11-10-14,19
10-10-14,15
09-10-14,19
08-10-14,15
07-10-14,25
06-10-14,32
05-10-14,27
04-10-14,27
03-10-14,25
02-10-14,31
01-10-14,32

