Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2010-05-01,,,,,,22,,16.57,
2010-05-01,01:00,,1,14,62,,,,1.9
2010-05-01,02:00,,1,15,56,,,,1.1
2010-05-01,03:00,,1,15,55,,,,1.2
2010-05-01,04:00,,1,11,60,,,,1.2
2010-05-01,05:00,,1,11,56,,,,1.0
2010-05-01,06:00,,1,13,52,,,,1.0
2010-05-01,07:00,,1,12,56,,,,1.1
2010-05-01,08:00,,1,17,47,,,,1.2
2010-05-01,09:00,,1,14,47,,,,1.2
2010-05-01,10:00,,3,15,54,,,,1.2
2010-05-01,11:00,,2,16,64,,,,1.1
2010-05-01,12:00,,1,11,82,,,,1.0
2010-05-01,13:00,,1,8,98,,,,1.0
2010-05-01,14:00,,1,8,103,,,,1.0
2010-05-01,15:00,,1,9,100,,,,1.0
2010-05-01,16:00,,1,10,95,,,,1.1
2010-05-01,17:00,,1,11,79,,,,1.0
2010-05-01,18:00,,1,15,63,,,,1.0
2010-05-01,19:00,,1,22,50,,,,1.0
2010-05-01,20:00,,1,20,44,,,,1.3
2010-05-01,21:00,,1,19,37,,,,1.1
2010-05-01,22:00,,1,19,41,,,,1.3
2010-05-01,23:00,,1,17,47,,,,2.8
2010-05-02,,,,,,20,,14.35,
2010-05-02,00:00,,1,16,44,,,,2.9
2010-05-02,01:00,,1,13,47,,,,2.2
2010-05-02,02:00,,1,12,39,,,,1.4
2010-05-02,03:00,,1,12,42,,,,1.3
2010-05-02,04:00,,1,13,38,,,,1.5
2010-05-02,05:00,,1,14,28,,,,1.0
2010-05-02,06:00,,1,16,24,,,,1.0
2010-05-02,07:00,,1,14,34,,,,1.2
2010-05-02,08:00,,1,14,45,,,,1.1
2010-05-02,09:00,,1,12,56,,,,1.0
2010-05-02,10:00,,1,13,50,,,,1.0
2010-05-02,11:00,,1,11,54,,,,1.0
2010-05-02,12:00,,1,11,59,,,,1.0
2010-05-02,13:00,,1,11,58,,,,1.1
2010-05-02,14:00,,1,11,60,,,,1.2
2010-05-02,15:00,,1,12,61,,,,1.5
2010-05-02,16:00,,1,13,58,,,,2.6
2010-05-02,17:00,,1,15,54,,,,2.0
2010-05-02,18:00,,1,19,53,,,,1.4
2010-05-02,19:00,,1,25,37,,,,1.0
2010-05-02,20:00,,1,30,31,,,,1.1
2010-05-02,21:00,,1,13,59,,,,1.0
2010-05-02,22:00,,1,12,58,,,,1.0
2010-05-02,23:00,,1,11,60,,,,1.0
2010-05-03,,,,,,15,,10.84,
2010-05-03,00:00,,1,20,43,,,,
2010-05-03,01:00,,1,17,46,,,,1.0
2010-05-03,02:00,,1,22,38,,,,1.0
2010-05-03,03:00,,1,19,41,,,,1.0
2010-05-03,04:00,,1,15,45,,,,1.0
2010-05-03,05:00,,1,20,38,,,,1.0
2010-05-03,06:00,,6,34,28,,,,1.0
2010-05-03,07:00,,6,47,14,,,,1.0
2010-05-03,08:00,,8,45,11,,,,1.0
2010-05-03,09:00,,8,33,24,,,,1.2
2010-05-03,10:00,,4,24,31,,,,1.6
2010-05-03,11:00,,2,20,38,,,,1.0
2010-05-03,12:00,,2,16,50,,,,1.5
2010-05-03,13:00,,1,16,57,,,,2.7
2010-05-03,14:00,,2,18,56,,,,3.6
2010-05-03,15:00,,2,25,51,,,,5.5
2010-05-03,16:00,,1,20,57,,,,1.5
2010-05-03,17:00,,1,20,61,,,,1.0
2010-05-03,18:00,,1,22,55,,,,1.0
2010-05-03,19:00,,1,18,52,,,,1.0
2010-05-03,20:00,,1,17,52,,,,1.0
2010-05-03,21:00,,1,19,44,,,,1.0
2010-05-03,22:00,,1,16,44,,,,1.0
2010-05-03,23:00,,1,16,40,,,,1.0
2010-05-04,,,,,,12,,8.70,
2010-05-04,00:00,,1,12,43,,,,
2010-05-04,01:00,,1,12,44,,,,1.0
2010-05-04,02:00,,1,9,52,,,,1.0
2010-05-04,03:00,,1,12,47,,,,1.0
2010-05-04,04:00,,1,17,45,,,,1.0
2010-05-04,05:00,,1,23,36,,,,1.0
2010-05-04,06:00,,1,22,36,,,,1.1
2010-05-04,07:00,,2,22,41,,,,1.0
2010-05-04,08:00,,2,25,41,,,,1.0
2010-05-04,09:00,,3,24,47,,,,1.0
2010-05-04,10:00,,3,19,57,,,,1.0
2010-05-04,11:00,,2,19,56,,,,1.0
2010-05-04,12:00,,2,18,58,,,,1.0
2010-05-04,13:00,,1,16,61,,,,1.0
2010-05-04,14:00,,1,16,61,,,,1.0
2010-05-04,15:00,,2,17,62,,,,1.4
2010-05-04,16:00,,2,24,56,,,,2.0
2010-05-04,17:00,,2,27,55,,,,1.3
2010-05-04,18:00,,1,26,52,,,,1.0
2010-05-04,19:00,,1,19,53,,,,1.0
2010-05-04,20:00,,1,16,55,,,,1.0
2010-05-04,21:00,,5,20,55,,,,1.0
2010-05-04,22:00,,5,18,51,,,,1.0
2010-05-04,23:00,,5,15,57,,,,1.0
2010-05-05,,,,,,18,,8.37,
2010-05-05,00:00,,2,13,54,,,,
2010-05-05,01:00,,6,14,52,,,,1.0
2010-05-05,02:00,,5,13,64,,,,1.0
2010-05-05,03:00,,1,9,70,,,,1.0
2010-05-05,04:00,,1,12,66,,,,1.0
2010-05-05,05:00,,1,13,61,,,,1.0
2010-05-05,06:00,,1,19,52,,,,1.0
2010-05-05,07:00,,5,31,45,,,,1.2
2010-05-05,08:00,,4,23,51,,,,1.0
2010-05-05,09:00,,5,21,51,,,,1.2
2010-05-05,10:00,,2,19,57,,,,1.2
2010-05-05,11:00,,3,16,67,,,,1.6
2010-05-05,12:00,,2,15,74,,,,1.3
2010-05-05,13:00,,1,13,83,,,,1.0
2010-05-05,14:00,,1,14,85,,,,1.4
2010-05-05,15:00,,1,11,92,,,,1.0
2010-05-05,16:00,,1,11,95,,,,1.0
2010-05-05,17:00,,1,11,96,,,,1.0
2010-05-05,18:00,,2,13,91,,,,1.0
2010-05-05,19:00,,1,14,87,,,,1.0
2010-05-05,20:00,,1,11,92,,,,1.3
2010-05-05,21:00,,1,10,96,,,,2.1
2010-05-05,22:00,,1,9,95,,,,1.1
2010-05-05,23:00,,1,9,89,,,,1.0
2010-05-06,,,,,,8,,5.47,
2010-05-06,00:00,,1,9,82,,,,
2010-05-06,01:00,,1,8,80,,,,1.0
2010-05-06,02:00,,1,8,74,,,,1.0
2010-05-06,03:00,,1,8,68,,,,1.0
2010-05-06,04:00,,1,9,63,,,,1.0
2010-05-06,05:00,,1,11,58,,,,1.0
2010-05-06,06:00,,1,18,48,,,,1.0
2010-05-06,07:00,,1,20,42,,,,1.0
2010-05-06,08:00,,1,20,47,,,,1.0
2010-05-06,09:00,,3,21,45,,,,1.0
2010-05-06,10:00,,3,24,40,,,,1.0
2010-05-06,11:00,,5,24,37,,,,1.0
2010-05-06,12:00,,4,29,28,,,,1.0
2010-05-06,13:00,,3,19,37,,,,1.0
2010-05-06,14:00,,3,22,33,,,,1.0
2010-05-06,15:00,,3,21,33,,,,1.0
2010-05-06,16:00,,2,21,33,,,,1.0
2010-05-06,17:00,,3,24,28,,,,1.0
2010-05-06,18:00,,4,30,20,,,,1.0
2010-05-06,19:00,,2,30,18,,,,1.0
2010-05-06,20:00,,3,35,8,,,,1.0
2010-05-06,21:00,,7,39,3,,,,1.0
2010-05-06,22:00,,10,40,1,,,,1.0
2010-05-06,23:00,,2,27,9,,,,1.0
2010-05-07,,,,,,7,,5.04,
2010-05-07,00:00,,1,19,15,,,,
2010-05-07,01:00,,1,19,15,,,,1.0
2010-05-07,02:00,,1,18,13,,,,1.0
2010-05-07,03:00,,1,17,14,,,,1.0
2010-05-07,04:00,,1,22,8,,,,1.0
2010-05-07,05:00,,1,22,12,,,,1.0
2010-05-07,06:00,,4,23,9,,,,1.0
2010-05-07,07:00,,3,22,28,,,,1.0
2010-05-07,08:00,,1,20,39,,,,1.2
2010-05-07,09:00,,2,16,44,,,,1.0
2010-05-07,10:00,,3,15,48,,,,1.0
2010-05-07,11:00,,3,14,49,,,,1.0
2010-05-07,12:00,,2,14,49,,,,1.4
2010-05-07,13:00,,4,17,49,,,,1.5
2010-05-07,14:00,,2,16,52,,,,1.8
2010-05-07,15:00,,2,17,53,,,,1.4
2010-05-07,16:00,,2,19,53,,,,1.1
2010-05-07,17:00,,1,17,53,,,,1.7
2010-05-07,18:00,,1,18,58,,,,1.0
2010-05-07,19:00,,1,28,40,,,,1.2
2010-05-07,20:00,,1,30,29,,,,1.0
2010-05-07,21:00,,1,24,31,,,,1.0
2010-05-07,22:00,,1,37,14,,,,1.0
2010-05-07,23:00,,1,25,24,,,,1.0
2010-05-08,,,,,,14,,10.64,
2010-05-08,00:00,,1,22,26,,,,
2010-05-08,01:00,,1,22,25,,,,1.0
2010-05-08,02:00,,1,21,23,,,,1.0
2010-05-08,03:00,,1,22,20,,,,2.3
2010-05-08,04:00,,1,20,22,,,,1.5
2010-05-08,05:00,,1,23,18,,,,1.0
2010-05-08,06:00,,5,26,11,,,,1.0
2010-05-08,07:00,,2,16,34,,,,1.0
2010-05-08,08:00,,1,12,52,,,,1.0
2010-05-08,09:00,,1,10,70,,,,1.0
2010-05-08,10:00,,1,11,78,,,,1.0
2010-05-08,11:00,,1,9,100,,,,1.0
2010-05-08,12:00,,1,10,104,,,,1.0
2010-05-08,13:00,,1,10,104,,,,1.0
2010-05-08,14:00,,1,9,106,,,,1.0
2010-05-08,15:00,,1,9,109,,,,1.0
2010-05-08,16:00,,1,9,108,,,,1.0
2010-05-08,17:00,,1,10,108,,,,1.0
2010-05-08,18:00,,1,11,107,,,,1.0
2010-05-08,19:00,,1,12,103,,,,1.0
2010-05-08,20:00,,1,20,85,,,,1.0
2010-05-08,21:00,,1,29,63,,,,1.0
2010-05-08,22:00,,1,42,36,,,,1.0
2010-05-08,23:00,,1,37,30,,,,1.0
2010-05-09,,,,,,15,,11.32,
2010-05-09,00:00,,1,32,23,,,,
2010-05-09,01:00,,1,22,27,,,,1.9
2010-05-09,02:00,,1,26,18,,,,1.4
2010-05-09,03:00,,1,23,22,,,,1.0
2010-05-09,04:00,,1,14,33,,,,2.5
2010-05-09,05:00,,1,17,25,,,,2.2
2010-05-09,06:00,,1,19,19,,,,1.5
2010-05-09,07:00,,2,14,28,,,,1.2
2010-05-09,08:00,,4,16,38,,,,3.1
2010-05-09,09:00,,4,18,45,,,,4.2
2010-05-09,10:00,,2,16,73,,,,2.8
2010-05-09,11:00,,1,12,96,,,,1.2
2010-05-09,12:00,,1,8,112,,,,1.0
2010-05-09,13:00,,1,9,115,,,,1.0
2010-05-09,14:00,,1,10,115,,,,1.0
2010-05-09,15:00,,1,10,115,,,,1.0
2010-05-09,16:00,,1,11,115,,,,1.0
2010-05-09,17:00,,1,15,103,,,,1.0
2010-05-09,18:00,,1,17,92,,,,2.8
2010-05-09,19:00,,1,20,81,,,,6.4
2010-05-09,20:00,,1,21,73,,,,2.4
2010-05-09,21:00,,1,19,67,,,,2.7
2010-05-09,22:00,,1,15,74,,,,1.0
2010-05-09,23:00,,1,14,68,,,,1.0
2010-05-10,,,,,,22,,16.91,
2010-05-10,00:00,,1,17,59,,,,1.2
2010-05-10,01:00,,1,15,44,,,,1.4
2010-05-10,02:00,,1,22,25,,,,1.3
2010-05-10,03:00,,1,20,23,,,,1.0
2010-05-10,04:00,,1,21,16,,,,1.0
2010-05-10,05:00,,1,28,8,,,,1.0
2010-05-10,06:00,,8,30,6,,,,1.0
