Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
28-02-09,
27-02-09,7.91
26-02-09,
25-02-09,21.06
24-02-09,
23-02-09,8.07
22-02-09,
21-02-09,43.68
20-02-09,
19-02-09,24.28
18-02-09,
17-02-09,16.21
16-02-09,
15-02-09,17.43
14-02-09,
13-02-09,20.33
12-02-09,
11-02-09,
10-02-09,
09-02-09,21.69
08-02-09,
07-02-09,25.71
06-02-09,
05-02-09,25.45
04-02-09,
03-02-09,19.70
02-02-09,
01-02-09,24.15

