Datum Zeit,Niesky PM10
,µg/m³
30-09-10,8
29-09-10,6
28-09-10,3
27-09-10,2
26-09-10,2
25-09-10,12
24-09-10,25
23-09-10,18
22-09-10,12
21-09-10,12
20-09-10,14
19-09-10,11
18-09-10,9
17-09-10,7
16-09-10,7
15-09-10,8
14-09-10,9
13-09-10,11
12-09-10,16
11-09-10,14
10-09-10,13
09-09-10,12
08-09-10,21
07-09-10,11
06-09-10,7
05-09-10,8
04-09-10,8
03-09-10,6
02-09-10,7
01-09-10,7

