Datum Zeit,Collmberg O3
,µg/m³
01-10-10 00:00,34
30-09-10 23:00,37
30-09-10 22:00,39
30-09-10 21:00,41
30-09-10 20:00,61
30-09-10 19:00,62
30-09-10 18:00,62
30-09-10 17:00,58
30-09-10 16:00,58
30-09-10 15:00,61
30-09-10 14:00,55
30-09-10 13:00,52
30-09-10 12:00,49
30-09-10 11:00,48
30-09-10 10:00,34
30-09-10 09:00,33
30-09-10 08:00,32
30-09-10 07:00,31
30-09-10 06:00,29
30-09-10 05:00,25
30-09-10 04:00,28
30-09-10 03:00,28
30-09-10 02:00,30
30-09-10 01:00,32
30-09-10 00:00,36
29-09-10 23:00,34
29-09-10 22:00,33
29-09-10 21:00,32
29-09-10 20:00,33
29-09-10 19:00,34
29-09-10 18:00,35
29-09-10 17:00,40
29-09-10 16:00,45
29-09-10 15:00,46
29-09-10 14:00,48
29-09-10 13:00,48
29-09-10 12:00,45
29-09-10 11:00,39
29-09-10 10:00,37
29-09-10 09:00,36
29-09-10 08:00,33
29-09-10 07:00,29
29-09-10 06:00,32
29-09-10 05:00,34
29-09-10 04:00,36
29-09-10 03:00,35
29-09-10 02:00,36
29-09-10 01:00,36
29-09-10 00:00,36
28-09-10 23:00,33
28-09-10 22:00,34
28-09-10 21:00,31
28-09-10 20:00,34
28-09-10 19:00,38
28-09-10 18:00,38
28-09-10 17:00,40
28-09-10 16:00,44
28-09-10 15:00,47
28-09-10 14:00,46
28-09-10 13:00,47
28-09-10 12:00,48
28-09-10 11:00,48
28-09-10 10:00,45
28-09-10 09:00,49
28-09-10 08:00,47
28-09-10 07:00,46
28-09-10 06:00,47
28-09-10 05:00,49
28-09-10 04:00,51
28-09-10 03:00,47
28-09-10 02:00,27
28-09-10 01:00,17
28-09-10 00:00,19
27-09-10 23:00,24
27-09-10 22:00,30
27-09-10 21:00,33
27-09-10 20:00,35
27-09-10 19:00,35
27-09-10 18:00,36
27-09-10 17:00,35
27-09-10 16:00,32
27-09-10 15:00,32
27-09-10 14:00,37
27-09-10 13:00,39
27-09-10 12:00,32
27-09-10 11:00,36
27-09-10 10:00,35
27-09-10 09:00,35
27-09-10 08:00,37
27-09-10 07:00,37
27-09-10 06:00,35
27-09-10 05:00,36
27-09-10 04:00,36
27-09-10 03:00,37
27-09-10 02:00,39
27-09-10 01:00,40
27-09-10 00:00,38
26-09-10 23:00,34
26-09-10 22:00,36
26-09-10 21:00,40
26-09-10 20:00,43
26-09-10 19:00,48
26-09-10 18:00,53
26-09-10 17:00,55
26-09-10 16:00,53
26-09-10 15:00,54
26-09-10 14:00,49
26-09-10 13:00,51
26-09-10 12:00,53
26-09-10 11:00,54
26-09-10 10:00,56
26-09-10 09:00,59
26-09-10 08:00,55
26-09-10 07:00,56
26-09-10 06:00,60
26-09-10 05:00,56
26-09-10 04:00,53
26-09-10 03:00,51
26-09-10 02:00,59
26-09-10 01:00,61
26-09-10 00:00,58
25-09-10 23:00,57
25-09-10 22:00,56
25-09-10 21:00,59
25-09-10 20:00,60
25-09-10 19:00,63
25-09-10 18:00,58
25-09-10 17:00,47
25-09-10 16:00,49
25-09-10 15:00,38
25-09-10 14:00,31
25-09-10 13:00,30
25-09-10 12:00,31
25-09-10 11:00,34
25-09-10 10:00,37
25-09-10 09:00,39
25-09-10 08:00,38
25-09-10 07:00,38
25-09-10 06:00,35
25-09-10 05:00,38
25-09-10 04:00,44
25-09-10 03:00,49
25-09-10 02:00,58
25-09-10 01:00,70
25-09-10 00:00,76
24-09-10 23:00,86
24-09-10 22:00,71
24-09-10 21:00,60
24-09-10 20:00,62
24-09-10 19:00,66
24-09-10 18:00,68
24-09-10 17:00,82
24-09-10 16:00,98
24-09-10 15:00,76
24-09-10 14:00,87
24-09-10 13:00,92
24-09-10 12:00,74
24-09-10 11:00,58
24-09-10 10:00,49
24-09-10 09:00,35
24-09-10 08:00,36
24-09-10 07:00,52
24-09-10 06:00,63
24-09-10 05:00,63
24-09-10 04:00,66
24-09-10 03:00,65
24-09-10 02:00,62
24-09-10 01:00,62
24-09-10 00:00,62
23-09-10 23:00,59
23-09-10 22:00,55
23-09-10 21:00,55
23-09-10 20:00,61
23-09-10 19:00,58
23-09-10 18:00,59
23-09-10 17:00,94
23-09-10 16:00,95
23-09-10 15:00,97
23-09-10 14:00,98
23-09-10 13:00,97
23-09-10 12:00,83
23-09-10 11:00,62
23-09-10 10:00,33
23-09-10 09:00,42
23-09-10 08:00,62
23-09-10 07:00,74
23-09-10 06:00,73
23-09-10 05:00,73
23-09-10 04:00,68
23-09-10 03:00,63
23-09-10 02:00,57
23-09-10 01:00,54
23-09-10 00:00,66
22-09-10 23:00,62
22-09-10 22:00,52
22-09-10 21:00,50
22-09-10 20:00,58
22-09-10 19:00,77
22-09-10 18:00,82
22-09-10 17:00,73
22-09-10 16:00,71
22-09-10 15:00,73
22-09-10 14:00,69
22-09-10 13:00,67
22-09-10 12:00,60
22-09-10 11:00,48
22-09-10 10:00,37
22-09-10 09:00,36
22-09-10 08:00,41
22-09-10 07:00,40
22-09-10 06:00,36
22-09-10 05:00,57
22-09-10 04:00,58
