Datum Zeit,Leipzig-West PM10
,µg/m³
30-09-10,10
29-09-10,8
28-09-10,9
27-09-10,6
26-09-10,11
25-09-10,7
24-09-10,23
23-09-10,23
22-09-10,20
21-09-10,18
20-09-10,19
19-09-10,17
18-09-10,9
17-09-10,7
16-09-10,8
15-09-10,9
14-09-10,14
13-09-10,10
12-09-10,14
11-09-10,16
10-09-10,18
09-09-10,12
08-09-10,19
07-09-10,12
06-09-10,10
05-09-10,16
04-09-10,12
03-09-10,11
02-09-10,12
01-09-10,10

