Datum Zeit,Leipzig-West O3
,µg/m³
01-10-10 00:00,32
30-09-10 23:00,34
30-09-10 22:00,26
30-09-10 21:00,17
30-09-10 20:00,19
30-09-10 19:00,23
30-09-10 18:00,39
30-09-10 17:00,50
30-09-10 16:00,49
30-09-10 15:00,50
30-09-10 14:00,49
30-09-10 13:00,48
30-09-10 12:00,38
30-09-10 11:00,38
30-09-10 10:00,23
30-09-10 09:00,13
30-09-10 08:00,4
30-09-10 07:00,2
30-09-10 06:00,5
30-09-10 05:00,11
30-09-10 04:00,15
30-09-10 03:00,16
30-09-10 02:00,14
30-09-10 01:00,14
30-09-10 00:00,17
29-09-10 23:00,16
29-09-10 22:00,18
29-09-10 21:00,15
29-09-10 20:00,20
29-09-10 19:00,29
29-09-10 18:00,36
29-09-10 17:00,40
29-09-10 16:00,41
29-09-10 15:00,38
29-09-10 14:00,47
29-09-10 13:00,36
29-09-10 12:00,33
29-09-10 11:00,35
29-09-10 10:00,29
29-09-10 09:00,23
29-09-10 08:00,15
29-09-10 07:00,16
29-09-10 06:00,17
29-09-10 05:00,21
29-09-10 04:00,21
29-09-10 03:00,25
29-09-10 02:00,22
29-09-10 01:00,24
29-09-10 00:00,24
28-09-10 23:00,26
28-09-10 22:00,28
28-09-10 21:00,26
28-09-10 20:00,24
28-09-10 19:00,24
28-09-10 18:00,15
28-09-10 17:00,19
28-09-10 16:00,29
28-09-10 15:00,31
28-09-10 14:00,34
28-09-10 13:00,38
28-09-10 12:00,37
28-09-10 11:00,39
28-09-10 10:00,39
28-09-10 09:00,39
28-09-10 08:00,40
28-09-10 07:00,38
28-09-10 06:00,41
28-09-10 05:00,41
28-09-10 04:00,44
28-09-10 03:00,28
28-09-10 02:00,18
28-09-10 01:00,16
28-09-10 00:00,18
27-09-10 23:00,20
27-09-10 22:00,26
27-09-10 21:00,26
27-09-10 20:00,26
27-09-10 19:00,28
27-09-10 18:00,27
27-09-10 17:00,27
27-09-10 16:00,27
27-09-10 15:00,28
27-09-10 14:00,32
27-09-10 13:00,35
27-09-10 12:00,28
27-09-10 11:00,22
27-09-10 10:00,24
27-09-10 09:00,24
27-09-10 08:00,26
27-09-10 07:00,28
27-09-10 06:00,29
27-09-10 05:00,30
27-09-10 04:00,29
27-09-10 03:00,31
27-09-10 02:00,33
27-09-10 01:00,33
27-09-10 00:00,34
26-09-10 23:00,37
26-09-10 22:00,35
26-09-10 21:00,35
26-09-10 20:00,34
26-09-10 19:00,38
26-09-10 18:00,42
26-09-10 17:00,53
26-09-10 16:00,57
26-09-10 15:00,59
26-09-10 14:00,48
26-09-10 13:00,42
26-09-10 12:00,43
26-09-10 11:00,40
26-09-10 10:00,37
26-09-10 09:00,43
26-09-10 08:00,48
26-09-10 07:00,51
26-09-10 06:00,45
26-09-10 05:00,47
26-09-10 04:00,54
26-09-10 03:00,59
26-09-10 02:00,54
26-09-10 01:00,53
26-09-10 00:00,61
25-09-10 23:00,66
25-09-10 22:00,58
25-09-10 21:00,59
25-09-10 20:00,65
25-09-10 19:00,55
25-09-10 18:00,57
25-09-10 17:00,60
25-09-10 16:00,63
25-09-10 15:00,63
25-09-10 14:00,56
25-09-10 13:00,51
25-09-10 12:00,45
25-09-10 11:00,30
25-09-10 10:00,37
25-09-10 09:00,37
25-09-10 08:00,42
25-09-10 07:00,36
25-09-10 06:00,37
25-09-10 05:00,41
25-09-10 04:00,46
25-09-10 03:00,48
25-09-10 02:00,42
25-09-10 01:00,42
25-09-10 00:00,42
24-09-10 23:00,51
24-09-10 22:00,62
24-09-10 21:00,83
24-09-10 20:00,16
24-09-10 19:00,34
24-09-10 18:00,60
24-09-10 17:00,75
24-09-10 16:00,104
24-09-10 15:00,106
24-09-10 14:00,98
24-09-10 13:00,94
24-09-10 12:00,85
24-09-10 11:00,65
24-09-10 10:00,48
24-09-10 09:00,33
24-09-10 08:00,20
24-09-10 07:00,24
24-09-10 06:00,24
24-09-10 05:00,28
24-09-10 04:00,31
24-09-10 03:00,34
24-09-10 02:00,37
24-09-10 01:00,39
24-09-10 00:00,39
23-09-10 23:00,38
23-09-10 22:00,29
23-09-10 21:00,46
23-09-10 20:00,48
23-09-10 19:00,79
23-09-10 18:00,87
23-09-10 17:00,97
23-09-10 16:00,101
23-09-10 15:00,101
23-09-10 14:00,98
23-09-10 13:00,78
23-09-10 12:00,59
23-09-10 11:00,43
23-09-10 10:00,36
23-09-10 09:00,22
23-09-10 08:00,7
23-09-10 07:00,1
23-09-10 06:00,2
23-09-10 05:00,10
23-09-10 04:00,19
23-09-10 03:00,27
23-09-10 02:00,32
23-09-10 01:00,34
23-09-10 00:00,29
22-09-10 23:00,29
22-09-10 22:00,39
22-09-10 21:00,40
22-09-10 20:00,40
22-09-10 19:00,46
22-09-10 18:00,58
22-09-10 17:00,71
22-09-10 16:00,80
22-09-10 15:00,76
22-09-10 14:00,70
22-09-10 13:00,67
22-09-10 12:00,54
