Datum Zeit,Bautzen PM10
,µg/m³
30-09-10,14
29-09-10,8
28-09-10,5
27-09-10,4
26-09-10,3
25-09-10,16
24-09-10,28
23-09-10,21
22-09-10,22
21-09-10,18
20-09-10,18
19-09-10,16
18-09-10,12
17-09-10,10
16-09-10,9
15-09-10,10
14-09-10,12
13-09-10,15
12-09-10,19
11-09-10,20
10-09-10,20
09-09-10,16
08-09-10,28
07-09-10,20
06-09-10,14
05-09-10,12
04-09-10,12
03-09-10,12
02-09-10,10
01-09-10,9

