Datum Zeit,Collmberg PM2.5
,µg/m³
30-09-10,4.56
29-09-10,2.03
28-09-10,1.60
27-09-10,2.37
26-09-10,1.81
25-09-10,3.87
24-09-10,15.32
23-09-10,12.80
22-09-10,9.81
21-09-10,6.65
20-09-10,6.89
19-09-10,7.13
18-09-10,3.84
17-09-10,3.13
16-09-10,3.05
15-09-10,3.80
14-09-10,5.51
13-09-10,4.45
12-09-10,9.28
11-09-10,14.01
10-09-10,8.03
09-09-10,5.80
08-09-10,11.39
07-09-10,
06-09-10,5.36
05-09-10,5.36
04-09-10,3.89
03-09-10,2.99
02-09-10,2.85
01-09-10,3.68

