Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-01-01,,,,,,,,4.81,,,,,,,,
2019-01-01,01:00,0.5,1026,99.6,1,4,54,,4,,,0.5,0,2.9,6.7,290
2019-01-01,02:00,0.3,1026,99.6,1,3,56,,4,,,0.5,0,2.8,6.7,283
2019-01-01,03:00,0.4,1025,99.6,1,3,59,,4,,,0.5,0,2.7,6.5,282
2019-01-01,04:00,0.3,1024,99.6,1,3,60,,5,,,0.5,0,2.2,7.3,275
2019-01-01,05:00,0.3,1023,99.6,1,2,66,,6,,,0.5,0,1.8,7.7,272
2019-01-01,06:00,0.2,1022,99.6,1,2,65,,7,,,0.5,0,1.8,7.6,268
2019-01-01,07:00,0.3,1021,99.6,1,3,61,,9,,,0.5,0,1.9,8.7,277
2019-01-01,08:00,0.3,1020,99.6,1,4,53,,9,,,0.5,0,1.8,9.4,277
2019-01-01,09:00,0.4,1019,99.6,1,5,51,,8,,,0.5,1,2.0,10.1,280
2019-01-01,10:00,0.4,1018,99.6,1,5,50,,7,,,0.5,5,2.0,11.1,287
2019-01-01,11:00,0.3,1018,99.6,1,5,49,,10,,,0.5,16,1.8,11.6,287
2019-01-01,12:00,0.4,1017,99.6,1,5,48,,8,,,0.5,31,1.8,11.8,289
2019-01-01,13:00,0.4,1015,99.6,1,5,49,,3,,,0.5,25,1.9,13.3,288
2019-01-01,14:00,0.4,1015,99.6,1,5,49,,6,,,0.5,26,1.9,13.5,289
2019-01-01,15:00,0.4,1014,99.6,1,5,49,,1,,,0.5,17,1.9,13.3,287
2019-01-01,16:00,0.5,1013,99.6,1,5,49,,3,,,0.5,8,1.9,14.3,289
2019-01-01,17:00,0.3,1013,99.6,1,5,55,,4,,,0.5,0,1.4,15.4,292
2019-01-01,18:00,0.3,1013,99.6,1,4,63,,1,,,0.5,0,0.8,14.6,302
2019-01-01,19:00,0.3,1013,99.6,1,3,65,,4,,,1.0,0,0.4,12.1,297
2019-01-01,20:00,0.4,1013,98.5,1,2,69,,5,,,0.5,0,,14.8,296
2019-01-01,21:00,0.3,1012,99.6,1,2,73,,0,,,0.5,0,,16.1,306
2019-01-01,22:00,0.4,1012,99.6,1,2,73,,,,,1.3,0,,15.8,303
2019-01-01,23:00,0.3,1012,99.6,1,2,72,,4,,,1.3,0,,14.2,298
2019-01-02,,,,,,,,5.46,,,,,,,,
2019-01-02,00:00,0.3,1012,99.4,1,2,74,,8,,,0.5,0,,14.1,301
2019-01-02,01:00,0.3,1013,99.6,1,2,73,,3,,,0.5,0,,13.8,307
2019-01-02,02:00,0.3,1013,99.6,1,2,74,,0,,,0.5,0,,14.7,300
2019-01-02,03:00,0.3,1013,99.6,1,2,73,,8,,,0.5,0,,13.1,302
2019-01-02,04:00,0.4,1014,99.6,1,2,72,,7,,,0.5,0,,12.7,306
2019-01-02,05:00,0.4,1014,99.6,1,2,70,,3,,,0.5,0,,12.7,311
2019-01-02,06:00,0.4,1014,99.6,1,2,70,,2,,,0.5,0,,14.2,314
2019-01-02,07:00,0.3,1014,99.6,1,2,70,,10,,,0.5,0,,15.7,314
2019-01-02,08:00,0.4,1014,99.3,1,2,69,,8,,,0.5,0,,17.6,316
2019-01-02,09:00,0.4,1014,96.3,1,2,67,,7,,,0.5,8,,19.2,315
2019-01-02,10:00,0.4,1015,94.2,1,3,67,,0,,,0.5,45,,17.0,316
2019-01-02,11:00,0.4,1016,94.3,1,2,69,,0,,,0.5,89,,15.8,319
2019-01-02,12:00,0.4,1017,93.2,1,2,60,,6,,,0.5,119,,13.7,319
2019-01-02,13:00,0.2,1017,94.2,1,2,63,,8,,,0.5,105,,13.1,321
2019-01-02,14:00,0.4,1018,99.6,1,2,64,,5,,,0.5,59,,12.6,321
2019-01-02,15:00,0.4,1019,99.6,1,2,64,,2,,,0.5,19,,9.1,335
2019-01-02,16:00,0.5,1020,99.6,1,3,65,,1,,,0.5,16,,11.2,332
2019-01-02,17:00,0.6,1021,91.8,1,3,65,,1,,,0.5,1,,11.3,320
2019-01-02,18:00,0.4,1022,77.8,1,3,66,,2,,,0.5,0,,11.0,319
2019-01-02,19:00,0.5,1022,86.8,1,3,66,,5,,,0.5,0,,12.2,317
2019-01-02,20:00,0.6,1022,82.9,1,2,70,,6,,,0.5,0,,12.4,325
2019-01-02,21:00,0.4,1023,76.8,1,2,70,,4,,,0.5,0,,12.1,325
2019-01-02,22:00,0.4,1024,70.4,1,2,70,,8,,,0.5,0,,11.7,329
