Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-01-01,,,,,,,,14.54,,,,,,,,
2019-01-01,01:00,,1027,92.0,3,10,34,,112,,,22.6,0,5.1,1.3,164
2019-01-01,02:00,,1027,91.9,2,7,35,,61,,,5.8,0,5.2,1.4,162
2019-01-01,03:00,,1026,90.5,1,10,29,,17,,,4.0,0,5.6,1.3,179
2019-01-01,04:00,,1025,90.4,1,10,26,,14,,,3.3,0,5.5,1.6,177
2019-01-01,05:00,,1024,89.6,1,11,27,,13,,,2.9,0,5.8,1.4,186
2019-01-01,06:00,,1023,86.3,1,14,32,,16,,,3.2,0,6.4,1.8,195
2019-01-01,07:00,,1022,83.1,1,14,39,,17,,,2.8,0,6.6,1.6,195
2019-01-01,08:00,,1021,78.2,1,10,53,,12,,,1.9,0,7.2,2.6,218
2019-01-01,09:00,,1020,79.3,1,3,58,,8,,,1.3,1,7.2,3.6,249
2019-01-01,10:00,,1019,80.9,1,5,52,,10,,,2.1,10,7.2,3.3,247
2019-01-01,11:00,,1019,86.5,1,5,48,,9,,,1.2,31,6.8,3.0,246
2019-01-01,12:00,,1018,89.1,1,5,47,,9,,,1.2,30,6.7,3.3,253
2019-01-01,13:00,,1016,88.3,1,5,48,,6,,,1.0,24,6.7,3.7,256
2019-01-01,14:00,,1016,88.7,1,6,47,,5,,,1.3,26,6.7,3.6,262
2019-01-01,15:00,,1015,88.1,1,6,48,,5,,,0.5,19,6.7,3.4,258
2019-01-01,16:00,,1015,84.7,1,6,54,,4,,,0.5,4,6.8,4.3,272
2019-01-01,17:00,,1015,78.9,1,5,63,,1,,,0.5,0,6.6,4.7,278
2019-01-01,18:00,,1014,75.0,1,4,65,,3,,,0.5,0,6.0,4.4,278
2019-01-01,19:00,,1014,69.9,1,3,71,,9,,,1.0,0,5.7,4.9,274
2019-01-01,20:00,,1014,78.6,1,3,70,,7,,,0.5,0,4.6,4.7,273
2019-01-01,21:00,,1014,84.4,1,4,70,,5,,,0.5,0,3.5,4.2,290
2019-01-01,22:00,,1014,74.0,1,3,74,,8,,,0.5,0,3.6,5.6,293
2019-01-01,23:00,,1014,75.5,1,3,74,,6,,,0.5,0,2.9,5.2,286
2019-01-02,,,,,,,,8.59,,,,,,,,
2019-01-02,00:00,,1013,67.8,1,3,74,,9,,,0.5,0,3.3,6.4,287
2019-01-02,01:00,,1013,67.4,1,3,74,,11,,,0.5,0,2.9,5.6,287
2019-01-02,02:00,,1013,77.8,1,3,73,,7,,,0.5,0,2.0,5.1,284
2019-01-02,03:00,,1014,88.0,1,3,71,,8,,,0.5,0,1.0,4.6,289
2019-01-02,04:00,,1014,83.6,1,3,71,,8,,,0.5,0,1.6,4.3,295
2019-01-02,05:00,,1015,79.0,1,3,71,,9,,,0.5,1,2.1,4.7,294
2019-01-02,06:00,,1015,75.9,1,3,71,,12,,,0.5,1,2.3,5.3,303
2019-01-02,07:00,,1015,74.0,1,3,69,,10,,,0.5,0,2.3,5.6,299
2019-01-02,08:00,,1016,74.5,1,4,68,,10,,,0.5,0,2.1,5.5,299
2019-01-02,09:00,,1016,83.8,1,5,65,,9,,,0.5,5,1.0,5.3,308
2019-01-02,10:00,,1017,93.4,1,5,66,,11,,,1.1,27,0.0,5.1,308
2019-01-02,11:00,,1018,96.4,1,6,65,,6,,,0.5,41,,4.3,311
2019-01-02,12:00,,1019,92.4,1,5,66,,5,,,0.5,64,0.3,4.9,313
2019-01-02,13:00,,1020,92.0,1,6,64,,0,,,0.5,84,0.4,3.7,313
2019-01-02,14:00,,1021,92.3,1,6,64,,0,,,1.0,33,,3.5,330
2019-01-02,15:00,,1022,93.8,1,7,62,,2,,,1.3,58,,3.6,328
2019-01-02,16:00,,1023,81.8,1,9,61,,5,,,2.8,20,,4.1,335
2019-01-02,17:00,,1024,76.8,1,10,61,,2,,,2.7,1,,3.2,329
2019-01-02,18:00,,1024,82.5,1,10,58,,3,,,2.2,1,,1.9,347
2019-01-02,19:00,,1025,73.2,1,14,54,,8,,,2.6,1,,2.2,320
2019-01-02,20:00,,1026,68.7,1,7,65,,3,,,2.1,1,,3.5,327
2019-01-02,21:00,,1026,67.3,1,7,66,,1,,,2.2,1,,3.1,324
2019-01-02,22:00,,1027,63.3,1,6,66,,4,,,2.7,1,,2.9,337
2019-01-02,23:00,,1027,62.0,1,6,66,,6,,,2.1,1,,2.5,335
2019-01-03,00:00,,1027,60.0,1,4,65,,6,,,1.6,1,,3.2,319
2019-01-03,01:00,,1027,61.6,1,5,63,,2,,,1.5,1,,3.5,312
