Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-07,8
29-06-07,10
28-06-07,9
27-06-07,10
26-06-07,7
25-06-07,11
24-06-07,8
23-06-07,6
22-06-07,10
21-06-07,
20-06-07,19
19-06-07,13
18-06-07,11
17-06-07,8
16-06-07,7
15-06-07,13
14-06-07,19
13-06-07,34
12-06-07,21
11-06-07,21
10-06-07,21
09-06-07,26
08-06-07,24
07-06-07,20
06-06-07,29
05-06-07,21
04-06-07,19
03-06-07,15
02-06-07,21
01-06-07,27

