Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-06-07,7.89
29-06-07,
28-06-07,12.17
27-06-07,
26-06-07,9.22
25-06-07,
24-06-07,7.77
23-06-07,
22-06-07,14.44
21-06-07,
20-06-07,16.01
19-06-07,
18-06-07,13.95
17-06-07,
16-06-07,7.52
15-06-07,
14-06-07,20.17
13-06-07,
12-06-07,24.60
11-06-07,
10-06-07,18.24
09-06-07,
08-06-07,20.94
07-06-07,
06-06-07,27.42
05-06-07,
04-06-07,23.49
03-06-07,
02-06-07,21.58
01-06-07,

