Datum Zeit,Freiberg PM10
,µg/m³
30-06-07,12
29-06-07,15
28-06-07,14
27-06-07,11
26-06-07,11
25-06-07,12
24-06-07,12
23-06-07,10
22-06-07,14
21-06-07,26
20-06-07,23
19-06-07,14
18-06-07,14
17-06-07,11
16-06-07,10
15-06-07,16
14-06-07,27
13-06-07,33
12-06-07,25
11-06-07,25
10-06-07,26
09-06-07,27
08-06-07,25
07-06-07,22
06-06-07,34
05-06-07,29
04-06-07,24
03-06-07,13
02-06-07,26
01-06-07,25

