Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-06-07,7.78
29-06-07,
28-06-07,8.25
27-06-07,
26-06-07,6.35
25-06-07,
24-06-07,6.59
23-06-07,
22-06-07,10.76
21-06-07,
20-06-07,16.44
19-06-07,
18-06-07,9.61
17-06-07,
16-06-07,
15-06-07,
14-06-07,18.55
13-06-07,
12-06-07,21.13
11-06-07,
10-06-07,17.21
09-06-07,
08-06-07,20.53
07-06-07,
06-06-07,26.69
05-06-07,
04-06-07,18.83
03-06-07,
02-06-07,12.83
01-06-07,

