Datum Zeit,Dresden-Nord PM2.5
,µg/m³
30-06-07,8.12
29-06-07,
28-06-07,9.43
27-06-07,
26-06-07,6.23
25-06-07,
24-06-07,7.26
23-06-07,
22-06-07,9.48
21-06-07,
20-06-07,13.77
19-06-07,
18-06-07,9.68
17-06-07,
16-06-07,7.96
15-06-07,
14-06-07,17.65
13-06-07,
12-06-07,19.89
11-06-07,
10-06-07,17.35
09-06-07,
08-06-07,17.75
07-06-07,
06-06-07,22.88
05-06-07,
04-06-07,14.79
03-06-07,
02-06-07,19.29
01-06-07,

