Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-07,6.03
29-06-07,
28-06-07,6.63
27-06-07,
26-06-07,5.55
25-06-07,
24-06-07,
23-06-07,
22-06-07,
21-06-07,
20-06-07,11.66
19-06-07,
18-06-07,
17-06-07,
16-06-07,
15-06-07,
14-06-07,
13-06-07,
12-06-07,16.76
11-06-07,
10-06-07,15.75
09-06-07,
08-06-07,16.30
07-06-07,
06-06-07,
05-06-07,
04-06-07,8.72
03-06-07,
02-06-07,
01-06-07,

