Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-09-01,,,,,,33,,18.60,
2015-09-01,01:00,,6,25,,,,,
2015-09-01,02:00,,11,25,,,,,
2015-09-01,03:00,,6,24,,,,,
2015-09-01,04:00,,21,32,,,,,
2015-09-01,05:00,,71,48,,,,,
2015-09-01,06:00,,146,83,,,,,
2015-09-01,07:00,,207,117,,,,,
2015-09-01,08:00,,184,105,,,,,
2015-09-01,09:00,,126,96,,,,,
2015-09-01,10:00,,71,69,,,,,
2015-09-01,11:00,,78,81,,,,,
2015-09-01,12:00,,106,100,,,,,
2015-09-01,13:00,,100,114,,,,,
2015-09-01,14:00,,107,128,,,,,
2015-09-01,15:00,,132,143,,,,,
2015-09-01,16:00,,126,130,,,,,
2015-09-01,17:00,,58,66,,,,,
2015-09-01,18:00,,78,74,,,,,
2015-09-01,19:00,,45,43,,,,,
2015-09-01,20:00,,16,21,,,,,
2015-09-01,21:00,,16,16,,,,,
2015-09-01,22:00,,6,11,,,,,
2015-09-01,23:00,,5,8,,,,,
2015-09-02,,,,,,19,,9.53,
2015-09-02,00:00,,3,8,,,,,
2015-09-02,01:00,,4,7,,,,,
2015-09-02,02:00,,6,8,,,,,
2015-09-02,03:00,,5,8,,,,,
2015-09-02,04:00,,8,10,,,,,
2015-09-02,05:00,,75,45,,,,,
2015-09-02,06:00,,97,52,,,,,
2015-09-02,07:00,,133,71,,,,,
2015-09-02,08:00,,83,51,,,,,
2015-09-02,09:00,,94,59,,,,,
2015-09-02,10:00,,79,45,,,,,
2015-09-02,11:00,,68,44,,,,,
2015-09-02,12:00,,81,48,,,,,
2015-09-02,13:00,,77,47,,,,,
2015-09-02,14:00,,93,57,,,,,
2015-09-02,15:00,,115,69,,,,,
2015-09-02,16:00,,102,71,,,,,
2015-09-02,17:00,,91,69,,,,,
2015-09-02,18:00,,89,66,,,,,
2015-09-02,19:00,,52,59,,,,,
2015-09-02,20:00,,112,101,,,,,
2015-09-02,21:00,,94,96,,,,,
2015-09-02,22:00,,66,74,,,,,
2015-09-02,23:00,,21,44,,,,,
2015-09-03,,,,,,18,,9.20,
2015-09-03,00:00,,14,23,,,,,
2015-09-03,01:00,,6,18,,,,,
2015-09-03,02:00,,7,18,,,,,
2015-09-03,03:00,,5,15,,,,,
2015-09-03,04:00,,11,18,,,,,
2015-09-03,05:00,,46,29,,,,,
2015-09-03,06:00,,127,48,,,,,
