Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-09-01,,,,,,28,,,
2015-09-01,01:00,,7,34,,,,,
2015-09-01,02:00,,1,17,,,,,
2015-09-01,03:00,,2,18,,,,,
2015-09-01,04:00,,14,38,,,,,
2015-09-01,05:00,,15,48,,,,,
2015-09-01,06:00,,69,71,,,,,
2015-09-01,07:00,,114,88,,,,,
2015-09-01,08:00,,58,86,,,,,
2015-09-01,09:00,,51,85,,,,,
2015-09-01,10:00,,53,80,,,,,
2015-09-01,11:00,,55,94,,,,,
2015-09-01,12:00,,53,98,,,,,
2015-09-01,13:00,,44,92,,,,,
2015-09-01,14:00,,48,113,,,,,
2015-09-01,15:00,,40,109,,,,,
2015-09-01,16:00,,36,76,,,,,
2015-09-01,17:00,,22,35,,,,,
2015-09-01,18:00,,33,42,,,,,
2015-09-01,19:00,,23,31,,,,,
2015-09-01,20:00,,16,28,,,,,
2015-09-01,21:00,,11,23,,,,,
2015-09-01,22:00,,5,15,,,,,
2015-09-01,23:00,,5,14,,,,,
2015-09-02,,,,,,17,,,
2015-09-02,00:00,,2,12,,,,,
2015-09-02,01:00,,1,8,,,,,
2015-09-02,02:00,,1,7,,,,,
2015-09-02,03:00,,2,13,,,,,
2015-09-02,04:00,,4,18,,,,,
2015-09-02,05:00,,15,31,,,,,
2015-09-02,06:00,,49,43,,,,,
2015-09-02,07:00,,36,49,,,,,
2015-09-02,08:00,,32,41,,,,,
2015-09-02,09:00,,31,37,,,,,
2015-09-02,10:00,,30,36,,,,,
2015-09-02,11:00,,27,35,,,,,
2015-09-02,12:00,,25,36,,,,,
2015-09-02,13:00,,25,36,,,,,
2015-09-02,14:00,,37,50,,,,,
2015-09-02,15:00,,51,59,,,,,
2015-09-02,16:00,,55,73,,,,,
2015-09-02,17:00,,52,72,,,,,
2015-09-02,18:00,,51,73,,,,,
2015-09-02,19:00,,31,58,,,,,
2015-09-02,20:00,,55,79,,,,,
2015-09-02,21:00,,35,73,,,,,
2015-09-02,22:00,,34,69,,,,,
2015-09-02,23:00,,19,50,,,,,
2015-09-03,,,,,,18,,,
2015-09-03,00:00,,21,52,,,,,
2015-09-03,01:00,,9,34,,,,,
2015-09-03,02:00,,4,26,,,,,
2015-09-03,03:00,,10,27,,,,,
2015-09-03,04:00,,18,36,,,,,
2015-09-03,05:00,,20,36,,,,,
2015-09-03,06:00,,20,35,,,,,
2015-09-03,07:00,,95,91,,,,,
2015-09-03,08:00,,56,68,,,,,
2015-09-03,09:00,,76,74,,,,,
2015-09-03,10:00,,82,75,,,,,
2015-09-03,11:00,,72,57,,,,,
2015-09-03,12:00,,17,31,,,,,
2015-09-03,13:00,,17,34,,,,,
2015-09-03,14:00,,22,34,,,,,
2015-09-03,15:00,,68,67,,,,,
2015-09-03,16:00,,48,51,,,,,
2015-09-03,17:00,,30,49,,,,,
2015-09-03,18:00,,20,43,,,,,
2015-09-03,19:00,,24,41,,,,,
2015-09-03,20:00,,32,49,,,,,
2015-09-03,21:00,,35,52,,,,,
2015-09-03,22:00,,29,48,,,,,
2015-09-03,23:00,,21,38,,,,,
2015-09-04,,,,,,20,,,
2015-09-04,00:00,,9,33,,,,,
2015-09-04,01:00,,6,34,,,,,
2015-09-04,02:00,,6,32,,,,,
2015-09-04,03:00,,8,27,,,,,
2015-09-04,04:00,,22,34,,,,,
2015-09-04,05:00,,33,36,,,,,
2015-09-04,06:00,,71,47,,,,,
2015-09-04,07:00,,101,60,,,,,
2015-09-04,08:00,,97,55,,,,,
2015-09-04,09:00,,74,57,,,,,
2015-09-04,10:00,,47,46,,,,,
2015-09-04,11:00,,42,44,,,,,
2015-09-04,12:00,,29,42,,,,,
2015-09-04,13:00,,26,41,,,,,
2015-09-04,14:00,,32,52,,,,,
2015-09-04,15:00,,28,49,,,,,
2015-09-04,16:00,,32,48,,,,,
2015-09-04,17:00,,25,43,,,,,
2015-09-04,18:00,,24,47,,,,,
2015-09-04,19:00,,14,41,,,,,
2015-09-04,20:00,,22,52,,,,,
2015-09-04,21:00,,23,51,,,,,
2015-09-04,22:00,,12,39,,,,,
2015-09-04,23:00,,9,28,,,,,
2015-09-05,,,,,,9,,,
2015-09-05,00:00,,13,33,,,,,
2015-09-05,01:00,,5,21,,,,,
2015-09-05,02:00,,2,16,,,,,
2015-09-05,03:00,,2,15,,,,,
2015-09-05,04:00,,9,17,,,,,
2015-09-05,05:00,,8,19,,,,,
2015-09-05,06:00,,13,22,,,,,
2015-09-05,07:00,,3,14,,,,,
2015-09-05,08:00,,6,16,,,,,
2015-09-05,09:00,,12,18,,,,,
2015-09-05,10:00,,7,17,,,,,
2015-09-05,11:00,,7,15,,,,,
2015-09-05,12:00,,6,18,,,,,
2015-09-05,13:00,,6,17,,,,,
2015-09-05,14:00,,5,15,,,,,
2015-09-05,15:00,,6,15,,,,,
2015-09-05,16:00,,5,15,,,,,
2015-09-05,17:00,,5,19,,,,,
2015-09-05,18:00,,5,17,,,,,
2015-09-05,19:00,,16,23,,,,,
2015-09-05,20:00,,8,23,,,,,
2015-09-05,21:00,,2,11,,,,,
2015-09-05,22:00,,1,9,,,,,
2015-09-05,23:00,,1,7,,,,,
2015-09-06,,,,,,11,,,
2015-09-06,00:00,,1,8,,,,,
2015-09-06,01:00,,1,7,,,,,
2015-09-06,02:00,,1,6,,,,,
2015-09-06,03:00,,1,6,,,,,
2015-09-06,04:00,,1,7,,,,,
2015-09-06,05:00,,1,5,,,,,
2015-09-06,06:00,,1,5,,,,,
2015-09-06,07:00,,1,7,,,,,
2015-09-06,08:00,,1,8,,,,,
2015-09-06,09:00,,1,8,,,,,
2015-09-06,10:00,,2,8,,,,,
2015-09-06,11:00,,2,8,,,,,
2015-09-06,12:00,,3,9,,,,,
2015-09-06,13:00,,3,9,,,,,
2015-09-06,14:00,,3,8,,,,,
2015-09-06,15:00,,4,10,,,,,
2015-09-06,16:00,,3,9,,,,,
2015-09-06,17:00,,4,12,,,,,
2015-09-06,18:00,,5,14,,,,,
2015-09-06,19:00,,3,15,,,,,
2015-09-06,20:00,,5,17,,,,,
2015-09-06,21:00,,2,10,,,,,
2015-09-06,22:00,,1,9,,,,,
2015-09-06,23:00,,1,8,,,,,
