Datum Zeit,Borna NO
,µg/m³
01-01-03 00:00,1
31-12-02 23:00,4
31-12-02 22:00,6
31-12-02 21:00,10
31-12-02 20:00,9
31-12-02 19:00,14
31-12-02 18:00,18
31-12-02 17:00,28
31-12-02 16:00,21
31-12-02 15:00,21
31-12-02 14:00,31
31-12-02 13:00,26
31-12-02 12:00,29
31-12-02 11:00,25
31-12-02 10:00,19
31-12-02 09:00,10
31-12-02 08:00,7
31-12-02 07:00,8
31-12-02 06:00,6
31-12-02 05:00,5
31-12-02 04:00,1
31-12-02 03:00,1
31-12-02 02:00,1
31-12-02 01:00,1
31-12-02 00:00,2
30-12-02 23:00,7
30-12-02 22:00,10
30-12-02 21:00,13
30-12-02 20:00,14
30-12-02 19:00,30
30-12-02 18:00,26
30-12-02 17:00,27
30-12-02 16:00,27
30-12-02 15:00,21
30-12-02 14:00,20
30-12-02 13:00,9
30-12-02 12:00,31
30-12-02 11:00,13
30-12-02 10:00,4
30-12-02 09:00,22
30-12-02 08:00,26
30-12-02 07:00,129
30-12-02 06:00,65
30-12-02 05:00,11
30-12-02 04:00,15
30-12-02 03:00,11
30-12-02 02:00,3
30-12-02 01:00,6
30-12-02 00:00,6
29-12-02 23:00,12
29-12-02 22:00,11
29-12-02 21:00,10
29-12-02 20:00,13
29-12-02 19:00,28
29-12-02 18:00,29
29-12-02 17:00,28
29-12-02 16:00,31
29-12-02 15:00,26
29-12-02 14:00,20
29-12-02 13:00,15
29-12-02 12:00,18
29-12-02 11:00,17
29-12-02 10:00,12
29-12-02 09:00,7
29-12-02 08:00,5
29-12-02 07:00,3
29-12-02 06:00,4
29-12-02 05:00,4
29-12-02 04:00,3
29-12-02 03:00,3
29-12-02 02:00,11
29-12-02 01:00,15
29-12-02 00:00,11
28-12-02 23:00,15
28-12-02 22:00,29
28-12-02 21:00,50
28-12-02 20:00,54
28-12-02 19:00,51
28-12-02 18:00,36
28-12-02 17:00,50
28-12-02 16:00,41
28-12-02 15:00,65
28-12-02 14:00,57
28-12-02 13:00,49
28-12-02 12:00,64
28-12-02 11:00,71
28-12-02 10:00,76
28-12-02 09:00,42
28-12-02 08:00,26
28-12-02 07:00,18
28-12-02 06:00,18
28-12-02 05:00,12
28-12-02 04:00,6
28-12-02 03:00,10
28-12-02 02:00,4
28-12-02 01:00,13
28-12-02 00:00,10
27-12-02 23:00,15
27-12-02 22:00,35
27-12-02 21:00,34
27-12-02 20:00,81
27-12-02 19:00,77
27-12-02 18:00,83
27-12-02 17:00,82
27-12-02 16:00,67
27-12-02 15:00,125
27-12-02 14:00,119
27-12-02 13:00,123
27-12-02 12:00,135
27-12-02 11:00,98
27-12-02 10:00,85
27-12-02 09:00,63
27-12-02 08:00,40
27-12-02 07:00,49
27-12-02 06:00,40
27-12-02 05:00,24
27-12-02 04:00,23
27-12-02 03:00,4
27-12-02 02:00,2
27-12-02 01:00,2
27-12-02 00:00,8
26-12-02 23:00,7
26-12-02 22:00,11
26-12-02 21:00,17
26-12-02 20:00,17
26-12-02 19:00,14
26-12-02 18:00,43
26-12-02 17:00,42
26-12-02 16:00,27
26-12-02 15:00,34
26-12-02 14:00,14
26-12-02 13:00,13
26-12-02 12:00,31
26-12-02 11:00,19
26-12-02 10:00,8
26-12-02 09:00,3
26-12-02 08:00,3
26-12-02 07:00,2
26-12-02 06:00,4
26-12-02 05:00,4
26-12-02 04:00,2
26-12-02 03:00,4
26-12-02 02:00,1
26-12-02 01:00,6
26-12-02 00:00,11
25-12-02 23:00,10
25-12-02 22:00,14
25-12-02 21:00,15
25-12-02 20:00,24
25-12-02 19:00,27
25-12-02 18:00,36
25-12-02 17:00,51
25-12-02 16:00,40
25-12-02 15:00,56
25-12-02 14:00,32
25-12-02 13:00,30
25-12-02 12:00,43
25-12-02 11:00,24
25-12-02 10:00,17
25-12-02 09:00,5
25-12-02 08:00,3
25-12-02 07:00,4
25-12-02 06:00,7
25-12-02 05:00,2
25-12-02 04:00,3
25-12-02 03:00,4
25-12-02 02:00,3
25-12-02 01:00,12
25-12-02 00:00,15
24-12-02 23:00,24
24-12-02 22:00,26
24-12-02 21:00,23
24-12-02 20:00,22
24-12-02 19:00,21
24-12-02 18:00,30
24-12-02 17:00,24
24-12-02 16:00,36
24-12-02 15:00,39
24-12-02 14:00,37
24-12-02 13:00,40
24-12-02 12:00,56
24-12-02 11:00,50
24-12-02 10:00,34
24-12-02 09:00,29
24-12-02 08:00,26
24-12-02 07:00,26
24-12-02 06:00,11
24-12-02 05:00,19
24-12-02 04:00,16
24-12-02 03:00,4
24-12-02 02:00,3
24-12-02 01:00,6
24-12-02 00:00,9
23-12-02 23:00,11
23-12-02 22:00,17
23-12-02 21:00,34
23-12-02 20:00,34
23-12-02 19:00,59
23-12-02 18:00,76
23-12-02 17:00,86
23-12-02 16:00,81
23-12-02 15:00,104
23-12-02 14:00,99
23-12-02 13:00,93
23-12-02 12:00,118
23-12-02 11:00,58
23-12-02 10:00,92
23-12-02 09:00,39
23-12-02 08:00,22
23-12-02 07:00,6
23-12-02 06:00,1
23-12-02 05:00,1
23-12-02 04:00,4
23-12-02 03:00,1
23-12-02 02:00,1
23-12-02 01:00,3
23-12-02 00:00,12
22-12-02 23:00,23
22-12-02 22:00,12
22-12-02 21:00,22
22-12-02 20:00,33
22-12-02 19:00,31
22-12-02 18:00,44
22-12-02 17:00,48
22-12-02 16:00,47
22-12-02 15:00,49
22-12-02 14:00,31
22-12-02 13:00,17
22-12-02 12:00,18
22-12-02 11:00,27
22-12-02 10:00,17
22-12-02 09:00,6
22-12-02 08:00,3
22-12-02 07:00,3
22-12-02 06:00,6
22-12-02 05:00,11
22-12-02 04:00,7
22-12-02 03:00,17
22-12-02 02:00,24
22-12-02 01:00,42
22-12-02 00:00,48
21-12-02 23:00,56
21-12-02 22:00,62
21-12-02 21:00,48
21-12-02 20:00,72
