Datum Zeit,Goerlitz NO2
,µg/m³
01-01-03 00:00,29
31-12-02 23:00,20
31-12-02 22:00,21
31-12-02 21:00,24
31-12-02 20:00,20
31-12-02 19:00,18
31-12-02 18:00,16
31-12-02 17:00,15
31-12-02 16:00,15
31-12-02 15:00,13
31-12-02 14:00,11
31-12-02 13:00,12
31-12-02 12:00,11
31-12-02 11:00,11
31-12-02 10:00,12
31-12-02 09:00,10
31-12-02 08:00,8
31-12-02 07:00,8
31-12-02 06:00,8
31-12-02 05:00,10
31-12-02 04:00,10
31-12-02 03:00,12
31-12-02 02:00,12
31-12-02 01:00,14
31-12-02 00:00,12
30-12-02 23:00,12
30-12-02 22:00,14
30-12-02 21:00,14
30-12-02 20:00,18
30-12-02 19:00,23
30-12-02 18:00,51
30-12-02 17:00,60
30-12-02 16:00,65
30-12-02 15:00,61
30-12-02 14:00,55
30-12-02 13:00,50
30-12-02 12:00,63
30-12-02 11:00,40
30-12-02 10:00,25
30-12-02 09:00,48
30-12-02 08:00,54
30-12-02 07:00,51
30-12-02 06:00,30
30-12-02 05:00,17
30-12-02 04:00,18
30-12-02 03:00,18
30-12-02 02:00,19
30-12-02 01:00,24
30-12-02 00:00,25
29-12-02 23:00,26
29-12-02 22:00,32
29-12-02 21:00,36
29-12-02 20:00,41
29-12-02 19:00,42
29-12-02 18:00,39
29-12-02 17:00,44
29-12-02 16:00,40
29-12-02 15:00,34
29-12-02 14:00,32
29-12-02 13:00,33
29-12-02 12:00,29
29-12-02 11:00,28
29-12-02 10:00,32
29-12-02 09:00,33
29-12-02 08:00,29
29-12-02 07:00,30
29-12-02 06:00,41
29-12-02 05:00,37
29-12-02 04:00,37
29-12-02 03:00,34
29-12-02 02:00,36
29-12-02 01:00,31
29-12-02 00:00,29
28-12-02 23:00,25
28-12-02 22:00,27
28-12-02 21:00,27
28-12-02 20:00,25
28-12-02 19:00,24
28-12-02 18:00,24
28-12-02 17:00,23
28-12-02 16:00,24
28-12-02 15:00,25
28-12-02 14:00,25
28-12-02 13:00,24
28-12-02 12:00,29
28-12-02 11:00,32
28-12-02 10:00,33
28-12-02 09:00,29
28-12-02 08:00,27
28-12-02 07:00,17
28-12-02 06:00,16
28-12-02 05:00,15
28-12-02 04:00,15
28-12-02 03:00,16
28-12-02 02:00,18
28-12-02 01:00,16
28-12-02 00:00,18
27-12-02 23:00,32
27-12-02 22:00,23
27-12-02 21:00,22
27-12-02 20:00,31
27-12-02 19:00,29
27-12-02 18:00,30
27-12-02 17:00,34
27-12-02 16:00,35
27-12-02 15:00,30
27-12-02 14:00,32
27-12-02 13:00,29
27-12-02 12:00,32
27-12-02 11:00,32
27-12-02 10:00,28
27-12-02 09:00,24
27-12-02 08:00,21
27-12-02 07:00,21
27-12-02 06:00,18
27-12-02 05:00,17
27-12-02 04:00,16
27-12-02 03:00,16
27-12-02 02:00,15
27-12-02 01:00,15
27-12-02 00:00,15
26-12-02 23:00,17
26-12-02 22:00,32
26-12-02 21:00,47
26-12-02 20:00,26
26-12-02 19:00,40
