Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-02,14
30-12-02,6
29-12-02,10
28-12-02,31
27-12-02,15
26-12-02,14
25-12-02,25
24-12-02,30
23-12-02,38
22-12-02,20
21-12-02,26
20-12-02,40
19-12-02,22
18-12-02,29
17-12-02,21
16-12-02,24
15-12-02,46
14-12-02,45
13-12-02,75
12-12-02,49
11-12-02,37
10-12-02,44
09-12-02,35
08-12-02,37
07-12-02,40
06-12-02,29
05-12-02,48
04-12-02,36
03-12-02,34
02-12-02,25
01-12-02,18

