Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-12-02,13
30-12-02,6
29-12-02,12
28-12-02,38
27-12-02,32
26-12-02,26
25-12-02,28
24-12-02,24
23-12-02,37
22-12-02,26
21-12-02,49
20-12-02,37
19-12-02,13
18-12-02,25
17-12-02,28
16-12-02,37
15-12-02,46
14-12-02,53
13-12-02,65
12-12-02,42
11-12-02,43
10-12-02,34
09-12-02,28
08-12-02,31
07-12-02,36
06-12-02,25
05-12-02,46
04-12-02,33
03-12-02,27
02-12-02,14
01-12-02,13

