Datum Zeit,Freiberg PM10
,µg/m³
31-12-02,15
30-12-02,6
29-12-02,10
28-12-02,29
27-12-02,18
26-12-02,16
25-12-02,27
24-12-02,27
23-12-02,39
22-12-02,17
21-12-02,25
20-12-02,24
19-12-02,19
18-12-02,27
17-12-02,22
16-12-02,31
15-12-02,48
14-12-02,51
13-12-02,60
12-12-02,48
11-12-02,35
10-12-02,37
09-12-02,32
08-12-02,35
07-12-02,39
06-12-02,27
05-12-02,45
04-12-02,
03-12-02,29
02-12-02,22
01-12-02,17

