Datum Zeit,Schwartenberg PM10
,µg/m³
31-12-02,8
30-12-02,2
29-12-02,4
28-12-02,20
27-12-02,16
26-12-02,12
25-12-02,22
24-12-02,18
23-12-02,13
22-12-02,8
21-12-02,5
20-12-02,11
19-12-02,5
18-12-02,12
17-12-02,10
16-12-02,19
15-12-02,23
14-12-02,29
13-12-02,29
12-12-02,39
11-12-02,21
10-12-02,28
09-12-02,21
08-12-02,13
07-12-02,23
06-12-02,11
05-12-02,10
04-12-02,12
03-12-02,8
02-12-02,7
01-12-02,8

