Datum Zeit,Borna PM10
,µg/m³
31-12-02,19
30-12-02,5
29-12-02,12
28-12-02,36
27-12-02,21
26-12-02,21
25-12-02,31
24-12-02,35
23-12-02,43
22-12-02,24
21-12-02,35
20-12-02,35
19-12-02,27
18-12-02,30
17-12-02,35
16-12-02,38
15-12-02,64
14-12-02,67
13-12-02,76
12-12-02,62
11-12-02,87
10-12-02,54
09-12-02,34
08-12-02,36
07-12-02,40
06-12-02,38
05-12-02,45
04-12-02,56
03-12-02,38
02-12-02,26
01-12-02,24

