Datum Zeit,Plauen-Sued NO2
,µg/m³
01-01-03 00:00,21
31-12-02 23:00,22
31-12-02 22:00,28
31-12-02 21:00,22
31-12-02 20:00,27
31-12-02 19:00,31
31-12-02 18:00,35
31-12-02 17:00,26
31-12-02 16:00,22
31-12-02 15:00,26
31-12-02 14:00,24
31-12-02 13:00,31
31-12-02 12:00,28
31-12-02 11:00,25
31-12-02 10:00,24
31-12-02 09:00,21
31-12-02 08:00,14
31-12-02 07:00,14
31-12-02 06:00,15
31-12-02 05:00,11
31-12-02 04:00,11
31-12-02 03:00,13
31-12-02 02:00,17
31-12-02 01:00,16
31-12-02 00:00,15
30-12-02 23:00,22
30-12-02 22:00,26
30-12-02 21:00,33
30-12-02 20:00,38
30-12-02 19:00,41
30-12-02 18:00,41
30-12-02 17:00,55
30-12-02 16:00,60
30-12-02 15:00,51
30-12-02 14:00,29
30-12-02 13:00,29
30-12-02 12:00,28
30-12-02 11:00,27
30-12-02 10:00,27
30-12-02 09:00,14
30-12-02 08:00,12
30-12-02 07:00,10
30-12-02 06:00,9
30-12-02 05:00,8
30-12-02 04:00,16
30-12-02 03:00,15
30-12-02 02:00,15
30-12-02 01:00,15
30-12-02 00:00,13
29-12-02 23:00,14
29-12-02 22:00,12
29-12-02 21:00,15
29-12-02 20:00,15
29-12-02 19:00,19
29-12-02 18:00,20
29-12-02 17:00,24
29-12-02 16:00,23
29-12-02 15:00,27
29-12-02 14:00,13
29-12-02 13:00,11
29-12-02 12:00,13
29-12-02 11:00,21
29-12-02 10:00,21
29-12-02 09:00,26
29-12-02 08:00,18
29-12-02 07:00,23
29-12-02 06:00,27
29-12-02 05:00,23
29-12-02 04:00,22
29-12-02 03:00,26
29-12-02 02:00,27
29-12-02 01:00,26
29-12-02 00:00,27
28-12-02 23:00,27
28-12-02 22:00,28
28-12-02 21:00,30
28-12-02 20:00,33
28-12-02 19:00,36
28-12-02 18:00,37
28-12-02 17:00,38
28-12-02 16:00,41
28-12-02 15:00,38
28-12-02 14:00,33
28-12-02 13:00,35
28-12-02 12:00,33
28-12-02 11:00,36
28-12-02 10:00,31
28-12-02 09:00,39
28-12-02 08:00,41
28-12-02 07:00,38
28-12-02 06:00,44
28-12-02 05:00,38
28-12-02 04:00,33
28-12-02 03:00,38
28-12-02 02:00,43
28-12-02 01:00,29
28-12-02 00:00,31
27-12-02 23:00,32
27-12-02 22:00,31
27-12-02 21:00,34
27-12-02 20:00,41
27-12-02 19:00,39
27-12-02 18:00,44
27-12-02 17:00,40
27-12-02 16:00,33
27-12-02 15:00,33
27-12-02 14:00,23
27-12-02 13:00,25
27-12-02 12:00,30
27-12-02 11:00,29
27-12-02 10:00,24
27-12-02 09:00,25
27-12-02 08:00,21
27-12-02 07:00,20
27-12-02 06:00,18
27-12-02 05:00,17
27-12-02 04:00,16
27-12-02 03:00,17
27-12-02 02:00,15
27-12-02 01:00,16
27-12-02 00:00,16
26-12-02 23:00,17
26-12-02 22:00,18
26-12-02 21:00,18
26-12-02 20:00,17
26-12-02 19:00,17
26-12-02 18:00,18
26-12-02 17:00,18
26-12-02 16:00,18
26-12-02 15:00,16
26-12-02 14:00,13
26-12-02 13:00,16
26-12-02 12:00,17
26-12-02 11:00,15
26-12-02 10:00,15
26-12-02 09:00,15
26-12-02 08:00,13
26-12-02 07:00,12
26-12-02 06:00,12
26-12-02 05:00,11
26-12-02 04:00,11
26-12-02 03:00,13
26-12-02 02:00,15
26-12-02 01:00,16
26-12-02 00:00,16
25-12-02 23:00,15
25-12-02 22:00,19
25-12-02 21:00,28
25-12-02 20:00,27
25-12-02 19:00,20
25-12-02 18:00,28
25-12-02 17:00,36
25-12-02 16:00,21
25-12-02 15:00,17
25-12-02 14:00,16
25-12-02 13:00,22
25-12-02 12:00,28
25-12-02 11:00,28
25-12-02 10:00,29
25-12-02 09:00,30
25-12-02 08:00,34
25-12-02 07:00,34
25-12-02 06:00,32
25-12-02 05:00,30
25-12-02 04:00,34
25-12-02 03:00,33
25-12-02 02:00,34
25-12-02 01:00,33
25-12-02 00:00,36
24-12-02 23:00,33
24-12-02 22:00,28
24-12-02 21:00,29
24-12-02 20:00,31
24-12-02 19:00,29
24-12-02 18:00,29
24-12-02 17:00,28
24-12-02 16:00,26
24-12-02 15:00,27
24-12-02 14:00,24
24-12-02 13:00,24
24-12-02 12:00,24
24-12-02 11:00,23
24-12-02 10:00,24
24-12-02 09:00,22
24-12-02 08:00,22
24-12-02 07:00,25
24-12-02 06:00,23
24-12-02 05:00,23
24-12-02 04:00,25
24-12-02 03:00,26
24-12-02 02:00,32
24-12-02 01:00,39
24-12-02 00:00,35
23-12-02 23:00,35
23-12-02 22:00,36
23-12-02 21:00,41
23-12-02 20:00,43
23-12-02 19:00,41
23-12-02 18:00,44
23-12-02 17:00,46
23-12-02 16:00,48
23-12-02 15:00,48
23-12-02 14:00,49
23-12-02 13:00,49
23-12-02 12:00,46
23-12-02 11:00,43
23-12-02 10:00,44
23-12-02 09:00,35
23-12-02 08:00,33
23-12-02 07:00,30
23-12-02 06:00,37
23-12-02 05:00,46
23-12-02 04:00,34
23-12-02 03:00,36
23-12-02 02:00,25
23-12-02 01:00,24
23-12-02 00:00,36
22-12-02 23:00,38
22-12-02 22:00,40
22-12-02 21:00,42
22-12-02 20:00,44
22-12-02 19:00,45
22-12-02 18:00,43
22-12-02 17:00,40
22-12-02 16:00,37
22-12-02 15:00,32
22-12-02 14:00,31
22-12-02 13:00,26
22-12-02 12:00,29
22-12-02 11:00,30
22-12-02 10:00,30
22-12-02 09:00,34
22-12-02 08:00,33
22-12-02 07:00,28
22-12-02 06:00,23
22-12-02 05:00,25
22-12-02 04:00,24
22-12-02 03:00,27
22-12-02 02:00,27
22-12-02 01:00,25
22-12-02 00:00,26
21-12-02 23:00,31
21-12-02 22:00,33
21-12-02 21:00,42
21-12-02 20:00,45
21-12-02 19:00,49
21-12-02 18:00,49
21-12-02 17:00,42
21-12-02 16:00,40
21-12-02 15:00,41
21-12-02 14:00,37
21-12-02 13:00,39
21-12-02 12:00,39
21-12-02 11:00,35
21-12-02 10:00,30
21-12-02 09:00,34
21-12-02 08:00,34
21-12-02 07:00,37
21-12-02 06:00,27
21-12-02 05:00,23
21-12-02 04:00,28
21-12-02 03:00,33
21-12-02 02:00,39
21-12-02 01:00,43
21-12-02 00:00,44
20-12-02 23:00,44
20-12-02 22:00,44
20-12-02 21:00,45
20-12-02 20:00,46
20-12-02 19:00,48
20-12-02 18:00,46
20-12-02 17:00,47
20-12-02 16:00,46
20-12-02 15:00,46
20-12-02 14:00,43
20-12-02 13:00,40
20-12-02 12:00,33
20-12-02 11:00,27
20-12-02 10:00,35
20-12-02 09:00,36
20-12-02 08:00,33
20-12-02 07:00,26
20-12-02 06:00,20
20-12-02 05:00,22
20-12-02 04:00,29
20-12-02 03:00,32
20-12-02 02:00,38
20-12-02 01:00,37
20-12-02 00:00,34
19-12-02 23:00,39
19-12-02 22:00,39
19-12-02 21:00,51
19-12-02 20:00,37
19-12-02 19:00,47
19-12-02 18:00,58
19-12-02 17:00,58
19-12-02 16:00,63
19-12-02 15:00,44
19-12-02 14:00,44
19-12-02 13:00,50
19-12-02 12:00,56
19-12-02 11:00,51
19-12-02 10:00,47
19-12-02 09:00,50
19-12-02 08:00,51
19-12-02 07:00,47
19-12-02 06:00,43
19-12-02 05:00,39
19-12-02 04:00,34
19-12-02 03:00,34
19-12-02 02:00,31
19-12-02 01:00,35
19-12-02 00:00,45
18-12-02 23:00,43
18-12-02 22:00,36
18-12-02 21:00,47
18-12-02 20:00,51
18-12-02 19:00,58
18-12-02 18:00,66
18-12-02 17:00,77
18-12-02 16:00,46
18-12-02 15:00,43
18-12-02 14:00,44
18-12-02 13:00,50
18-12-02 12:00,38
18-12-02 11:00,49
18-12-02 10:00,44
18-12-02 09:00,32
18-12-02 08:00,32
18-12-02 07:00,34
18-12-02 06:00,26
18-12-02 05:00,25
18-12-02 04:00,22
18-12-02 03:00,20
18-12-02 02:00,25
18-12-02 01:00,31
18-12-02 00:00,32
17-12-02 23:00,33
17-12-02 22:00,31
17-12-02 21:00,33
17-12-02 20:00,32
17-12-02 19:00,34
17-12-02 18:00,32
17-12-02 17:00,36
17-12-02 16:00,33
17-12-02 15:00,32
17-12-02 14:00,35
17-12-02 13:00,42
17-12-02 12:00,39
17-12-02 11:00,43
17-12-02 10:00,54
17-12-02 09:00,59
17-12-02 08:00,47
17-12-02 07:00,54
17-12-02 06:00,42
17-12-02 05:00,40
17-12-02 04:00,35
17-12-02 03:00,35
17-12-02 02:00,35
17-12-02 01:00,37
17-12-02 00:00,39
16-12-02 23:00,39
16-12-02 22:00,38
16-12-02 21:00,40
16-12-02 20:00,51
16-12-02 19:00,51
16-12-02 18:00,53
16-12-02 17:00,49
16-12-02 16:00,44
16-12-02 15:00,41
16-12-02 14:00,38
16-12-02 13:00,35
16-12-02 12:00,33
16-12-02 11:00,31
16-12-02 10:00,30
16-12-02 09:00,31
16-12-02 08:00,31
16-12-02 07:00,27
16-12-02 06:00,25
16-12-02 05:00,22
16-12-02 04:00,20
16-12-02 03:00,18
16-12-02 02:00,17
16-12-02 01:00,17
16-12-02 00:00,18
15-12-02 23:00,20
15-12-02 22:00,20
15-12-02 21:00,19
15-12-02 20:00,20
15-12-02 19:00,22
15-12-02 18:00,30
15-12-02 17:00,30
15-12-02 16:00,26
15-12-02 15:00,26
15-12-02 14:00,21
15-12-02 13:00,20
15-12-02 12:00,22
15-12-02 11:00,22
15-12-02 10:00,20
15-12-02 09:00,22
15-12-02 08:00,28
15-12-02 07:00,35
15-12-02 06:00,39
15-12-02 05:00,38
15-12-02 04:00,31
15-12-02 03:00,30
15-12-02 02:00,38
15-12-02 01:00,49
15-12-02 00:00,49
14-12-02 23:00,47
14-12-02 22:00,34
14-12-02 21:00,24
14-12-02 20:00,31
14-12-02 19:00,38
14-12-02 18:00,40
14-12-02 17:00,42
14-12-02 16:00,41
14-12-02 15:00,36
14-12-02 14:00,37
14-12-02 13:00,37
14-12-02 12:00,35
14-12-02 11:00,32
14-12-02 10:00,32
14-12-02 09:00,32
14-12-02 08:00,34
14-12-02 07:00,30
14-12-02 06:00,30
14-12-02 05:00,28
14-12-02 04:00,29
14-12-02 03:00,32
14-12-02 02:00,36
14-12-02 01:00,36
14-12-02 00:00,35
13-12-02 23:00,35
13-12-02 22:00,36
13-12-02 21:00,40
13-12-02 20:00,42
13-12-02 19:00,45
13-12-02 18:00,48
13-12-02 17:00,50
13-12-02 16:00,48
13-12-02 15:00,51
13-12-02 14:00,48
13-12-02 13:00,41
13-12-02 12:00,36
13-12-02 11:00,38
13-12-02 10:00,37
13-12-02 09:00,39
13-12-02 08:00,39
13-12-02 07:00,42
13-12-02 06:00,30
13-12-02 05:00,28
13-12-02 04:00,25
13-12-02 03:00,23
13-12-02 02:00,21
13-12-02 01:00,26
13-12-02 00:00,34
