Datum Zeit,Schwartenberg SO2
,µg/m³
01-01-03 00:00,47.0
31-12-02 23:00,25.1
31-12-02 22:00,34.0
31-12-02 21:00,28.1
31-12-02 20:00,17.8
31-12-02 19:00,16.0
31-12-02 18:00,13.4
31-12-02 17:00,11.5
31-12-02 16:00,9.5
31-12-02 15:00,10.4
31-12-02 14:00,11.2
31-12-02 13:00,11.2
31-12-02 12:00,11.3
31-12-02 11:00,11.0
31-12-02 10:00,12.7
31-12-02 09:00,10.4
31-12-02 08:00,9.1
31-12-02 07:00,9.2
31-12-02 06:00,14.1
31-12-02 05:00,9.9
31-12-02 04:00,6.7
31-12-02 03:00,4.7
31-12-02 02:00,3.9
31-12-02 01:00,26.7
31-12-02 00:00,25.3
30-12-02 23:00,1.5
30-12-02 22:00,1.0
30-12-02 21:00,1.0
30-12-02 20:00,1.5
30-12-02 19:00,1.4
30-12-02 18:00,1.3
30-12-02 17:00,1.0
30-12-02 16:00,1.0
30-12-02 15:00,1.0
30-12-02 14:00,1.0
30-12-02 13:00,1.0
30-12-02 12:00,1.0
30-12-02 11:00,1.0
30-12-02 10:00,1.0
30-12-02 09:00,1.0
30-12-02 08:00,1.0
30-12-02 07:00,1.0
30-12-02 06:00,1.0
30-12-02 05:00,1.0
30-12-02 04:00,1.0
30-12-02 03:00,1.0
30-12-02 02:00,1.0
30-12-02 01:00,2.3
30-12-02 00:00,3.1
29-12-02 23:00,6.9
29-12-02 22:00,3.4
29-12-02 21:00,1.5
29-12-02 20:00,1.5
29-12-02 19:00,1.5
29-12-02 18:00,1.3
29-12-02 17:00,1.3
29-12-02 16:00,1.6
29-12-02 15:00,1.6
29-12-02 14:00,1.0
29-12-02 13:00,1.8
29-12-02 12:00,2.0
29-12-02 11:00,2.0
29-12-02 10:00,2.2
29-12-02 09:00,1.4
29-12-02 08:00,1.7
29-12-02 07:00,2.4
29-12-02 06:00,1.8
29-12-02 05:00,1.6
29-12-02 04:00,1.4
29-12-02 03:00,1.7
29-12-02 02:00,2.2
29-12-02 01:00,2.8
29-12-02 00:00,2.9
28-12-02 23:00,2.7
28-12-02 22:00,2.0
28-12-02 21:00,1.9
28-12-02 20:00,2.7
28-12-02 19:00,2.6
28-12-02 18:00,4.1
28-12-02 17:00,6.8
28-12-02 16:00,33.7
28-12-02 15:00,92.8
28-12-02 14:00,88.6
28-12-02 13:00,58.7
28-12-02 12:00,95.6
28-12-02 11:00,70.5
28-12-02 10:00,83.3
28-12-02 09:00,75.0
28-12-02 08:00,128.4
28-12-02 07:00,73.4
28-12-02 06:00,60.9
28-12-02 05:00,74.8
28-12-02 04:00,95.9
28-12-02 03:00,57.2
28-12-02 02:00,71.0
28-12-02 01:00,72.6
28-12-02 00:00,82.3
27-12-02 23:00,62.8
27-12-02 22:00,73.4
27-12-02 21:00,75.3
27-12-02 20:00,90.3
27-12-02 19:00,66.1
27-12-02 18:00,139.6
27-12-02 17:00,80.2
27-12-02 16:00,46.0
27-12-02 15:00,81.7
27-12-02 14:00,91.5
27-12-02 13:00,74.4
27-12-02 12:00,73.3
27-12-02 11:00,44.0
27-12-02 10:00,32.7
27-12-02 09:00,24.0
27-12-02 08:00,26.4
27-12-02 07:00,26.8
27-12-02 06:00,25.3
27-12-02 05:00,23.4
27-12-02 04:00,25.1
27-12-02 03:00,24.2
27-12-02 02:00,24.2
27-12-02 01:00,20.5
27-12-02 00:00,30.1
26-12-02 23:00,22.1
26-12-02 22:00,23.9
26-12-02 21:00,28.4
26-12-02 20:00,21.4
26-12-02 19:00,24.4
26-12-02 18:00,37.1
26-12-02 17:00,42.2
26-12-02 16:00,29.6
26-12-02 15:00,36.1
26-12-02 14:00,30.3
26-12-02 13:00,23.2
26-12-02 12:00,50.4
26-12-02 11:00,26.0
26-12-02 10:00,30.4
26-12-02 09:00,33.1
26-12-02 08:00,30.7
26-12-02 07:00,31.2
26-12-02 06:00,49.8
26-12-02 05:00,60.1
26-12-02 04:00,74.1
26-12-02 03:00,36.7
26-12-02 02:00,29.4
26-12-02 01:00,27.3
26-12-02 00:00,31.2
25-12-02 23:00,32.2
25-12-02 22:00,32.7
25-12-02 21:00,35.0
25-12-02 20:00,46.6
25-12-02 19:00,37.5
25-12-02 18:00,36.5
25-12-02 17:00,39.7
25-12-02 16:00,39.5
25-12-02 15:00,59.7
25-12-02 14:00,68.3
25-12-02 13:00,60.7
25-12-02 12:00,60.0
25-12-02 11:00,59.4
25-12-02 10:00,32.5
25-12-02 09:00,33.1
25-12-02 08:00,56.1
25-12-02 07:00,53.2
25-12-02 06:00,46.4
25-12-02 05:00,59.4
25-12-02 04:00,77.1
25-12-02 03:00,70.0
25-12-02 02:00,62.7
25-12-02 01:00,60.4
25-12-02 00:00,48.6
24-12-02 23:00,49.6
24-12-02 22:00,42.3
24-12-02 21:00,47.7
24-12-02 20:00,45.4
24-12-02 19:00,48.9
24-12-02 18:00,34.6
24-12-02 17:00,38.9
24-12-02 16:00,41.9
24-12-02 15:00,111.6
24-12-02 14:00,80.7
24-12-02 13:00,97.2
24-12-02 12:00,77.2
24-12-02 11:00,54.9
24-12-02 10:00,41.9
24-12-02 09:00,47.3
24-12-02 08:00,35.2
24-12-02 07:00,33.8
24-12-02 06:00,18.5
24-12-02 05:00,17.8
24-12-02 04:00,17.3
24-12-02 03:00,27.1
24-12-02 02:00,32.0
24-12-02 01:00,39.5
24-12-02 00:00,49.5
23-12-02 23:00,38.9
23-12-02 22:00,31.5
23-12-02 21:00,32.1
23-12-02 20:00,63.2
23-12-02 19:00,65.9
23-12-02 18:00,46.6
23-12-02 17:00,32.5
23-12-02 16:00,63.3
