Datum Zeit,Goerlitz O3
,µg/m³
01-01-03 00:00,48
31-12-02 23:00,51
31-12-02 22:00,52
31-12-02 21:00,52
31-12-02 20:00,56
31-12-02 19:00,54
31-12-02 18:00,55
31-12-02 17:00,56
31-12-02 16:00,57
31-12-02 15:00,60
31-12-02 14:00,61
31-12-02 13:00,59
31-12-02 12:00,58
31-12-02 11:00,59
31-12-02 10:00,59
31-12-02 09:00,64
31-12-02 08:00,67
31-12-02 07:00,64
31-12-02 06:00,65
31-12-02 05:00,60
31-12-02 04:00,52
31-12-02 03:00,51
31-12-02 02:00,52
31-12-02 01:00,43
31-12-02 00:00,37
30-12-02 23:00,34
30-12-02 22:00,27
30-12-02 21:00,23
30-12-02 20:00,16
30-12-02 19:00,15
30-12-02 18:00,4
30-12-02 17:00,1
30-12-02 16:00,4
30-12-02 15:00,8
30-12-02 14:00,13
30-12-02 13:00,16
30-12-02 12:00,11
30-12-02 11:00,24
30-12-02 10:00,28
30-12-02 09:00,4
30-12-02 08:00,3
30-12-02 07:00,7
30-12-02 06:00,28
30-12-02 05:00,35
30-12-02 04:00,33
30-12-02 03:00,31
30-12-02 02:00,32
30-12-02 01:00,27
30-12-02 00:00,25
29-12-02 23:00,28
29-12-02 22:00,25
29-12-02 21:00,24
29-12-02 20:00,23
29-12-02 19:00,19
29-12-02 18:00,23
29-12-02 17:00,18
29-12-02 16:00,23
29-12-02 15:00,27
29-12-02 14:00,28
29-12-02 13:00,23
29-12-02 12:00,21
29-12-02 11:00,20
29-12-02 10:00,16
29-12-02 09:00,14
29-12-02 08:00,17
29-12-02 07:00,16
29-12-02 06:00,6
29-12-02 05:00,8
29-12-02 04:00,10
29-12-02 03:00,12
29-12-02 02:00,13
29-12-02 01:00,16
29-12-02 00:00,21
28-12-02 23:00,25
28-12-02 22:00,27
28-12-02 21:00,28
28-12-02 20:00,31
28-12-02 19:00,33
28-12-02 18:00,34
28-12-02 17:00,35
28-12-02 16:00,35
28-12-02 15:00,34
28-12-02 14:00,34
28-12-02 13:00,35
28-12-02 12:00,31
28-12-02 11:00,29
28-12-02 10:00,27
28-12-02 09:00,30
28-12-02 08:00,31
28-12-02 07:00,38
28-12-02 06:00,37
28-12-02 05:00,38
28-12-02 04:00,39
28-12-02 03:00,39
28-12-02 02:00,38
28-12-02 01:00,38
28-12-02 00:00,39
27-12-02 23:00,28
27-12-02 22:00,36
27-12-02 21:00,39
27-12-02 20:00,35
27-12-02 19:00,40
27-12-02 18:00,38
27-12-02 17:00,35
27-12-02 16:00,34
27-12-02 15:00,35
27-12-02 14:00,33
27-12-02 13:00,34
27-12-02 12:00,30
27-12-02 11:00,28
27-12-02 10:00,32
27-12-02 09:00,34
27-12-02 08:00,36
27-12-02 07:00,38
27-12-02 06:00,40
27-12-02 05:00,43
27-12-02 04:00,45
27-12-02 03:00,47
27-12-02 02:00,48
27-12-02 01:00,48
27-12-02 00:00,48
26-12-02 23:00,46
26-12-02 22:00,32
26-12-02 21:00,19
26-12-02 20:00,38
26-12-02 19:00,27
26-12-02 18:00,31
26-12-02 17:00,37
26-12-02 16:00,43
26-12-02 15:00,47
26-12-02 14:00,49
26-12-02 13:00,52
26-12-02 12:00,50
26-12-02 11:00,52
26-12-02 10:00,53
26-12-02 09:00,53
26-12-02 08:00,56
26-12-02 07:00,56
26-12-02 06:00,57
26-12-02 05:00,58
26-12-02 04:00,58
26-12-02 03:00,57
26-12-02 02:00,58
26-12-02 01:00,60
26-12-02 00:00,59
25-12-02 23:00,59
25-12-02 22:00,61
25-12-02 21:00,59
25-12-02 20:00,58
25-12-02 19:00,48
25-12-02 18:00,49
25-12-02 17:00,50
25-12-02 16:00,45
25-12-02 15:00,60
25-12-02 14:00,68
25-12-02 13:00,69
25-12-02 12:00,66
25-12-02 11:00,60
25-12-02 10:00,65
25-12-02 09:00,38
25-12-02 08:00,15
25-12-02 07:00,21
25-12-02 06:00,26
25-12-02 05:00,29
25-12-02 04:00,31
25-12-02 03:00,32
25-12-02 02:00,31
25-12-02 01:00,30
25-12-02 00:00,27
24-12-02 23:00,30
24-12-02 22:00,32
24-12-02 21:00,33
24-12-02 20:00,37
24-12-02 19:00,39
24-12-02 18:00,43
24-12-02 17:00,42
24-12-02 16:00,52
24-12-02 15:00,52
24-12-02 14:00,52
24-12-02 13:00,54
24-12-02 12:00,52
24-12-02 11:00,43
24-12-02 10:00,43
24-12-02 09:00,41
24-12-02 08:00,36
24-12-02 07:00,39
24-12-02 06:00,47
24-12-02 05:00,46
24-12-02 04:00,47
24-12-02 03:00,48
24-12-02 02:00,48
24-12-02 01:00,43
24-12-02 00:00,45
23-12-02 23:00,45
23-12-02 22:00,44
23-12-02 21:00,50
23-12-02 20:00,49
23-12-02 19:00,48
23-12-02 18:00,50
23-12-02 17:00,51
23-12-02 16:00,53
23-12-02 15:00,48
23-12-02 14:00,41
23-12-02 13:00,37
23-12-02 12:00,34
23-12-02 11:00,35
23-12-02 10:00,33
23-12-02 09:00,31
23-12-02 08:00,30
23-12-02 07:00,27
23-12-02 06:00,17
23-12-02 05:00,11
23-12-02 04:00,7
23-12-02 03:00,10
23-12-02 02:00,14
23-12-02 01:00,19
23-12-02 00:00,21
22-12-02 23:00,19
22-12-02 22:00,16
22-12-02 21:00,17
22-12-02 20:00,15
22-12-02 19:00,14
22-12-02 18:00,15
22-12-02 17:00,17
22-12-02 16:00,19
22-12-02 15:00,22
22-12-02 14:00,22
22-12-02 13:00,21
22-12-02 12:00,22
22-12-02 11:00,19
22-12-02 10:00,11
22-12-02 09:00,8
22-12-02 08:00,4
22-12-02 07:00,4
22-12-02 06:00,3
22-12-02 05:00,2
22-12-02 04:00,1
22-12-02 03:00,2
22-12-02 02:00,2
22-12-02 01:00,1
22-12-02 00:00,2
21-12-02 23:00,2
21-12-02 22:00,3
21-12-02 21:00,3
21-12-02 20:00,4
21-12-02 19:00,5
21-12-02 18:00,2
21-12-02 17:00,3
21-12-02 16:00,3
21-12-02 15:00,5
21-12-02 14:00,6
21-12-02 13:00,8
21-12-02 12:00,8
21-12-02 11:00,7
21-12-02 10:00,7
21-12-02 09:00,6
21-12-02 08:00,7
21-12-02 07:00,5
21-12-02 06:00,10
21-12-02 05:00,10
21-12-02 04:00,9
21-12-02 03:00,13
21-12-02 02:00,15
21-12-02 01:00,14
21-12-02 00:00,15
20-12-02 23:00,17
20-12-02 22:00,18
20-12-02 21:00,19
20-12-02 20:00,21
20-12-02 19:00,24
20-12-02 18:00,30
20-12-02 17:00,38
20-12-02 16:00,44
20-12-02 15:00,48
20-12-02 14:00,46
20-12-02 13:00,47
20-12-02 12:00,43
20-12-02 11:00,35
20-12-02 10:00,31
20-12-02 09:00,31
20-12-02 08:00,33
20-12-02 07:00,31
20-12-02 06:00,38
20-12-02 05:00,34
20-12-02 04:00,27
20-12-02 03:00,22
20-12-02 02:00,14
20-12-02 01:00,14
20-12-02 00:00,4
19-12-02 23:00,4
19-12-02 22:00,4
19-12-02 21:00,4
19-12-02 20:00,5
19-12-02 19:00,20
19-12-02 18:00,20
19-12-02 17:00,17
19-12-02 16:00,19
19-12-02 15:00,20
19-12-02 14:00,19
