Datum Zeit,Plauen-Sued BEN
,µg/m³
01-01-03 00:00,2.1
31-12-02 23:00,2.4
31-12-02 22:00,2.3
31-12-02 21:00,2.4
31-12-02 20:00,3.2
31-12-02 19:00,3.6
31-12-02 18:00,2.7
31-12-02 17:00,2.4
31-12-02 16:00,2.5
31-12-02 15:00,2.3
31-12-02 14:00,3.1
31-12-02 13:00,3.3
31-12-02 12:00,3.1
31-12-02 11:00,2.8
31-12-02 10:00,2.5
31-12-02 09:00,1.7
31-12-02 08:00,1.6
31-12-02 07:00,1.6
31-12-02 06:00,2.1
31-12-02 05:00,2.5
31-12-02 04:00,2.8
31-12-02 03:00,2.8
31-12-02 02:00,2.5
31-12-02 01:00,1.4
31-12-02 00:00,
30-12-02 23:00,
30-12-02 22:00,
30-12-02 21:00,
30-12-02 20:00,6.2
30-12-02 19:00,7.5
30-12-02 18:00,7.4
30-12-02 17:00,4.4
30-12-02 16:00,5.1
30-12-02 15:00,4.2
30-12-02 14:00,6.2
30-12-02 13:00,1.7
30-12-02 12:00,1.9
30-12-02 11:00,1.8
30-12-02 10:00,1.6
30-12-02 09:00,0.7
30-12-02 08:00,0.7
30-12-02 07:00,0.6
30-12-02 06:00,0.5
30-12-02 05:00,0.5
30-12-02 04:00,0.8
30-12-02 03:00,0.7
30-12-02 02:00,1.0
30-12-02 01:00,1.0
30-12-02 00:00,1.2
29-12-02 23:00,1.1
29-12-02 22:00,1.0
29-12-02 21:00,1.1
29-12-02 20:00,1.7
29-12-02 19:00,1.5
29-12-02 18:00,2.1
29-12-02 17:00,1.7
29-12-02 16:00,6.8
29-12-02 15:00,1.7
29-12-02 14:00,1.5
29-12-02 13:00,2.3
29-12-02 12:00,1.5
29-12-02 11:00,2.2
29-12-02 10:00,2.6
29-12-02 09:00,5.3
29-12-02 08:00,1.9
29-12-02 07:00,2.4
29-12-02 06:00,2.5
29-12-02 05:00,2.7
29-12-02 04:00,3.0
29-12-02 03:00,3.2
29-12-02 02:00,3.6
29-12-02 01:00,4.1
29-12-02 00:00,4.4
28-12-02 23:00,4.6
28-12-02 22:00,4.5
28-12-02 21:00,4.8
28-12-02 20:00,5.8
28-12-02 19:00,5.7
28-12-02 18:00,6.1
28-12-02 17:00,6.3
28-12-02 16:00,7.0
28-12-02 15:00,7.0
28-12-02 14:00,18.8
28-12-02 13:00,6.1
28-12-02 12:00,6.4
28-12-02 11:00,6.2
28-12-02 10:00,8.8
28-12-02 09:00,4.8
28-12-02 08:00,4.3
28-12-02 07:00,4.3
28-12-02 06:00,4.1
28-12-02 05:00,4.1
28-12-02 04:00,4.1
28-12-02 03:00,4.3
28-12-02 02:00,4.1
28-12-02 01:00,3.9
28-12-02 00:00,4.1
27-12-02 23:00,4.1
27-12-02 22:00,3.9
27-12-02 21:00,4.5
27-12-02 20:00,4.6
27-12-02 19:00,4.9
27-12-02 18:00,4.2
27-12-02 17:00,4.1
27-12-02 16:00,5.4
27-12-02 15:00,4.7
27-12-02 14:00,4.0
27-12-02 13:00,4.4
27-12-02 12:00,5.4
27-12-02 11:00,3.9
27-12-02 10:00,5.8
27-12-02 09:00,5.0
27-12-02 08:00,2.8
27-12-02 07:00,2.3
27-12-02 06:00,2.3
27-12-02 05:00,
27-12-02 04:00,
27-12-02 03:00,
27-12-02 02:00,
27-12-02 01:00,2.3
27-12-02 00:00,2.4
26-12-02 23:00,2.6
26-12-02 22:00,2.6
26-12-02 21:00,2.4
26-12-02 20:00,2.4
26-12-02 19:00,2.4
26-12-02 18:00,3.0
26-12-02 17:00,3.7
26-12-02 16:00,6.2
26-12-02 15:00,2.4
26-12-02 14:00,2.5
26-12-02 13:00,3.0
26-12-02 12:00,2.7
26-12-02 11:00,2.9
26-12-02 10:00,6.5
26-12-02 09:00,2.1
26-12-02 08:00,2.0
26-12-02 07:00,2.0
26-12-02 06:00,1.9
26-12-02 05:00,2.0
26-12-02 04:00,2.2
26-12-02 03:00,2.4
26-12-02 02:00,2.6
26-12-02 01:00,2.9
26-12-02 00:00,2.8
25-12-02 23:00,2.8
25-12-02 22:00,3.0
25-12-02 21:00,3.1
25-12-02 20:00,2.7
25-12-02 19:00,3.4
25-12-02 18:00,3.8
25-12-02 17:00,4.0
25-12-02 16:00,5.1
25-12-02 15:00,3.1
25-12-02 14:00,3.1
25-12-02 13:00,3.4
25-12-02 12:00,3.5
25-12-02 11:00,4.5
25-12-02 10:00,4.8
25-12-02 09:00,3.5
25-12-02 08:00,3.7
25-12-02 07:00,3.8
25-12-02 06:00,3.8
25-12-02 05:00,4.0
25-12-02 04:00,4.0
25-12-02 03:00,4.1
25-12-02 02:00,4.1
25-12-02 01:00,4.1
25-12-02 00:00,4.1
24-12-02 23:00,4.1
24-12-02 22:00,3.7
24-12-02 21:00,3.7
24-12-02 20:00,3.4
24-12-02 19:00,3.5
24-12-02 18:00,3.9
24-12-02 17:00,4.1
24-12-02 16:00,5.7
24-12-02 15:00,2.9
24-12-02 14:00,3.0
24-12-02 13:00,2.8
24-12-02 12:00,2.9
24-12-02 11:00,3.2
24-12-02 10:00,5.0
24-12-02 09:00,4.6
24-12-02 08:00,3.6
24-12-02 07:00,3.4
24-12-02 06:00,3.4
24-12-02 05:00,3.5
24-12-02 04:00,3.7
24-12-02 03:00,3.6
24-12-02 02:00,4.2
24-12-02 01:00,5.8
24-12-02 00:00,8.0
23-12-02 23:00,8.1
23-12-02 22:00,9.4
23-12-02 21:00,10.5
23-12-02 20:00,10.8
23-12-02 19:00,9.4
23-12-02 18:00,12.2
23-12-02 17:00,14.0
23-12-02 16:00,11.5
23-12-02 15:00,12.2
23-12-02 14:00,9.9
23-12-02 13:00,10.1
23-12-02 12:00,10.7
23-12-02 11:00,9.6
23-12-02 10:00,
23-12-02 09:00,
23-12-02 08:00,
23-12-02 07:00,
23-12-02 06:00,3.1
23-12-02 05:00,3.4
23-12-02 04:00,1.9
23-12-02 03:00,2.1
23-12-02 02:00,1.9
23-12-02 01:00,2.5
23-12-02 00:00,2.9
22-12-02 23:00,3.1
22-12-02 22:00,3.0
22-12-02 21:00,3.0
22-12-02 20:00,3.2
22-12-02 19:00,3.4
22-12-02 18:00,3.1
22-12-02 17:00,3.0
22-12-02 16:00,3.0
22-12-02 15:00,2.7
22-12-02 14:00,3.1
22-12-02 13:00,3.1
22-12-02 12:00,2.8
22-12-02 11:00,3.8
22-12-02 10:00,4.1
22-12-02 09:00,2.2
22-12-02 08:00,2.0
22-12-02 07:00,1.9
22-12-02 06:00,2.0
22-12-02 05:00,1.7
22-12-02 04:00,2.1
22-12-02 03:00,1.6
22-12-02 02:00,2.2
22-12-02 01:00,1.7
22-12-02 00:00,1.6
21-12-02 23:00,1.8
21-12-02 22:00,2.3
21-12-02 21:00,5.1
21-12-02 20:00,3.2
21-12-02 19:00,6.6
21-12-02 18:00,6.7
21-12-02 17:00,3.9
21-12-02 16:00,4.3
21-12-02 15:00,7.4
21-12-02 14:00,7.2
21-12-02 13:00,7.3
21-12-02 12:00,6.8
21-12-02 11:00,10.2
21-12-02 10:00,8.4
21-12-02 09:00,9.4
21-12-02 08:00,4.0
21-12-02 07:00,3.6
21-12-02 06:00,4.1
21-12-02 05:00,3.0
21-12-02 04:00,3.3
21-12-02 03:00,2.7
21-12-02 02:00,2.8
21-12-02 01:00,2.6
21-12-02 00:00,2.6
20-12-02 23:00,2.8
20-12-02 22:00,2.6
20-12-02 21:00,2.8
20-12-02 20:00,4.9
20-12-02 19:00,5.2
20-12-02 18:00,5.3
20-12-02 17:00,4.1
20-12-02 16:00,6.4
20-12-02 15:00,5.5
20-12-02 14:00,8.2
20-12-02 13:00,3.8
20-12-02 12:00,2.5
20-12-02 11:00,2.5
20-12-02 10:00,5.5
20-12-02 09:00,3.2
20-12-02 08:00,3.0
20-12-02 07:00,2.4
20-12-02 06:00,1.7
20-12-02 05:00,1.3
20-12-02 04:00,1.4
20-12-02 03:00,2.2
20-12-02 02:00,2.0
20-12-02 01:00,2.2
20-12-02 00:00,2.7
19-12-02 23:00,3.7
19-12-02 22:00,4.3
19-12-02 21:00,4.1
19-12-02 20:00,2.8
19-12-02 19:00,4.1
19-12-02 18:00,8.2
19-12-02 17:00,10.4
19-12-02 16:00,4.6
19-12-02 15:00,
19-12-02 14:00,
19-12-02 13:00,
19-12-02 12:00,
19-12-02 11:00,5.5
19-12-02 10:00,6.2
19-12-02 09:00,6.8
19-12-02 08:00,7.6
19-12-02 07:00,5.6
19-12-02 06:00,3.6
19-12-02 05:00,1.6
19-12-02 04:00,1.7
19-12-02 03:00,2.0
19-12-02 02:00,1.6
19-12-02 01:00,1.5
19-12-02 00:00,1.6
18-12-02 23:00,2.3
18-12-02 22:00,2.8
18-12-02 21:00,4.6
18-12-02 20:00,4.4
18-12-02 19:00,6.3
18-12-02 18:00,8.7
18-12-02 17:00,8.0
18-12-02 16:00,4.0
18-12-02 15:00,3.6
18-12-02 14:00,6.5
18-12-02 13:00,3.7
18-12-02 12:00,4.0
18-12-02 11:00,5.0
18-12-02 10:00,3.1
18-12-02 09:00,2.8
18-12-02 08:00,3.0
18-12-02 07:00,3.5
18-12-02 06:00,3.0
18-12-02 05:00,2.6
18-12-02 04:00,2.5
18-12-02 03:00,2.7
18-12-02 02:00,3.6
18-12-02 01:00,3.9
18-12-02 00:00,4.5
17-12-02 23:00,4.9
17-12-02 22:00,5.2
17-12-02 21:00,7.2
17-12-02 20:00,7.8
17-12-02 19:00,8.6
17-12-02 18:00,8.8
17-12-02 17:00,8.3
17-12-02 16:00,7.8
17-12-02 15:00,6.5
17-12-02 14:00,8.8
17-12-02 13:00,9.2
17-12-02 12:00,6.6
17-12-02 11:00,5.4
17-12-02 10:00,7.6
17-12-02 09:00,7.1
17-12-02 08:00,10.6
17-12-02 07:00,11.6
17-12-02 06:00,4.8
17-12-02 05:00,2.8
17-12-02 04:00,2.2
17-12-02 03:00,2.1
17-12-02 02:00,2.2
17-12-02 01:00,2.4
17-12-02 00:00,2.8
16-12-02 23:00,2.7
16-12-02 22:00,3.1
16-12-02 21:00,3.6
16-12-02 20:00,6.3
16-12-02 19:00,6.1
16-12-02 18:00,5.6
16-12-02 17:00,6.5
16-12-02 16:00,6.2
16-12-02 15:00,6.0
16-12-02 14:00,6.9
16-12-02 13:00,6.5
16-12-02 12:00,5.1
16-12-02 11:00,5.4
16-12-02 10:00,8.6
16-12-02 09:00,5.5
16-12-02 08:00,5.5
16-12-02 07:00,5.2
16-12-02 06:00,4.6
16-12-02 05:00,4.4
16-12-02 04:00,4.2
16-12-02 03:00,3.9
16-12-02 02:00,3.8
16-12-02 01:00,3.8
16-12-02 00:00,3.8
15-12-02 23:00,4.1
15-12-02 22:00,4.2
15-12-02 21:00,4.1
15-12-02 20:00,
15-12-02 19:00,
15-12-02 18:00,
15-12-02 17:00,
15-12-02 16:00,5.3
15-12-02 15:00,5.8
15-12-02 14:00,5.5
15-12-02 13:00,6.5
