Datum Zeit,Carlsfeld SO2
,µg/m³
01-01-03 00:00,8.0
31-12-02 23:00,7.8
31-12-02 22:00,12.7
31-12-02 21:00,15.3
31-12-02 20:00,18.5
31-12-02 19:00,22.6
31-12-02 18:00,20.6
31-12-02 17:00,28.4
31-12-02 16:00,14.6
31-12-02 15:00,12.1
31-12-02 14:00,8.6
31-12-02 13:00,8.4
31-12-02 12:00,7.3
31-12-02 11:00,5.9
31-12-02 10:00,5.8
31-12-02 09:00,9.1
31-12-02 08:00,10.8
31-12-02 07:00,4.2
31-12-02 06:00,2.5
31-12-02 05:00,1.4
31-12-02 04:00,1.2
31-12-02 03:00,1.0
31-12-02 02:00,1.1
31-12-02 01:00,1.0
31-12-02 00:00,1.0
30-12-02 23:00,1.0
30-12-02 22:00,1.0
30-12-02 21:00,1.0
30-12-02 20:00,1.0
30-12-02 19:00,1.0
30-12-02 18:00,1.0
30-12-02 17:00,1.0
30-12-02 16:00,1.0
30-12-02 15:00,1.0
30-12-02 14:00,1.0
30-12-02 13:00,1.0
30-12-02 12:00,1.0
30-12-02 11:00,1.0
30-12-02 10:00,1.0
30-12-02 09:00,1.0
30-12-02 08:00,1.0
30-12-02 07:00,1.0
30-12-02 06:00,1.0
30-12-02 05:00,1.0
30-12-02 04:00,1.0
30-12-02 03:00,1.0
30-12-02 02:00,1.0
30-12-02 01:00,1.0
30-12-02 00:00,1.0
29-12-02 23:00,1.0
29-12-02 22:00,1.0
29-12-02 21:00,1.0
29-12-02 20:00,1.0
29-12-02 19:00,1.0
29-12-02 18:00,1.0
29-12-02 17:00,1.0
29-12-02 16:00,1.0
29-12-02 15:00,1.0
29-12-02 14:00,1.0
29-12-02 13:00,1.0
29-12-02 12:00,1.0
29-12-02 11:00,1.0
29-12-02 10:00,1.0
29-12-02 09:00,1.0
29-12-02 08:00,1.0
29-12-02 07:00,1.0
29-12-02 06:00,1.0
29-12-02 05:00,1.0
29-12-02 04:00,1.0
29-12-02 03:00,1.0
29-12-02 02:00,1.0
29-12-02 01:00,1.0
29-12-02 00:00,1.0
28-12-02 23:00,1.0
28-12-02 22:00,1.2
28-12-02 21:00,1.2
28-12-02 20:00,1.0
28-12-02 19:00,1.0
28-12-02 18:00,1.2
28-12-02 17:00,1.6
28-12-02 16:00,2.0
28-12-02 15:00,2.6
28-12-02 14:00,3.2
28-12-02 13:00,2.6
28-12-02 12:00,2.3
28-12-02 11:00,7.2
28-12-02 10:00,8.5
28-12-02 09:00,6.1
28-12-02 08:00,2.6
28-12-02 07:00,1.2
28-12-02 06:00,1.0
28-12-02 05:00,1.0
28-12-02 04:00,1.0
28-12-02 03:00,1.3
28-12-02 02:00,1.9
28-12-02 01:00,1.4
28-12-02 00:00,1.0
27-12-02 23:00,1.0
27-12-02 22:00,1.0
27-12-02 21:00,1.0
27-12-02 20:00,1.0
27-12-02 19:00,1.0
27-12-02 18:00,1.0
27-12-02 17:00,1.0
27-12-02 16:00,1.0
27-12-02 15:00,1.0
27-12-02 14:00,1.6
27-12-02 13:00,2.3
27-12-02 12:00,1.5
27-12-02 11:00,1.0
27-12-02 10:00,1.0
27-12-02 09:00,4.3
27-12-02 08:00,4.0
27-12-02 07:00,7.1
27-12-02 06:00,10.5
27-12-02 05:00,6.7
27-12-02 04:00,3.4
27-12-02 03:00,2.4
27-12-02 02:00,2.0
27-12-02 01:00,1.0
27-12-02 00:00,1.0
26-12-02 23:00,1.5
26-12-02 22:00,4.5
26-12-02 21:00,8.1
26-12-02 20:00,9.9
26-12-02 19:00,7.2
26-12-02 18:00,4.2
26-12-02 17:00,3.2
26-12-02 16:00,2.1
26-12-02 15:00,1.7
26-12-02 14:00,1.9
26-12-02 13:00,3.4
26-12-02 12:00,3.3
26-12-02 11:00,6.9
26-12-02 10:00,9.6
26-12-02 09:00,6.3
26-12-02 08:00,4.5
26-12-02 07:00,6.3
26-12-02 06:00,3.9
26-12-02 05:00,1.3
26-12-02 04:00,3.2
26-12-02 03:00,10.0
26-12-02 02:00,15.1
26-12-02 01:00,15.6
26-12-02 00:00,11.4
25-12-02 23:00,6.0
25-12-02 22:00,2.8
25-12-02 21:00,1.9
25-12-02 20:00,2.1
25-12-02 19:00,3.5
25-12-02 18:00,4.9
25-12-02 17:00,5.1
25-12-02 16:00,2.3
25-12-02 15:00,2.1
25-12-02 14:00,3.0
25-12-02 13:00,3.4
25-12-02 12:00,4.4
25-12-02 11:00,6.6
25-12-02 10:00,7.1
25-12-02 09:00,9.4
25-12-02 08:00,16.0
25-12-02 07:00,13.5
25-12-02 06:00,13.0
25-12-02 05:00,12.6
25-12-02 04:00,10.8
25-12-02 03:00,11.4
25-12-02 02:00,11.3
25-12-02 01:00,11.9
25-12-02 00:00,11.7
24-12-02 23:00,13.1
24-12-02 22:00,18.1
24-12-02 21:00,18.5
24-12-02 20:00,15.4
24-12-02 19:00,11.7
24-12-02 18:00,14.7
24-12-02 17:00,13.5
24-12-02 16:00,11.8
24-12-02 15:00,11.9
24-12-02 14:00,10.2
24-12-02 13:00,9.6
24-12-02 12:00,11.4
24-12-02 11:00,8.8
24-12-02 10:00,7.5
24-12-02 09:00,7.9
24-12-02 08:00,8.1
24-12-02 07:00,6.5
24-12-02 06:00,7.4
24-12-02 05:00,9.2
24-12-02 04:00,9.3
24-12-02 03:00,10.9
24-12-02 02:00,13.3
24-12-02 01:00,14.1
24-12-02 00:00,12.1
23-12-02 23:00,9.6
23-12-02 22:00,12.0
23-12-02 21:00,15.7
23-12-02 20:00,18.5
23-12-02 19:00,16.3
23-12-02 18:00,14.0
23-12-02 17:00,16.9
23-12-02 16:00,11.0
23-12-02 15:00,11.2
23-12-02 14:00,10.8
23-12-02 13:00,6.1
23-12-02 12:00,3.1
23-12-02 11:00,3.3
23-12-02 10:00,3.0
23-12-02 09:00,2.5
23-12-02 08:00,1.9
23-12-02 07:00,4.2
23-12-02 06:00,5.0
23-12-02 05:00,1.3
23-12-02 04:00,1.0
23-12-02 03:00,1.0
23-12-02 02:00,1.0
23-12-02 01:00,1.0
23-12-02 00:00,1.0
22-12-02 23:00,1.0
22-12-02 22:00,1.0
22-12-02 21:00,1.2
22-12-02 20:00,1.9
22-12-02 19:00,2.9
22-12-02 18:00,5.0
22-12-02 17:00,5.7
22-12-02 16:00,5.5
22-12-02 15:00,3.8
22-12-02 14:00,3.2
22-12-02 13:00,2.8
22-12-02 12:00,3.3
22-12-02 11:00,4.3
22-12-02 10:00,6.0
22-12-02 09:00,16.0
22-12-02 08:00,46.6
22-12-02 07:00,2.0
22-12-02 06:00,1.0
22-12-02 05:00,1.0
22-12-02 04:00,1.4
22-12-02 03:00,1.2
22-12-02 02:00,1.9
22-12-02 01:00,2.4
22-12-02 00:00,2.4
21-12-02 23:00,2.5
21-12-02 22:00,2.9
21-12-02 21:00,3.5
21-12-02 20:00,3.0
21-12-02 19:00,2.4
21-12-02 18:00,1.5
21-12-02 17:00,1.3
21-12-02 16:00,1.1
21-12-02 15:00,1.4
21-12-02 14:00,1.0
21-12-02 13:00,1.4
21-12-02 12:00,1.3
21-12-02 11:00,1.5
21-12-02 10:00,1.5
21-12-02 09:00,1.0
21-12-02 08:00,1.0
21-12-02 07:00,1.0
21-12-02 06:00,1.2
21-12-02 05:00,1.0
21-12-02 04:00,1.4
21-12-02 03:00,1.8
21-12-02 02:00,1.5
21-12-02 01:00,1.6
21-12-02 00:00,2.3
20-12-02 23:00,3.2
20-12-02 22:00,2.6
20-12-02 21:00,2.9
20-12-02 20:00,2.4
20-12-02 19:00,1.1
20-12-02 18:00,1.0
20-12-02 17:00,1.5
20-12-02 16:00,1.0
20-12-02 15:00,1.0
20-12-02 14:00,1.0
20-12-02 13:00,1.0
20-12-02 12:00,1.0
20-12-02 11:00,1.2
20-12-02 10:00,2.1
20-12-02 09:00,2.5
20-12-02 08:00,2.2
20-12-02 07:00,5.6
20-12-02 06:00,7.7
20-12-02 05:00,6.7
20-12-02 04:00,8.3
20-12-02 03:00,14.2
20-12-02 02:00,11.6
20-12-02 01:00,9.8
20-12-02 00:00,6.3
19-12-02 23:00,4.2
19-12-02 22:00,4.1
19-12-02 21:00,4.6
19-12-02 20:00,5.4
19-12-02 19:00,5.3
19-12-02 18:00,6.4
19-12-02 17:00,4.3
19-12-02 16:00,11.1
19-12-02 15:00,18.4
19-12-02 14:00,11.4
19-12-02 13:00,26.2
19-12-02 12:00,1.4
19-12-02 11:00,1.6
19-12-02 10:00,1.0
19-12-02 09:00,1.9
19-12-02 08:00,1.8
19-12-02 07:00,1.2
19-12-02 06:00,1.2
19-12-02 05:00,1.1
19-12-02 04:00,1.1
19-12-02 03:00,1.0
19-12-02 02:00,1.0
19-12-02 01:00,1.0
19-12-02 00:00,1.0
18-12-02 23:00,1.0
18-12-02 22:00,1.0
18-12-02 21:00,1.0
18-12-02 20:00,1.3
18-12-02 19:00,1.5
18-12-02 18:00,1.3
18-12-02 17:00,1.3
18-12-02 16:00,3.0
18-12-02 15:00,4.8
18-12-02 14:00,4.1
18-12-02 13:00,3.2
18-12-02 12:00,2.8
18-12-02 11:00,4.3
18-12-02 10:00,6.9
18-12-02 09:00,4.0
18-12-02 08:00,5.5
18-12-02 07:00,3.7
18-12-02 06:00,4.2
18-12-02 05:00,6.0
18-12-02 04:00,8.1
18-12-02 03:00,8.4
18-12-02 02:00,9.0
18-12-02 01:00,8.9
18-12-02 00:00,11.9
17-12-02 23:00,15.8
17-12-02 22:00,13.5
17-12-02 21:00,6.5
17-12-02 20:00,2.3
17-12-02 19:00,1.5
17-12-02 18:00,1.0
17-12-02 17:00,1.0
17-12-02 16:00,1.0
17-12-02 15:00,1.0
17-12-02 14:00,1.0
17-12-02 13:00,1.0
17-12-02 12:00,1.0
17-12-02 11:00,1.0
17-12-02 10:00,1.0
17-12-02 09:00,1.0
17-12-02 08:00,1.0
17-12-02 07:00,1.0
17-12-02 06:00,1.1
17-12-02 05:00,1.0
17-12-02 04:00,1.0
17-12-02 03:00,1.0
17-12-02 02:00,1.0
17-12-02 01:00,1.0
17-12-02 00:00,1.8
16-12-02 23:00,2.2
16-12-02 22:00,2.4
16-12-02 21:00,2.4
16-12-02 20:00,2.5
16-12-02 19:00,2.7
16-12-02 18:00,3.0
16-12-02 17:00,2.9
16-12-02 16:00,2.9
16-12-02 15:00,3.0
16-12-02 14:00,3.4
16-12-02 13:00,4.3
16-12-02 12:00,6.1
16-12-02 11:00,6.3
16-12-02 10:00,7.5
16-12-02 09:00,8.4
16-12-02 08:00,10.2
16-12-02 07:00,13.0
16-12-02 06:00,13.7
16-12-02 05:00,12.9
16-12-02 04:00,11.9
16-12-02 03:00,13.0
16-12-02 02:00,13.6
16-12-02 01:00,12.7
16-12-02 00:00,13.2
15-12-02 23:00,13.3
15-12-02 22:00,12.4
15-12-02 21:00,12.8
15-12-02 20:00,12.6
15-12-02 19:00,13.0
15-12-02 18:00,13.9
15-12-02 17:00,13.8
15-12-02 16:00,12.9
15-12-02 15:00,14.0
15-12-02 14:00,12.3
15-12-02 13:00,10.3
15-12-02 12:00,9.4
15-12-02 11:00,10.7
15-12-02 10:00,11.1
15-12-02 09:00,8.4
15-12-02 08:00,7.4
15-12-02 07:00,7.8
15-12-02 06:00,8.5
15-12-02 05:00,13.9
15-12-02 04:00,13.4
15-12-02 03:00,14.7
15-12-02 02:00,18.2
15-12-02 01:00,16.3
15-12-02 00:00,10.0
14-12-02 23:00,9.5
14-12-02 22:00,6.7
14-12-02 21:00,8.1
14-12-02 20:00,16.5
14-12-02 19:00,22.1
14-12-02 18:00,5.9
14-12-02 17:00,2.4
14-12-02 16:00,3.2
14-12-02 15:00,3.6
14-12-02 14:00,3.9
14-12-02 13:00,5.2
14-12-02 12:00,4.3
14-12-02 11:00,4.0
14-12-02 10:00,3.3
14-12-02 09:00,3.7
14-12-02 08:00,3.6
14-12-02 07:00,4.9
14-12-02 06:00,5.5
14-12-02 05:00,5.6
14-12-02 04:00,4.1
14-12-02 03:00,3.0
