Datum Zeit,Schwartenberg O3
,µg/m³
01-01-03 00:00,54
31-12-02 23:00,60
31-12-02 22:00,51
31-12-02 21:00,48
31-12-02 20:00,59
31-12-02 19:00,64
31-12-02 18:00,66
31-12-02 17:00,67
31-12-02 16:00,69
31-12-02 15:00,70
31-12-02 14:00,66
31-12-02 13:00,66
31-12-02 12:00,67
31-12-02 11:00,69
31-12-02 10:00,65
31-12-02 09:00,63
31-12-02 08:00,62
31-12-02 07:00,63
31-12-02 06:00,57
31-12-02 05:00,42
31-12-02 04:00,31
31-12-02 03:00,23
31-12-02 02:00,17
31-12-02 01:00,12
31-12-02 00:00,25
30-12-02 23:00,34
30-12-02 22:00,58
30-12-02 21:00,52
30-12-02 20:00,56
30-12-02 19:00,55
30-12-02 18:00,56
30-12-02 17:00,31
30-12-02 16:00,35
30-12-02 15:00,39
30-12-02 14:00,42
30-12-02 13:00,39
30-12-02 12:00,37
30-12-02 11:00,60
30-12-02 10:00,72
30-12-02 09:00,70
30-12-02 08:00,71
30-12-02 07:00,62
30-12-02 06:00,54
30-12-02 05:00,53
30-12-02 04:00,54
30-12-02 03:00,56
30-12-02 02:00,57
30-12-02 01:00,57
30-12-02 00:00,55
29-12-02 23:00,53
29-12-02 22:00,54
29-12-02 21:00,60
29-12-02 20:00,60
29-12-02 19:00,63
29-12-02 18:00,66
29-12-02 17:00,68
29-12-02 16:00,67
29-12-02 15:00,65
29-12-02 14:00,60
29-12-02 13:00,57
29-12-02 12:00,57
29-12-02 11:00,50
29-12-02 10:00,40
29-12-02 09:00,35
29-12-02 08:00,36
29-12-02 07:00,40
29-12-02 06:00,51
29-12-02 05:00,45
29-12-02 04:00,42
29-12-02 03:00,50
29-12-02 02:00,53
29-12-02 01:00,49
29-12-02 00:00,50
28-12-02 23:00,47
28-12-02 22:00,43
28-12-02 21:00,40
28-12-02 20:00,42
28-12-02 19:00,47
28-12-02 18:00,46
28-12-02 17:00,40
28-12-02 16:00,28
28-12-02 15:00,18
28-12-02 14:00,17
28-12-02 13:00,30
28-12-02 12:00,25
28-12-02 11:00,23
28-12-02 10:00,19
28-12-02 09:00,9
28-12-02 08:00,3
28-12-02 07:00,4
28-12-02 06:00,3
28-12-02 05:00,5
28-12-02 04:00,5
28-12-02 03:00,9
28-12-02 02:00,3
28-12-02 01:00,4
28-12-02 00:00,3
27-12-02 23:00,4
27-12-02 22:00,5
27-12-02 21:00,6
27-12-02 20:00,5
27-12-02 19:00,7
27-12-02 18:00,6
27-12-02 17:00,11
27-12-02 16:00,13
27-12-02 15:00,19
27-12-02 14:00,20
27-12-02 13:00,23
27-12-02 12:00,25
27-12-02 11:00,23
27-12-02 10:00,24
27-12-02 09:00,24
27-12-02 08:00,22
27-12-02 07:00,21
27-12-02 06:00,21
27-12-02 05:00,24
27-12-02 04:00,24
27-12-02 03:00,28
27-12-02 02:00,28
27-12-02 01:00,27
27-12-02 00:00,27
26-12-02 23:00,28
26-12-02 22:00,29
26-12-02 21:00,31
26-12-02 20:00,33
26-12-02 19:00,28
26-12-02 18:00,26
26-12-02 17:00,28
26-12-02 16:00,36
26-12-02 15:00,38
26-12-02 14:00,39
26-12-02 13:00,40
26-12-02 12:00,34
26-12-02 11:00,38
26-12-02 10:00,36
26-12-02 09:00,36
26-12-02 08:00,36
26-12-02 07:00,35
26-12-02 06:00,35
26-12-02 05:00,36
26-12-02 04:00,32
26-12-02 03:00,34
26-12-02 02:00,39
26-12-02 01:00,42
26-12-02 00:00,36
25-12-02 23:00,35
25-12-02 22:00,38
25-12-02 21:00,37
25-12-02 20:00,36
25-12-02 19:00,41
25-12-02 18:00,40
25-12-02 17:00,36
25-12-02 16:00,35
25-12-02 15:00,43
25-12-02 14:00,44
25-12-02 13:00,48
25-12-02 12:00,42
25-12-02 11:00,41
25-12-02 10:00,44
25-12-02 09:00,39
25-12-02 08:00,34
25-12-02 07:00,33
25-12-02 06:00,41
25-12-02 05:00,40
25-12-02 04:00,34
25-12-02 03:00,32
25-12-02 02:00,35
25-12-02 01:00,33
25-12-02 00:00,37
24-12-02 23:00,32
24-12-02 22:00,36
24-12-02 21:00,31
24-12-02 20:00,34
24-12-02 19:00,32
24-12-02 18:00,37
24-12-02 17:00,35
24-12-02 16:00,37
24-12-02 15:00,23
24-12-02 14:00,33
24-12-02 13:00,32
24-12-02 12:00,40
24-12-02 11:00,45
24-12-02 10:00,47
24-12-02 09:00,41
24-12-02 08:00,44
24-12-02 07:00,49
24-12-02 06:00,59
24-12-02 05:00,59
24-12-02 04:00,57
24-12-02 03:00,46
24-12-02 02:00,29
24-12-02 01:00,26
24-12-02 00:00,24
23-12-02 23:00,27
23-12-02 22:00,22
23-12-02 21:00,20
23-12-02 20:00,7
23-12-02 19:00,8
23-12-02 18:00,16
23-12-02 17:00,18
23-12-02 16:00,9
23-12-02 15:00,14
23-12-02 14:00,13
23-12-02 13:00,17
23-12-02 12:00,21
23-12-02 11:00,20
23-12-02 10:00,17
23-12-02 09:00,14
23-12-02 08:00,16
23-12-02 07:00,8
23-12-02 06:00,2
23-12-02 05:00,8
23-12-02 04:00,13
23-12-02 03:00,3
23-12-02 02:00,5
23-12-02 01:00,4
23-12-02 00:00,4
22-12-02 23:00,4
22-12-02 22:00,8
22-12-02 21:00,5
22-12-02 20:00,7
22-12-02 19:00,7
22-12-02 18:00,10
22-12-02 17:00,11
22-12-02 16:00,12
22-12-02 15:00,20
22-12-02 14:00,26
22-12-02 13:00,27
22-12-02 12:00,28
22-12-02 11:00,24
22-12-02 10:00,21
22-12-02 09:00,18
22-12-02 08:00,20
22-12-02 07:00,26
22-12-02 06:00,35
22-12-02 05:00,37
22-12-02 04:00,34
22-12-02 03:00,27
22-12-02 02:00,17
22-12-02 01:00,7
22-12-02 00:00,4
21-12-02 23:00,5
