Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-12-02,26
30-12-02,18
29-12-02,14
28-12-02,38
27-12-02,24
26-12-02,22
25-12-02,34
24-12-02,38
23-12-02,45
22-12-02,40
21-12-02,55
20-12-02,33
19-12-02,36
18-12-02,36
17-12-02,51
16-12-02,58
15-12-02,87
14-12-02,73
13-12-02,85
12-12-02,70
11-12-02,110
10-12-02,98
09-12-02,40
08-12-02,41
07-12-02,50
06-12-02,51
05-12-02,57
04-12-02,81
03-12-02,51
02-12-02,29
01-12-02,27

