Datum Zeit,Leipzig-West BEN
,µg/m³
01-01-03 00:00,1.8
31-12-02 23:00,1.8
31-12-02 22:00,1.7
31-12-02 21:00,1.7
31-12-02 20:00,1.6
31-12-02 19:00,1.6
31-12-02 18:00,1.6
31-12-02 17:00,1.6
31-12-02 16:00,1.5
31-12-02 15:00,1.5
31-12-02 14:00,1.5
31-12-02 13:00,1.5
31-12-02 12:00,1.5
31-12-02 11:00,1.4
31-12-02 10:00,1.3
31-12-02 09:00,1.4
31-12-02 08:00,1.5
31-12-02 07:00,1.6
31-12-02 06:00,1.8
31-12-02 05:00,1.8
31-12-02 04:00,2.0
31-12-02 03:00,2.1
31-12-02 02:00,2.5
31-12-02 01:00,2.7
31-12-02 00:00,2.9
30-12-02 23:00,2.9
30-12-02 22:00,3.0
30-12-02 21:00,3.0
30-12-02 20:00,2.5
30-12-02 19:00,2.4
30-12-02 18:00,1.9
30-12-02 17:00,2.0
30-12-02 16:00,1.8
30-12-02 15:00,1.5
30-12-02 14:00,1.7
30-12-02 13:00,1.5
30-12-02 12:00,1.5
30-12-02 11:00,1.6
30-12-02 10:00,1.7
30-12-02 09:00,1.5
30-12-02 08:00,1.8
30-12-02 07:00,2.0
30-12-02 06:00,1.6
30-12-02 05:00,1.5
30-12-02 04:00,1.6
30-12-02 03:00,1.5
30-12-02 02:00,1.6
30-12-02 01:00,1.6
30-12-02 00:00,1.8
29-12-02 23:00,1.9
29-12-02 22:00,2.0
29-12-02 21:00,1.9
29-12-02 20:00,2.0
29-12-02 19:00,1.8
29-12-02 18:00,1.7
29-12-02 17:00,1.7
29-12-02 16:00,1.7
29-12-02 15:00,1.9
29-12-02 14:00,1.8
29-12-02 13:00,2.0
29-12-02 12:00,1.9
29-12-02 11:00,1.8
29-12-02 10:00,1.8
29-12-02 09:00,1.9
29-12-02 08:00,2.1
29-12-02 07:00,2.2
29-12-02 06:00,2.3
29-12-02 05:00,2.4
29-12-02 04:00,2.5
29-12-02 03:00,2.7
29-12-02 02:00,3.1
29-12-02 01:00,
29-12-02 00:00,
28-12-02 23:00,
28-12-02 22:00,
28-12-02 21:00,3.9
28-12-02 20:00,4.3
28-12-02 19:00,4.9
28-12-02 18:00,4.9
28-12-02 17:00,5.2
28-12-02 16:00,4.9
28-12-02 15:00,5.0
28-12-02 14:00,4.7
28-12-02 13:00,4.6
28-12-02 12:00,4.4
28-12-02 11:00,4.3
28-12-02 10:00,4.2
28-12-02 09:00,3.9
