Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2014-04-01,,,,,,68,6.73,,
2014-04-01,01:00,1.5,1,33,14,,,,
2014-04-01,02:00,1.4,2,32,11,,,,
2014-04-01,03:00,1.3,1,26,14,,,,
2014-04-01,04:00,1.1,2,26,11,,,,
2014-04-01,05:00,1.0,5,30,6,,,,
2014-04-01,06:00,1.2,30,38,1,,,,
2014-04-01,07:00,2.2,97,51,2,,,,
2014-04-01,08:00,1.8,62,46,4,,,,
2014-04-01,09:00,1.6,46,46,9,,,,
2014-04-01,10:00,1.4,17,44,36,,,,
2014-04-01,11:00,0.9,5,27,75,,,,
2014-04-01,12:00,0.8,3,20,90,,,,
2014-04-01,13:00,0.8,4,24,85,,,,
2014-04-01,14:00,0.8,5,25,86,,,,
2014-04-01,15:00,0.9,6,32,86,,,,
2014-04-01,16:00,0.9,5,27,93,,,,
2014-04-01,17:00,1.0,5,29,88,,,,
2014-04-01,18:00,,3,27,81,,,,
2014-04-01,19:00,,2,27,77,,,,
2014-04-01,20:00,,2,30,67,,,,
2014-04-01,21:00,,2,28,67,,,,
2014-04-01,22:00,0.9,1,26,63,,,,
2014-04-01,23:00,0.9,2,39,44,,,,
2014-04-02,,,,,,52,,,
2014-04-02,00:00,1.1,1,21,56,,,,
2014-04-02,01:00,0.8,1,32,44,,,,
2014-04-02,02:00,0.8,1,37,43,,,,
2014-04-02,03:00,0.8,5,46,16,,,,
2014-04-02,04:00,1.1,5,41,17,,,,
2014-04-02,05:00,0.9,4,46,18,,,,
2014-04-02,06:00,0.9,43,60,8,,,,
2014-04-02,07:00,1.9,104,74,3,,,,
2014-04-02,08:00,2.3,95,77,9,,,,
2014-04-02,09:00,1.2,18,47,41,,,,
2014-04-02,10:00,0.9,12,38,62,,,,
2014-04-02,11:00,0.8,8,28,81,,,,
2014-04-02,12:00,0.7,3,19,97,,,,
2014-04-02,13:00,0.5,3,18,107,,,,
2014-04-02,14:00,0.5,4,21,100,,,,
2014-04-02,15:00,1.0,4,28,92,,,,
2014-04-02,16:00,0.8,3,22,106,,,,
2014-04-02,17:00,0.8,5,26,102,,,,
2014-04-02,18:00,0.8,3,29,94,,,,
2014-04-02,19:00,0.9,3,37,77,,,,
2014-04-02,20:00,1.0,3,37,72,,,,
2014-04-02,21:00,1.0,1,36,70,,,,
2014-04-02,22:00,0.7,1,27,80,,,,
2014-04-02,23:00,0.6,1,21,84,,,,
2014-04-03,,,,,,41,,,
2014-04-03,00:00,0.6,1,20,78,,,,
2014-04-03,01:00,0.6,1,29,50,,,,
2014-04-03,02:00,0.9,2,52,14,,,,
2014-04-03,03:00,1.1,11,57,1,,,,
2014-04-03,04:00,1.1,18,53,2,,,,
2014-04-03,05:00,1.2,33,60,2,,,,
2014-04-03,06:00,1.4,58,72,2,,,,
2014-04-03,07:00,1.9,118,84,3,,,,
2014-04-03,08:00,2.4,98,86,5,,,,
2014-04-03,09:00,2.0,78,88,13,,,,
2014-04-03,10:00,1.6,19,67,43,,,,
2014-04-03,11:00,0.8,12,34,92,,,,
2014-04-03,12:00,0.4,3,17,123,,,,
2014-04-03,13:00,0.5,3,21,122,,,,
2014-04-03,14:00,0.5,3,18,123,,,,
2014-04-03,15:00,0.5,3,20,125,,,,
2014-04-03,16:00,0.6,3,21,123,,,,
2014-04-03,17:00,0.5,3,24,123,,,,
2014-04-03,18:00,0.6,4,38,104,,,,
2014-04-03,19:00,0.8,4,75,66,,,,
2014-04-03,20:00,1.5,3,46,63,,,,
2014-04-03,21:00,0.9,1,31,69,,,,
2014-04-03,22:00,0.7,3,31,69,,,,
2014-04-03,23:00,0.7,1,20,72,,,,
2014-04-04,,,,,,59,,,
2014-04-04,00:00,0.6,1,27,60,,,,
2014-04-04,01:00,0.6,1,20,66,,,,
2014-04-04,02:00,0.5,1,17,62,,,,
2014-04-04,03:00,0.6,1,13,63,,,,
2014-04-04,04:00,0.5,1,15,63,,,,
2014-04-04,05:00,0.6,1,22,47,,,,
