Datum Zeit,Dresden-Winckelmannstr. SO2
,µg/m³
01-05-18 00:00,
30-04-18 23:00,
30-04-18 22:00,
30-04-18 21:00,
30-04-18 20:00,
30-04-18 19:00,
30-04-18 18:00,
30-04-18 17:00,
30-04-18 16:00,
30-04-18 15:00,
30-04-18 14:00,
30-04-18 13:00,
30-04-18 12:00,
30-04-18 11:00,
30-04-18 10:00,
30-04-18 09:00,
30-04-18 08:00,
30-04-18 07:00,
30-04-18 06:00,
30-04-18 05:00,
30-04-18 04:00,
30-04-18 03:00,
30-04-18 02:00,
30-04-18 01:00,
30-04-18 00:00,
29-04-18 23:00,
29-04-18 22:00,
29-04-18 21:00,
29-04-18 20:00,
29-04-18 19:00,
29-04-18 18:00,
29-04-18 17:00,
29-04-18 16:00,
29-04-18 15:00,
29-04-18 14:00,
29-04-18 13:00,
29-04-18 12:00,
29-04-18 11:00,
29-04-18 10:00,3.1
29-04-18 09:00,3.8
29-04-18 08:00,5.1
29-04-18 07:00,7.1
29-04-18 06:00,4.7
29-04-18 05:00,6.0
29-04-18 04:00,5.8
29-04-18 03:00,7.1
29-04-18 02:00,5.0
29-04-18 01:00,4.5
29-04-18 00:00,6.5
28-04-18 23:00,2.7
28-04-18 22:00,1.9
28-04-18 21:00,1.8
28-04-18 20:00,1.7
28-04-18 19:00,1.7
28-04-18 18:00,2.0
28-04-18 17:00,2.0
28-04-18 16:00,1.8
28-04-18 15:00,1.8
28-04-18 14:00,1.6
28-04-18 13:00,1.9
28-04-18 12:00,1.7
28-04-18 11:00,1.7
28-04-18 10:00,1.8
28-04-18 09:00,2.0
28-04-18 08:00,2.8
28-04-18 07:00,3.4
28-04-18 06:00,3.3
28-04-18 05:00,4.1
28-04-18 04:00,5.3
28-04-18 03:00,5.8
28-04-18 02:00,3.3
28-04-18 01:00,1.6
28-04-18 00:00,1.3
27-04-18 23:00,1.1
27-04-18 22:00,1.5
27-04-18 21:00,1.8
27-04-18 20:00,2.0
27-04-18 19:00,2.2
27-04-18 18:00,2.5
27-04-18 17:00,2.8
27-04-18 16:00,2.6
27-04-18 15:00,2.8
27-04-18 14:00,3.8
27-04-18 13:00,4.0
27-04-18 12:00,4.8
27-04-18 11:00,3.7
27-04-18 10:00,4.1
27-04-18 09:00,3.3
27-04-18 08:00,2.1
27-04-18 07:00,1.5
27-04-18 06:00,1.9
27-04-18 05:00,2.3
27-04-18 04:00,0.5
27-04-18 03:00,0.5
27-04-18 02:00,0.5
27-04-18 01:00,0.5
27-04-18 00:00,0.5
26-04-18 23:00,1.0
26-04-18 22:00,1.1
26-04-18 21:00,1.2
26-04-18 20:00,1.2
26-04-18 19:00,1.2
26-04-18 18:00,1.3
26-04-18 17:00,1.4
26-04-18 16:00,1.7
26-04-18 15:00,1.3
26-04-18 14:00,1.3
26-04-18 13:00,1.2
26-04-18 12:00,1.2
26-04-18 11:00,1.3
26-04-18 10:00,1.3
26-04-18 09:00,1.4
26-04-18 08:00,1.3
26-04-18 07:00,0.5
26-04-18 06:00,0.5
26-04-18 05:00,1.0
26-04-18 04:00,0.5
26-04-18 03:00,1.0
26-04-18 02:00,1.1
26-04-18 01:00,1.0
26-04-18 00:00,1.1
25-04-18 23:00,1.1
25-04-18 22:00,1.2
25-04-18 21:00,1.3
25-04-18 20:00,1.3
25-04-18 19:00,1.4
25-04-18 18:00,1.6
25-04-18 17:00,1.7
25-04-18 16:00,2.6
25-04-18 15:00,3.0
25-04-18 14:00,1.7
25-04-18 13:00,1.6
25-04-18 12:00,1.8
25-04-18 11:00,1.8
25-04-18 10:00,2.2
25-04-18 09:00,2.4
25-04-18 08:00,3.0
25-04-18 07:00,3.0
25-04-18 06:00,3.3
25-04-18 05:00,5.6
25-04-18 04:00,11.8
25-04-18 03:00,7.4
25-04-18 02:00,1.1
25-04-18 01:00,0.5
25-04-18 00:00,0.5
24-04-18 23:00,1.1
24-04-18 22:00,1.5
24-04-18 21:00,2.0
24-04-18 20:00,2.7
24-04-18 19:00,3.2
24-04-18 18:00,2.5
24-04-18 17:00,1.7
24-04-18 16:00,1.6
24-04-18 15:00,1.9
24-04-18 14:00,1.8
24-04-18 13:00,1.8
24-04-18 12:00,1.8
24-04-18 11:00,2.1
24-04-18 10:00,2.6
24-04-18 09:00,2.6
24-04-18 08:00,1.5
24-04-18 07:00,1.3
24-04-18 06:00,1.1
24-04-18 05:00,1.8
24-04-18 04:00,1.9
24-04-18 03:00,2.0
24-04-18 02:00,1.9
24-04-18 01:00,1.6
24-04-18 00:00,1.3
23-04-18 23:00,1.4
23-04-18 22:00,1.6
23-04-18 21:00,2.1
23-04-18 20:00,1.6
23-04-18 19:00,1.7
23-04-18 18:00,1.7
23-04-18 17:00,2.0
23-04-18 16:00,2.4
23-04-18 15:00,2.3
23-04-18 14:00,2.2
23-04-18 13:00,2.5
23-04-18 12:00,2.9
23-04-18 11:00,3.0
23-04-18 10:00,3.4
23-04-18 09:00,3.5
23-04-18 08:00,2.5
23-04-18 07:00,1.7
23-04-18 06:00,1.4
23-04-18 05:00,1.8
23-04-18 04:00,2.6
23-04-18 03:00,2.4
23-04-18 02:00,3.4
23-04-18 01:00,3.3
23-04-18 00:00,2.6
22-04-18 23:00,2.7
22-04-18 22:00,2.5
22-04-18 21:00,2.4
22-04-18 20:00,2.1
22-04-18 19:00,2.1
22-04-18 18:00,2.2
22-04-18 17:00,2.3
22-04-18 16:00,2.5
22-04-18 15:00,2.6
22-04-18 14:00,2.5
22-04-18 13:00,2.5
22-04-18 12:00,2.6
22-04-18 11:00,2.4
22-04-18 10:00,2.5
22-04-18 09:00,2.2
22-04-18 08:00,1.8
22-04-18 07:00,1.6
22-04-18 06:00,1.4
22-04-18 05:00,1.9
22-04-18 04:00,3.5
22-04-18 03:00,4.7
22-04-18 02:00,5.2
22-04-18 01:00,2.5
22-04-18 00:00,1.8
21-04-18 23:00,1.9
21-04-18 22:00,2.1
21-04-18 21:00,2.4
21-04-18 20:00,2.3
21-04-18 19:00,2.4
21-04-18 18:00,2.6
21-04-18 17:00,2.7
21-04-18 16:00,2.7
21-04-18 15:00,2.8
21-04-18 14:00,2.7
21-04-18 13:00,2.7
21-04-18 12:00,3.2
21-04-18 11:00,3.9
21-04-18 10:00,4.6
21-04-18 09:00,4.6
21-04-18 08:00,3.3
21-04-18 07:00,1.9
21-04-18 06:00,1.2
21-04-18 05:00,1.1
21-04-18 04:00,1.3
21-04-18 03:00,1.7
21-04-18 02:00,2.3
21-04-18 01:00,2.4
21-04-18 00:00,2.6
20-04-18 23:00,2.7
20-04-18 22:00,2.9
20-04-18 21:00,3.9
20-04-18 20:00,6.2
20-04-18 19:00,7.6
20-04-18 18:00,7.1
20-04-18 17:00,6.4
20-04-18 16:00,5.7
20-04-18 15:00,4.4
20-04-18 14:00,4.4
20-04-18 13:00,3.9
20-04-18 12:00,3.9
20-04-18 11:00,4.1
20-04-18 10:00,3.5
20-04-18 09:00,3.1
20-04-18 08:00,2.3
20-04-18 07:00,1.6
20-04-18 06:00,1.2
20-04-18 05:00,1.3
20-04-18 04:00,1.6
20-04-18 03:00,1.2
20-04-18 02:00,1.4
20-04-18 01:00,1.9
20-04-18 00:00,3.1
19-04-18 23:00,1.6
19-04-18 22:00,1.7
19-04-18 21:00,2.3
19-04-18 20:00,2.7
19-04-18 19:00,2.6
19-04-18 18:00,3.1
19-04-18 17:00,3.5
19-04-18 16:00,3.5
19-04-18 15:00,5.4
19-04-18 14:00,7.4
19-04-18 13:00,7.0
19-04-18 12:00,7.0
19-04-18 11:00,5.2
19-04-18 10:00,4.1
19-04-18 09:00,3.6
19-04-18 08:00,2.5
19-04-18 07:00,1.1
19-04-18 06:00,0.5
19-04-18 05:00,1.0
19-04-18 04:00,1.1
19-04-18 03:00,1.1
19-04-18 02:00,1.1
19-04-18 01:00,1.3
19-04-18 00:00,2.0
18-04-18 23:00,2.4
18-04-18 22:00,4.0
18-04-18 21:00,1.9
18-04-18 20:00,2.7
18-04-18 19:00,3.0
18-04-18 18:00,2.9
18-04-18 17:00,2.7
18-04-18 16:00,2.9
18-04-18 15:00,2.9
18-04-18 14:00,3.6
18-04-18 13:00,4.0
18-04-18 12:00,5.2
18-04-18 11:00,2.8
18-04-18 10:00,2.5
18-04-18 09:00,2.3
18-04-18 08:00,1.2
18-04-18 07:00,0.5
18-04-18 06:00,0.5
18-04-18 05:00,0.5
18-04-18 04:00,0.5
18-04-18 03:00,0.5
18-04-18 02:00,0.5
18-04-18 01:00,0.5
18-04-18 00:00,1.1
17-04-18 23:00,1.6
17-04-18 22:00,2.5
17-04-18 21:00,1.3
17-04-18 20:00,1.3
17-04-18 19:00,1.6
17-04-18 18:00,1.8
17-04-18 17:00,1.9
17-04-18 16:00,2.0
17-04-18 15:00,1.9
17-04-18 14:00,1.9
17-04-18 13:00,2.0
17-04-18 12:00,1.6
17-04-18 11:00,1.4
17-04-18 10:00,1.5
17-04-18 09:00,1.4
17-04-18 08:00,1.3
17-04-18 07:00,1.1
17-04-18 06:00,1.1
17-04-18 05:00,1.1
17-04-18 04:00,1.2
17-04-18 03:00,1.5
17-04-18 02:00,1.8
17-04-18 01:00,2.2
17-04-18 00:00,2.0
16-04-18 23:00,1.9
16-04-18 22:00,1.7
16-04-18 21:00,1.6
16-04-18 20:00,1.7
16-04-18 19:00,1.9
16-04-18 18:00,2.0
16-04-18 17:00,1.9
16-04-18 16:00,1.9
16-04-18 15:00,1.8
16-04-18 14:00,1.8
16-04-18 13:00,1.8
16-04-18 12:00,1.7
16-04-18 11:00,1.6
16-04-18 10:00,1.6
16-04-18 09:00,1.6
16-04-18 08:00,1.8
16-04-18 07:00,2.2
16-04-18 06:00,1.9
16-04-18 05:00,1.8
16-04-18 04:00,2.1
16-04-18 03:00,2.3
16-04-18 02:00,3.6
16-04-18 01:00,9.3
16-04-18 00:00,10.7
15-04-18 23:00,7.9
15-04-18 22:00,3.2
15-04-18 21:00,3.5
15-04-18 20:00,4.6
15-04-18 19:00,5.8
15-04-18 18:00,6.0
15-04-18 17:00,5.7
15-04-18 16:00,5.7
15-04-18 15:00,5.8
15-04-18 14:00,5.8
15-04-18 13:00,6.0
15-04-18 12:00,4.5
15-04-18 11:00,4.0
15-04-18 10:00,3.3
15-04-18 09:00,2.7
15-04-18 08:00,2.5
15-04-18 07:00,1.7
15-04-18 06:00,1.7
15-04-18 05:00,2.0
15-04-18 04:00,1.9
15-04-18 03:00,1.9
15-04-18 02:00,1.6
15-04-18 01:00,2.0
15-04-18 00:00,3.6
14-04-18 23:00,4.4
14-04-18 22:00,1.6
14-04-18 21:00,1.1
14-04-18 20:00,1.5
14-04-18 19:00,1.7
14-04-18 18:00,1.6
14-04-18 17:00,1.7
14-04-18 16:00,1.8
14-04-18 15:00,1.9
14-04-18 14:00,2.0
14-04-18 13:00,1.9
14-04-18 12:00,2.0
14-04-18 11:00,2.1
14-04-18 10:00,2.4
14-04-18 09:00,2.3
14-04-18 08:00,2.6
14-04-18 07:00,2.5
14-04-18 06:00,2.0
14-04-18 05:00,2.0
14-04-18 04:00,1.9
