Datum Zeit,Niesky PM10
,µg/m³
31-05-14,10
30-05-14,7
29-05-14,6
28-05-14,5
27-05-14,16
26-05-14,11
25-05-14,7
24-05-14,14
23-05-14,21
22-05-14,16
21-05-14,10
20-05-14,9
19-05-14,7
18-05-14,6
17-05-14,7
16-05-14,6
15-05-14,7
14-05-14,6
13-05-14,3
12-05-14,4
11-05-14,4
10-05-14,6
09-05-14,6
08-05-14,8
07-05-14,13
06-05-14,21
05-05-14,15
04-05-14,11
03-05-14,13
02-05-14,15
01-05-14,53

