Datum Zeit,Brockau PM10
,µg/m³
31-05-14,10
30-05-14,9
29-05-14,3
28-05-14,3
27-05-14,14
26-05-14,11
25-05-14,7
24-05-14,10
23-05-14,12
22-05-14,24
21-05-14,14
20-05-14,13
19-05-14,9
18-05-14,7
17-05-14,13
16-05-14,8
15-05-14,12
14-05-14,6
13-05-14,5
12-05-14,5
11-05-14,5
10-05-14,8
09-05-14,5
08-05-14,8
07-05-14,7
06-05-14,15
05-05-14,18
04-05-14,15
03-05-14,13
02-05-14,9
01-05-14,69

