Datum Zeit,Dresden-Nord PM10
,µg/m³
31-05-14,14
30-05-14,15
29-05-14,8
28-05-14,7
27-05-14,18
26-05-14,17
25-05-14,12
24-05-14,17
23-05-14,26
22-05-14,26
21-05-14,19
20-05-14,23
19-05-14,15
18-05-14,11
17-05-14,15
16-05-14,18
15-05-14,14
14-05-14,17
13-05-14,13
12-05-14,19
11-05-14,11
10-05-14,13
09-05-14,14
08-05-14,21
07-05-14,20
06-05-14,27
05-05-14,22
04-05-14,20
03-05-14,19
02-05-14,16
01-05-14,41

