Datum Zeit,Goerlitz PM10
,µg/m³
31-05-14,15
30-05-14,12
29-05-14,7
28-05-14,6
27-05-14,21
26-05-14,17
25-05-14,12
24-05-14,16
23-05-14,31
22-05-14,22
21-05-14,17
20-05-14,18
19-05-14,15
18-05-14,12
17-05-14,
16-05-14,13
15-05-14,12
14-05-14,14
13-05-14,11
12-05-14,12
11-05-14,8
10-05-14,13
09-05-14,11
08-05-14,14
07-05-14,16
06-05-14,26
05-05-14,
04-05-14,
03-05-14,
02-05-14,
01-05-14,69

