Datum Zeit,Bautzen PM10
,µg/m³
31-05-14,11
30-05-14,9
29-05-14,5
28-05-14,5
27-05-14,19
26-05-14,14
25-05-14,9
24-05-14,15
23-05-14,23
22-05-14,18
21-05-14,13
20-05-14,12
19-05-14,8
18-05-14,7
17-05-14,10
16-05-14,13
15-05-14,12
14-05-14,10
13-05-14,7
12-05-14,8
11-05-14,6
10-05-14,9
09-05-14,8
08-05-14,10
07-05-14,10
06-05-14,19
05-05-14,19
04-05-14,12
03-05-14,14
02-05-14,17
01-05-14,101

