Datum Zeit,Freiberg PM10
,µg/m³
31-05-14,13
30-05-14,11
29-05-14,6
28-05-14,4
27-05-14,19
26-05-14,18
25-05-14,10
24-05-14,15
23-05-14,22
22-05-14,25
21-05-14,18
20-05-14,21
19-05-14,15
18-05-14,8
17-05-14,13
16-05-14,13
15-05-14,14
14-05-14,12
13-05-14,9
12-05-14,10
11-05-14,8
10-05-14,11
09-05-14,10
08-05-14,16
07-05-14,14
06-05-14,28
05-05-14,21
04-05-14,16
03-05-14,16
02-05-14,13
01-05-14,40

