Datum Zeit,Plauen-Sued PM10
,µg/m³
31-05-14,14
30-05-14,13
29-05-14,5
28-05-14,5
27-05-14,15
26-05-14,18
25-05-14,9
24-05-14,14
23-05-14,14
22-05-14,26
21-05-14,15
20-05-14,16
19-05-14,12
18-05-14,8
17-05-14,13
16-05-14,12
15-05-14,15
14-05-14,9
13-05-14,14
12-05-14,10
11-05-14,8
10-05-14,10
09-05-14,8
08-05-14,11
07-05-14,13
06-05-14,19
05-05-14,21
04-05-14,15
03-05-14,14
02-05-14,16
01-05-14,58

