Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-14,9
30-05-14,7
29-05-14,3
28-05-14,2
27-05-14,12
26-05-14,10
25-05-14,8
24-05-14,10
23-05-14,21
22-05-14,19
21-05-14,14
20-05-14,15
19-05-14,10
18-05-14,3
17-05-14,11
16-05-14,8
15-05-14,8
14-05-14,8
13-05-14,5
12-05-14,5
11-05-14,6
10-05-14,7
09-05-14,5
08-05-14,8
07-05-14,7
06-05-14,22
05-05-14,18
04-05-14,11
03-05-14,8
02-05-14,8
01-05-14,28

