Datum Zeit,Zittau-Ost PM10
,µg/m³
31-05-14,18
30-05-14,10
29-05-14,7
28-05-14,7
27-05-14,17
26-05-14,17
25-05-14,9
24-05-14,15
23-05-14,29
22-05-14,20
21-05-14,14
20-05-14,17
19-05-14,12
18-05-14,11
17-05-14,13
16-05-14,9
15-05-14,
14-05-14,8
13-05-14,9
12-05-14,11
11-05-14,8
10-05-14,8
09-05-14,7
08-05-14,9
07-05-14,13
06-05-14,
05-05-14,
04-05-14,
03-05-14,15
02-05-14,21
01-05-14,51

