Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-14,12
30-05-14,9
29-05-14,6
28-05-14,4
27-05-14,19
26-05-14,15
25-05-14,11
24-05-14,12
23-05-14,18
22-05-14,22
21-05-14,17
20-05-14,18
19-05-14,10
18-05-14,8
17-05-14,12
16-05-14,9
15-05-14,12
14-05-14,10
13-05-14,7
12-05-14,7
11-05-14,6
10-05-14,8
09-05-14,6
08-05-14,11
07-05-14,8
06-05-14,20
05-05-14,19
04-05-14,14
03-05-14,14
02-05-14,15
01-05-14,76

