Datum Zeit,Zwickau-Werdauer Straße PM10_TEOM
25-01-18 05:00,6
25-01-18 04:00,7
25-01-18 03:00,6
25-01-18 02:00,8
25-01-18 01:00,6
25-01-18 00:00,6
24-01-18 23:00,6
24-01-18 22:00,8
24-01-18 21:00,9
24-01-18 20:00,7
24-01-18 19:00,6
24-01-18 18:00,7
24-01-18 17:00,6
24-01-18 16:00,6
24-01-18 15:00,8
24-01-18 14:00,9
24-01-18 13:00,6
24-01-18 12:00,4
24-01-18 11:00,6
24-01-18 10:00,6
24-01-18 09:00,5
24-01-18 08:00,5
24-01-18 07:00,8
24-01-18 06:00,11
24-01-18 05:00,8
24-01-18 04:00,7
24-01-18 03:00,7
24-01-18 02:00,7
24-01-18 01:00,10
24-01-18 00:00,9
23-01-18 23:00,11
23-01-18 22:00,13
23-01-18 21:00,16
23-01-18 20:00,16
23-01-18 19:00,16
23-01-18 18:00,14
23-01-18 17:00,13
23-01-18 16:00,13
23-01-18 15:00,11
23-01-18 14:00,10
23-01-18 13:00,12
23-01-18 12:00,10
23-01-18 11:00,9
23-01-18 10:00,10
23-01-18 09:00,14
23-01-18 08:00,12
23-01-18 07:00,10
23-01-18 06:00,10
23-01-18 05:00,11
23-01-18 04:00,10
23-01-18 03:00,8
23-01-18 02:00,8
23-01-18 01:00,9
23-01-18 00:00,9
22-01-18 23:00,10
22-01-18 22:00,11
22-01-18 21:00,10
22-01-18 20:00,10
22-01-18 19:00,9
22-01-18 18:00,7
22-01-18 17:00,9
22-01-18 16:00,11
22-01-18 15:00,8
22-01-18 14:00,9
22-01-18 13:00,10
22-01-18 12:00,10
22-01-18 11:00,10
22-01-18 10:00,10
22-01-18 09:00,12
22-01-18 08:00,17
22-01-18 07:00,16
22-01-18 06:00,7
22-01-18 05:00,7
22-01-18 04:00,9
22-01-18 03:00,13
22-01-18 02:00,15
22-01-18 01:00,19
22-01-18 00:00,20
21-01-18 23:00,22
21-01-18 22:00,28
21-01-18 21:00,33
21-01-18 20:00,36
21-01-18 19:00,32
21-01-18 18:00,24
21-01-18 17:00,27
21-01-18 16:00,30
21-01-18 15:00,31
21-01-18 14:00,32
21-01-18 13:00,31
21-01-18 12:00,32
21-01-18 11:00,29
21-01-18 10:00,20
21-01-18 09:00,18
21-01-18 08:00,16
21-01-18 07:00,16
21-01-18 06:00,16
21-01-18 05:00,15
21-01-18 04:00,12
21-01-18 03:00,12
21-01-18 02:00,14
21-01-18 01:00,14
21-01-18 00:00,12
20-01-18 23:00,10
20-01-18 22:00,11
20-01-18 21:00,12
20-01-18 20:00,12
20-01-18 19:00,12
20-01-18 18:00,8
20-01-18 17:00,6
20-01-18 16:00,6
20-01-18 15:00,8
20-01-18 14:00,4
20-01-18 13:00,6
20-01-18 12:00,6
20-01-18 11:00,8
20-01-18 10:00,8
20-01-18 09:00,7
20-01-18 08:00,7
20-01-18 07:00,8
20-01-18 06:00,9
20-01-18 05:00,11
20-01-18 04:00,10
20-01-18 03:00,9
20-01-18 02:00,7
20-01-18 01:00,5
20-01-18 00:00,7
19-01-18 23:00,10
19-01-18 22:00,11
19-01-18 21:00,11
19-01-18 20:00,9
19-01-18 19:00,8
19-01-18 18:00,7
19-01-18 17:00,6
19-01-18 16:00,8
19-01-18 15:00,12
19-01-18 14:00,15
19-01-18 13:00,15
19-01-18 12:00,11
19-01-18 11:00,15
19-01-18 10:00,16
19-01-18 09:00,15
19-01-18 08:00,13
19-01-18 07:00,12
19-01-18 06:00,11
19-01-18 05:00,9
19-01-18 04:00,7
19-01-18 03:00,5
19-01-18 02:00,4
19-01-18 01:00,4
19-01-18 00:00,6
18-01-18 23:00,5
18-01-18 22:00,5
18-01-18 21:00,5
18-01-18 20:00,8
18-01-18 19:00,10
18-01-18 18:00,15
18-01-18 17:00,12
18-01-18 16:00,2
18-01-18 15:00,1
18-01-18 14:00,0
18-01-18 13:00,0
18-01-18 12:00,11
18-01-18 11:00,4
18-01-18 10:00,2
18-01-18 09:00,6
18-01-18 08:00,10
18-01-18 07:00,11
18-01-18 06:00,10
18-01-18 05:00,9
18-01-18 04:00,6
18-01-18 03:00,7
18-01-18 02:00,6
18-01-18 01:00,7
18-01-18 00:00,6
17-01-18 23:00,5
17-01-18 22:00,4
17-01-18 21:00,5
17-01-18 20:00,5
17-01-18 19:00,7
17-01-18 18:00,3
17-01-18 17:00,5
17-01-18 16:00,6
17-01-18 15:00,6
17-01-18 14:00,5
17-01-18 13:00,4
17-01-18 12:00,7
17-01-18 11:00,9
17-01-18 10:00,4
17-01-18 09:00,5
17-01-18 08:00,5
17-01-18 07:00,7
17-01-18 06:00,7
17-01-18 05:00,5
17-01-18 04:00,5
17-01-18 03:00,4
17-01-18 02:00,4
17-01-18 01:00,4
17-01-18 00:00,6
16-01-18 23:00,3
16-01-18 22:00,3
16-01-18 21:00,3
16-01-18 20:00,4
16-01-18 19:00,2
16-01-18 18:00,3
16-01-18 17:00,4
16-01-18 16:00,5
16-01-18 15:00,1
16-01-18 14:00,0
16-01-18 13:00,3
16-01-18 12:00,6
16-01-18 11:00,2
16-01-18 10:00,3
16-01-18 09:00,3
16-01-18 08:00,1
16-01-18 07:00,1
16-01-18 06:00,1
16-01-18 05:00,0
16-01-18 04:00,1
16-01-18 03:00,3
16-01-18 02:00,6
16-01-18 01:00,9
16-01-18 00:00,11
15-01-18 23:00,14
15-01-18 22:00,12
15-01-18 21:00,14
15-01-18 20:00,15
15-01-18 19:00,17
15-01-18 18:00,19
15-01-18 17:00,17
15-01-18 16:00,15
15-01-18 15:00,14
15-01-18 14:00,17
15-01-18 13:00,19
15-01-18 12:00,22
15-01-18 11:00,18
15-01-18 10:00,25
15-01-18 09:00,36
15-01-18 08:00,30
15-01-18 07:00,27
15-01-18 06:00,17
15-01-18 05:00,15
15-01-18 04:00,11
15-01-18 03:00,11
15-01-18 02:00,10
15-01-18 01:00,12
15-01-18 00:00,13
14-01-18 23:00,15
14-01-18 22:00,17
14-01-18 21:00,19
14-01-18 20:00,20
14-01-18 19:00,20
14-01-18 18:00,17
14-01-18 17:00,15
14-01-18 16:00,14
14-01-18 15:00,16
14-01-18 14:00,14
14-01-18 13:00,13
14-01-18 12:00,15
14-01-18 11:00,20
14-01-18 10:00,21
14-01-18 09:00,20
14-01-18 08:00,20
14-01-18 07:00,22
14-01-18 06:00,21
14-01-18 05:00,18
14-01-18 04:00,18
14-01-18 03:00,17
14-01-18 02:00,18
14-01-18 01:00,17
14-01-18 00:00,13
13-01-18 23:00,12
13-01-18 22:00,16
13-01-18 21:00,16
13-01-18 20:00,18
13-01-18 19:00,19
13-01-18 18:00,18
13-01-18 17:00,17
13-01-18 16:00,17
13-01-18 15:00,17
13-01-18 14:00,19
13-01-18 13:00,20
13-01-18 12:00,25
13-01-18 11:00,27
13-01-18 10:00,26
13-01-18 09:00,24
13-01-18 08:00,25
13-01-18 07:00,27
13-01-18 06:00,29
13-01-18 05:00,30
13-01-18 04:00,30
13-01-18 03:00,32
13-01-18 02:00,34
13-01-18 01:00,37
13-01-18 00:00,43
12-01-18 23:00,43
12-01-18 22:00,40
12-01-18 21:00,34
12-01-18 20:00,31
12-01-18 19:00,27
12-01-18 18:00,28
12-01-18 17:00,39
12-01-18 16:00,40
12-01-18 15:00,41
12-01-18 14:00,40
12-01-18 13:00,36
12-01-18 12:00,35
12-01-18 11:00,33
12-01-18 10:00,33
12-01-18 09:00,37
12-01-18 08:00,36
12-01-18 07:00,30
12-01-18 06:00,29
12-01-18 05:00,26
12-01-18 04:00,26
12-01-18 03:00,30
12-01-18 02:00,30
12-01-18 01:00,34
12-01-18 00:00,34
11-01-18 23:00,34
11-01-18 22:00,39
11-01-18 21:00,38
11-01-18 20:00,39
11-01-18 19:00,46
11-01-18 18:00,37
11-01-18 17:00,39
11-01-18 16:00,50
11-01-18 15:00,49
11-01-18 14:00,36
11-01-18 13:00,31
11-01-18 12:00,23
11-01-18 11:00,20
11-01-18 10:00,22
11-01-18 09:00,19
11-01-18 08:00,18
11-01-18 07:00,18
11-01-18 06:00,15
11-01-18 05:00,14
11-01-18 04:00,14
11-01-18 03:00,18
11-01-18 02:00,19
11-01-18 01:00,24
11-01-18 00:00,32
10-01-18 23:00,33
10-01-18 22:00,33
10-01-18 21:00,32
10-01-18 20:00,46
10-01-18 19:00,66
10-01-18 18:00,79
10-01-18 17:00,42
10-01-18 16:00,25
10-01-18 15:00,23
10-01-18 14:00,25
10-01-18 13:00,38
10-01-18 12:00,41
10-01-18 11:00,29
10-01-18 10:00,23
10-01-18 09:00,23
10-01-18 08:00,28
10-01-18 07:00,25
10-01-18 06:00,20
10-01-18 05:00,18
10-01-18 04:00,21
10-01-18 03:00,22
10-01-18 02:00,25
10-01-18 01:00,28
10-01-18 00:00,38
09-01-18 23:00,39
09-01-18 22:00,33
09-01-18 21:00,39
09-01-18 20:00,30
09-01-18 19:00,68
09-01-18 18:00,63
09-01-18 17:00,47
09-01-18 16:00,35
09-01-18 15:00,37
09-01-18 14:00,35
09-01-18 13:00,33
09-01-18 12:00,26
09-01-18 11:00,21
09-01-18 10:00,15
09-01-18 09:00,15
09-01-18 08:00,16
09-01-18 07:00,14
09-01-18 06:00,10
09-01-18 05:00,8
09-01-18 04:00,12
09-01-18 03:00,12
09-01-18 02:00,11
09-01-18 01:00,11
09-01-18 00:00,11
08-01-18 23:00,9
08-01-18 22:00,11
08-01-18 21:00,18
08-01-18 20:00,19
08-01-18 19:00,19
08-01-18 18:00,20
08-01-18 17:00,23
08-01-18 16:00,23
08-01-18 15:00,19
08-01-18 14:00,21
08-01-18 13:00,21
08-01-18 12:00,21
08-01-18 11:00,20
08-01-18 10:00,18
08-01-18 09:00,21
08-01-18 08:00,22
08-01-18 07:00,18
08-01-18 06:00,19
08-01-18 05:00,16
08-01-18 04:00,15
08-01-18 03:00,17
08-01-18 02:00,13
08-01-18 01:00,14
08-01-18 00:00,9
07-01-18 23:00,9
07-01-18 22:00,11
07-01-18 21:00,6
07-01-18 20:00,6
07-01-18 19:00,4
07-01-18 18:00,3
07-01-18 17:00,6
07-01-18 16:00,6
07-01-18 15:00,7
07-01-18 14:00,8
07-01-18 13:00,9
07-01-18 12:00,5
07-01-18 11:00,0
07-01-18 10:00,7
07-01-18 09:00,4
07-01-18 08:00,6
07-01-18 07:00,4
07-01-18 06:00,4
07-01-18 05:00,5
07-01-18 04:00,9
07-01-18 03:00,9
07-01-18 02:00,11
07-01-18 01:00,13
07-01-18 00:00,17
06-01-18 23:00,14
06-01-18 22:00,13
06-01-18 21:00,11
06-01-18 20:00,14
06-01-18 19:00,24
06-01-18 18:00,22
06-01-18 17:00,19
06-01-18 16:00,17
06-01-18 15:00,12
06-01-18 14:00,11
06-01-18 13:00,12
06-01-18 12:00,15
06-01-18 11:00,16
06-01-18 10:00,11
06-01-18 09:00,9
06-01-18 08:00,11
06-01-18 07:00,9
06-01-18 06:00,7
06-01-18 05:00,6
06-01-18 04:00,6
06-01-18 03:00,4
06-01-18 02:00,4
06-01-18 01:00,4
06-01-18 00:00,7
05-01-18 23:00,8
05-01-18 22:00,6
05-01-18 21:00,7
05-01-18 20:00,6
05-01-18 19:00,5
05-01-18 18:00,12
05-01-18 17:00,15
05-01-18 16:00,12
05-01-18 15:00,10
05-01-18 14:00,10
05-01-18 13:00,10
05-01-18 12:00,9
05-01-18 11:00,10
05-01-18 10:00,8
05-01-18 09:00,11
05-01-18 08:00,9
05-01-18 07:00,9
05-01-18 06:00,10
05-01-18 05:00,9
05-01-18 04:00,10
05-01-18 03:00,7
05-01-18 02:00,4
05-01-18 01:00,3
05-01-18 00:00,3
04-01-18 23:00,2
04-01-18 22:00,2
04-01-18 21:00,0
04-01-18 20:00,2
04-01-18 19:00,4
04-01-18 18:00,7
04-01-18 17:00,11
04-01-18 16:00,15
04-01-18 15:00,16
04-01-18 14:00,16
04-01-18 13:00,13
04-01-18 12:00,16
04-01-18 11:00,16
04-01-18 10:00,13
04-01-18 09:00,11
04-01-18 08:00,10
04-01-18 07:00,10
04-01-18 06:00,8
04-01-18 05:00,4
04-01-18 04:00,4
04-01-18 03:00,3
04-01-18 02:00,4
04-01-18 01:00,3
04-01-18 00:00,2
03-01-18 23:00,2
03-01-18 22:00,2
03-01-18 21:00,3
03-01-18 20:00,3
03-01-18 19:00,4
03-01-18 18:00,5
03-01-18 17:00,5
03-01-18 16:00,4
03-01-18 15:00,3
03-01-18 14:00,3
03-01-18 13:00,6
03-01-18 12:00,7
03-01-18 11:00,6
03-01-18 10:00,1
03-01-18 09:00,2
03-01-18 08:00,1
03-01-18 07:00,4
03-01-18 06:00,4
03-01-18 05:00,3
03-01-18 04:00,4
03-01-18 03:00,10
03-01-18 02:00,13
03-01-18 01:00,10
03-01-18 00:00,6
02-01-18 23:00,6
02-01-18 22:00,8
02-01-18 21:00,7
02-01-18 20:00,7
02-01-18 19:00,8
02-01-18 18:00,9
02-01-18 17:00,8
02-01-18 16:00,8
02-01-18 15:00,9
02-01-18 14:00,7
02-01-18 13:00,6
02-01-18 12:00,5
02-01-18 11:00,4
02-01-18 10:00,2
02-01-18 09:00,1
02-01-18 08:00,2
02-01-18 07:00,3
02-01-18 06:00,0
02-01-18 05:00,0
02-01-18 04:00,1
02-01-18 03:00,1
02-01-18 02:00,2
02-01-18 01:00,2
02-01-18 00:00,4
01-01-18 23:00,4
01-01-18 22:00,6
01-01-18 21:00,11
01-01-18 20:00,15
01-01-18 19:00,21
01-01-18 18:00,12
01-01-18 17:00,9
01-01-18 16:00,6
01-01-18 15:00,4
01-01-18 14:00,2
01-01-18 13:00,4
01-01-18 12:00,4
01-01-18 11:00,4
01-01-18 10:00,7
01-01-18 09:00,8
01-01-18 08:00,8
01-01-18 07:00,8
01-01-18 06:00,10
01-01-18 05:00,11
01-01-18 04:00,11
01-01-18 03:00,26
01-01-18 02:00,121
01-01-18 01:00,102

