Datum Zeit,Borna NO
,µg/m³
01-02-18 00:00,
31-01-18 23:00,
31-01-18 22:00,
31-01-18 21:00,
31-01-18 20:00,
31-01-18 19:00,
31-01-18 18:00,
31-01-18 17:00,
31-01-18 16:00,
31-01-18 15:00,
31-01-18 14:00,
31-01-18 13:00,
31-01-18 12:00,
31-01-18 11:00,
31-01-18 10:00,
31-01-18 09:00,
31-01-18 08:00,
31-01-18 07:00,
31-01-18 06:00,
31-01-18 05:00,
31-01-18 04:00,
31-01-18 03:00,
31-01-18 02:00,
31-01-18 01:00,
31-01-18 00:00,
30-01-18 23:00,
30-01-18 22:00,
30-01-18 21:00,
30-01-18 20:00,
30-01-18 19:00,
30-01-18 18:00,
30-01-18 17:00,
30-01-18 16:00,
30-01-18 15:00,
30-01-18 14:00,
30-01-18 13:00,
30-01-18 12:00,
30-01-18 11:00,
30-01-18 10:00,
30-01-18 09:00,
30-01-18 08:00,
30-01-18 07:00,
30-01-18 06:00,
30-01-18 05:00,
30-01-18 04:00,
30-01-18 03:00,
30-01-18 02:00,
30-01-18 01:00,
30-01-18 00:00,
29-01-18 23:00,
29-01-18 22:00,
29-01-18 21:00,
29-01-18 20:00,
29-01-18 19:00,
29-01-18 18:00,
29-01-18 17:00,4
29-01-18 16:00,3
29-01-18 15:00,3
29-01-18 14:00,2
29-01-18 13:00,9
29-01-18 12:00,6
29-01-18 11:00,28
29-01-18 10:00,21
29-01-18 09:00,35
29-01-18 08:00,23
29-01-18 07:00,15
29-01-18 06:00,7
29-01-18 05:00,2
29-01-18 04:00,1
29-01-18 03:00,1
29-01-18 02:00,1
29-01-18 01:00,1
29-01-18 00:00,1
28-01-18 23:00,1
28-01-18 22:00,1
28-01-18 21:00,1
28-01-18 20:00,3
28-01-18 19:00,4
28-01-18 18:00,2
28-01-18 17:00,1
28-01-18 16:00,1
28-01-18 15:00,1
28-01-18 14:00,1
28-01-18 13:00,2
28-01-18 12:00,3
28-01-18 11:00,2
28-01-18 10:00,1
28-01-18 09:00,1
28-01-18 08:00,1
28-01-18 07:00,1
28-01-18 06:00,1
28-01-18 05:00,1
28-01-18 04:00,1
28-01-18 03:00,1
28-01-18 02:00,1
28-01-18 01:00,1
28-01-18 00:00,1
27-01-18 23:00,2
27-01-18 22:00,4
27-01-18 21:00,7
27-01-18 20:00,31
27-01-18 19:00,39
27-01-18 18:00,48
27-01-18 17:00,34
27-01-18 16:00,24
27-01-18 15:00,22
27-01-18 14:00,21
27-01-18 13:00,25
27-01-18 12:00,38
27-01-18 11:00,51
27-01-18 10:00,18
27-01-18 09:00,20
27-01-18 08:00,21
27-01-18 07:00,3
27-01-18 06:00,1
27-01-18 05:00,6
27-01-18 04:00,1
27-01-18 03:00,1
27-01-18 02:00,3
27-01-18 01:00,3
27-01-18 00:00,6
26-01-18 23:00,12
26-01-18 22:00,4
26-01-18 21:00,4
26-01-18 20:00,11
26-01-18 19:00,10
26-01-18 18:00,17
26-01-18 17:00,14
26-01-18 16:00,15
26-01-18 15:00,9
26-01-18 14:00,19
26-01-18 13:00,7
26-01-18 12:00,8
26-01-18 11:00,6
26-01-18 10:00,25
26-01-18 09:00,61
26-01-18 08:00,82
26-01-18 07:00,53
26-01-18 06:00,44
26-01-18 05:00,2
26-01-18 04:00,2
26-01-18 03:00,1
26-01-18 02:00,6
26-01-18 01:00,6
26-01-18 00:00,5
25-01-18 23:00,9
25-01-18 22:00,10
25-01-18 21:00,19
25-01-18 20:00,65
25-01-18 19:00,44
25-01-18 18:00,59
25-01-18 17:00,70
25-01-18 16:00,86
25-01-18 15:00,42
25-01-18 14:00,39
25-01-18 13:00,25
25-01-18 12:00,27
25-01-18 11:00,26
25-01-18 10:00,28
25-01-18 09:00,23
25-01-18 08:00,30
25-01-18 07:00,15
25-01-18 06:00,5
25-01-18 05:00,1
25-01-18 04:00,1
