Datum Zeit,Goerlitz PM10_TEOM
24-01-18 21:00,11
24-01-18 20:00,8
24-01-18 19:00,9
24-01-18 18:00,10
24-01-18 17:00,11
24-01-18 16:00,14
24-01-18 15:00,11
24-01-18 14:00,11
24-01-18 13:00,12
24-01-18 12:00,12
24-01-18 11:00,12
24-01-18 10:00,11
24-01-18 09:00,11
24-01-18 08:00,12
24-01-18 07:00,13
24-01-18 06:00,16
24-01-18 05:00,19
24-01-18 04:00,24
24-01-18 03:00,25
24-01-18 02:00,26
24-01-18 01:00,25
24-01-18 00:00,26
23-01-18 23:00,24
23-01-18 22:00,22
23-01-18 21:00,19
23-01-18 20:00,23
23-01-18 19:00,25
23-01-18 18:00,22
23-01-18 17:00,24
23-01-18 16:00,26
23-01-18 15:00,25
23-01-18 14:00,24
23-01-18 13:00,27
23-01-18 12:00,24
23-01-18 11:00,25
23-01-18 10:00,28
23-01-18 09:00,32
23-01-18 08:00,33
23-01-18 07:00,26
23-01-18 06:00,23
23-01-18 05:00,26
23-01-18 04:00,26
23-01-18 03:00,24
23-01-18 02:00,27
23-01-18 01:00,24
23-01-18 00:00,26
22-01-18 23:00,26
22-01-18 22:00,26
22-01-18 21:00,25
22-01-18 20:00,21
22-01-18 19:00,25
22-01-18 18:00,27
22-01-18 17:00,28
22-01-18 16:00,27
22-01-18 15:00,24
22-01-18 14:00,18
22-01-18 13:00,20
22-01-18 12:00,23
22-01-18 11:00,21
22-01-18 10:00,22
22-01-18 09:00,29
22-01-18 08:00,28
22-01-18 07:00,29
22-01-18 06:00,26
22-01-18 05:00,35
22-01-18 04:00,36
22-01-18 03:00,37
22-01-18 02:00,32
22-01-18 01:00,22
22-01-18 00:00,17
21-01-18 23:00,18
21-01-18 22:00,21
21-01-18 21:00,22
21-01-18 20:00,24
21-01-18 19:00,27
21-01-18 18:00,30
21-01-18 17:00,33
21-01-18 16:00,31
21-01-18 15:00,35
21-01-18 14:00,35
21-01-18 13:00,37
21-01-18 12:00,40
21-01-18 11:00,41
21-01-18 10:00,43
21-01-18 09:00,40
21-01-18 08:00,31
21-01-18 07:00,34
21-01-18 06:00,31
21-01-18 05:00,37
21-01-18 04:00,42
21-01-18 03:00,43
21-01-18 02:00,46
21-01-18 01:00,49
21-01-18 00:00,34
20-01-18 23:00,23
20-01-18 22:00,24
20-01-18 21:00,32
20-01-18 20:00,32
20-01-18 19:00,24
20-01-18 18:00,16
20-01-18 17:00,12
20-01-18 16:00,13
20-01-18 15:00,12
20-01-18 14:00,13
20-01-18 13:00,15
20-01-18 12:00,17
20-01-18 11:00,16
20-01-18 10:00,16
20-01-18 09:00,14
20-01-18 08:00,13
20-01-18 07:00,12
20-01-18 06:00,12
20-01-18 05:00,12
20-01-18 04:00,11
20-01-18 03:00,12
20-01-18 02:00,11
20-01-18 01:00,9
20-01-18 00:00,10
19-01-18 23:00,9
19-01-18 22:00,10
19-01-18 21:00,12
19-01-18 20:00,14
19-01-18 19:00,19
19-01-18 18:00,23
19-01-18 17:00,20
19-01-18 16:00,17
19-01-18 15:00,14
19-01-18 14:00,13
19-01-18 13:00,11
19-01-18 12:00,15
19-01-18 11:00,15
19-01-18 10:00,12
19-01-18 09:00,12
19-01-18 08:00,9
19-01-18 07:00,6
19-01-18 06:00,4
19-01-18 05:00,6
19-01-18 04:00,4
19-01-18 03:00,2
19-01-18 02:00,3
19-01-18 01:00,4
19-01-18 00:00,4
18-01-18 23:00,4
18-01-18 22:00,4
18-01-18 21:00,2
18-01-18 20:00,6
18-01-18 19:00,6
18-01-18 18:00,8
18-01-18 17:00,3
18-01-18 16:00,5
18-01-18 15:00,3
18-01-18 14:00,5
18-01-18 13:00,10
18-01-18 12:00,
18-01-18 11:00,
18-01-18 10:00,
18-01-18 09:00,
18-01-18 08:00,11
18-01-18 07:00,11
18-01-18 06:00,9
18-01-18 05:00,6
18-01-18 04:00,6
18-01-18 03:00,4
18-01-18 02:00,2
18-01-18 01:00,4
18-01-18 00:00,3
17-01-18 23:00,5
17-01-18 22:00,7
17-01-18 21:00,5
17-01-18 20:00,5
17-01-18 19:00,5
17-01-18 18:00,8
17-01-18 17:00,8
17-01-18 16:00,8
17-01-18 15:00,7
17-01-18 14:00,5
17-01-18 13:00,6
17-01-18 12:00,12
17-01-18 11:00,11
17-01-18 10:00,12
17-01-18 09:00,15
17-01-18 08:00,9
17-01-18 07:00,9
17-01-18 06:00,8
17-01-18 05:00,5
17-01-18 04:00,5
17-01-18 03:00,4
17-01-18 02:00,3
17-01-18 01:00,5
17-01-18 00:00,4
16-01-18 23:00,4
16-01-18 22:00,3
16-01-18 21:00,2
16-01-18 20:00,4
16-01-18 19:00,10
16-01-18 18:00,10
16-01-18 17:00,11
16-01-18 16:00,12
16-01-18 15:00,13
16-01-18 14:00,10
16-01-18 13:00,13
16-01-18 12:00,12
16-01-18 11:00,15
16-01-18 10:00,16
16-01-18 09:00,14
16-01-18 08:00,14
16-01-18 07:00,17
16-01-18 06:00,17
16-01-18 05:00,16
16-01-18 04:00,16
16-01-18 03:00,14
16-01-18 02:00,11
16-01-18 01:00,11
16-01-18 00:00,17
15-01-18 23:00,20
15-01-18 22:00,19
15-01-18 21:00,19
15-01-18 20:00,18
15-01-18 19:00,20
15-01-18 18:00,23
15-01-18 17:00,24
15-01-18 16:00,30
15-01-18 15:00,27
15-01-18 14:00,27
15-01-18 13:00,27
15-01-18 12:00,18
15-01-18 11:00,15
15-01-18 10:00,13
15-01-18 09:00,15
15-01-18 08:00,31
15-01-18 07:00,55
15-01-18 06:00,54
15-01-18 05:00,51
15-01-18 04:00,48
15-01-18 03:00,48
15-01-18 02:00,53
15-01-18 01:00,51
15-01-18 00:00,50
14-01-18 23:00,49
14-01-18 22:00,46
14-01-18 21:00,39
14-01-18 20:00,34
14-01-18 19:00,31
14-01-18 18:00,27
14-01-18 17:00,24
14-01-18 16:00,24
14-01-18 15:00,24
14-01-18 14:00,22
14-01-18 13:00,22
14-01-18 12:00,21
14-01-18 11:00,22
14-01-18 10:00,21
14-01-18 09:00,9
14-01-18 08:00,14
14-01-18 07:00,20
14-01-18 06:00,22
14-01-18 05:00,23
14-01-18 04:00,23
14-01-18 03:00,20
14-01-18 02:00,22
14-01-18 01:00,26
14-01-18 00:00,28
13-01-18 23:00,29
13-01-18 22:00,26
13-01-18 21:00,25
13-01-18 20:00,23
13-01-18 19:00,24
13-01-18 18:00,17
13-01-18 17:00,19
13-01-18 16:00,18
13-01-18 15:00,16
13-01-18 14:00,14
13-01-18 13:00,14
13-01-18 12:00,15
13-01-18 11:00,15
13-01-18 10:00,15
13-01-18 09:00,14
13-01-18 08:00,15
13-01-18 07:00,16
13-01-18 06:00,19
13-01-18 05:00,27
13-01-18 04:00,33
13-01-18 03:00,30
13-01-18 02:00,31
13-01-18 01:00,33
13-01-18 00:00,30
12-01-18 23:00,24
12-01-18 22:00,24
12-01-18 21:00,30
12-01-18 20:00,27
12-01-18 19:00,24
12-01-18 18:00,25
12-01-18 17:00,25
12-01-18 16:00,26
12-01-18 15:00,32
12-01-18 14:00,36
12-01-18 13:00,41
12-01-18 12:00,41
12-01-18 11:00,45
12-01-18 10:00,48
12-01-18 09:00,50
12-01-18 08:00,52
12-01-18 07:00,52
12-01-18 06:00,45
12-01-18 05:00,27
12-01-18 04:00,27
12-01-18 03:00,33
12-01-18 02:00,42
12-01-18 01:00,37
12-01-18 00:00,30
11-01-18 23:00,25
11-01-18 22:00,24
11-01-18 21:00,22
11-01-18 20:00,26
11-01-18 19:00,34
11-01-18 18:00,32
11-01-18 17:00,29
11-01-18 16:00,28
11-01-18 15:00,25
11-01-18 14:00,23
11-01-18 13:00,24
11-01-18 12:00,15
11-01-18 11:00,11
11-01-18 10:00,13
11-01-18 09:00,12
11-01-18 08:00,9
11-01-18 07:00,9
11-01-18 06:00,7
11-01-18 05:00,7
11-01-18 04:00,9
11-01-18 03:00,17
11-01-18 02:00,28
11-01-18 01:00,27
11-01-18 00:00,26
10-01-18 23:00,38
10-01-18 22:00,48
10-01-18 21:00,39
10-01-18 20:00,28
10-01-18 19:00,27
10-01-18 18:00,31
10-01-18 17:00,32
10-01-18 16:00,35
10-01-18 15:00,34
10-01-18 14:00,31
10-01-18 13:00,29
10-01-18 12:00,31
10-01-18 11:00,31
10-01-18 10:00,30
10-01-18 09:00,27
10-01-18 08:00,28
10-01-18 07:00,29
10-01-18 06:00,23
10-01-18 05:00,26
10-01-18 04:00,24
10-01-18 03:00,21
10-01-18 02:00,16
10-01-18 01:00,16
10-01-18 00:00,8
09-01-18 23:00,34
09-01-18 22:00,48
09-01-18 21:00,47
09-01-18 20:00,47
09-01-18 19:00,42
09-01-18 18:00,43
09-01-18 17:00,47
09-01-18 16:00,41
09-01-18 15:00,35
09-01-18 14:00,32
09-01-18 13:00,32
09-01-18 12:00,35
09-01-18 11:00,33
09-01-18 10:00,32
09-01-18 09:00,32
09-01-18 08:00,33
09-01-18 07:00,34
09-01-18 06:00,30
09-01-18 05:00,30
09-01-18 04:00,29
09-01-18 03:00,28
09-01-18 02:00,29
09-01-18 01:00,26
09-01-18 00:00,27
08-01-18 23:00,26
08-01-18 22:00,26
08-01-18 21:00,25
08-01-18 20:00,23
08-01-18 19:00,22
08-01-18 18:00,21
08-01-18 17:00,25
08-01-18 16:00,24
08-01-18 15:00,22
08-01-18 14:00,23
08-01-18 13:00,25
08-01-18 12:00,24
08-01-18 11:00,25
08-01-18 10:00,23
08-01-18 09:00,22
08-01-18 08:00,20
08-01-18 07:00,19
08-01-18 06:00,18
08-01-18 05:00,18
08-01-18 04:00,15
08-01-18 03:00,13
08-01-18 02:00,15
08-01-18 01:00,15
08-01-18 00:00,17
07-01-18 23:00,18
07-01-18 22:00,16
07-01-18 21:00,14
07-01-18 20:00,14
07-01-18 19:00,13
07-01-18 18:00,10
07-01-18 17:00,10
07-01-18 16:00,9
07-01-18 15:00,7
07-01-18 14:00,4
07-01-18 13:00,5
07-01-18 12:00,4
07-01-18 11:00,3
07-01-18 10:00,5
07-01-18 09:00,7
07-01-18 08:00,7
07-01-18 07:00,10
07-01-18 06:00,12
07-01-18 05:00,12
07-01-18 04:00,15
07-01-18 03:00,19
07-01-18 02:00,16
07-01-18 01:00,23
07-01-18 00:00,33
06-01-18 23:00,33
06-01-18 22:00,34
06-01-18 21:00,32
06-01-18 20:00,27
06-01-18 19:00,21
06-01-18 18:00,30
06-01-18 17:00,35
06-01-18 16:00,20
06-01-18 15:00,20
06-01-18 14:00,15
06-01-18 13:00,16
06-01-18 12:00,17
06-01-18 11:00,14
06-01-18 10:00,14
06-01-18 09:00,12
06-01-18 08:00,11
06-01-18 07:00,12
06-01-18 06:00,11
06-01-18 05:00,10
06-01-18 04:00,9
06-01-18 03:00,7
06-01-18 02:00,6
06-01-18 01:00,8
06-01-18 00:00,9
05-01-18 23:00,9
05-01-18 22:00,12
05-01-18 21:00,8
05-01-18 20:00,9
05-01-18 19:00,9
05-01-18 18:00,7
05-01-18 17:00,11
05-01-18 16:00,14
05-01-18 15:00,17
05-01-18 14:00,17
05-01-18 13:00,17
05-01-18 12:00,20
05-01-18 11:00,14
05-01-18 10:00,12
05-01-18 09:00,10
05-01-18 08:00,9
05-01-18 07:00,9
05-01-18 06:00,7
05-01-18 05:00,6
05-01-18 04:00,6
05-01-18 03:00,7
05-01-18 02:00,5
05-01-18 01:00,3
05-01-18 00:00,4
04-01-18 23:00,8
04-01-18 22:00,10
04-01-18 21:00,11
04-01-18 20:00,12
04-01-18 19:00,14
04-01-18 18:00,14
04-01-18 17:00,17
04-01-18 16:00,21
04-01-18 15:00,22
04-01-18 14:00,16
04-01-18 13:00,14
04-01-18 12:00,10
04-01-18 11:00,8
04-01-18 10:00,6
04-01-18 09:00,7
04-01-18 08:00,6
04-01-18 07:00,5
04-01-18 06:00,3
04-01-18 05:00,2
04-01-18 04:00,2
04-01-18 03:00,3
04-01-18 02:00,2
04-01-18 01:00,3
04-01-18 00:00,4
03-01-18 23:00,2
03-01-18 22:00,1
03-01-18 21:00,4
03-01-18 20:00,3
03-01-18 19:00,4
03-01-18 18:00,6
03-01-18 17:00,9
03-01-18 16:00,8
03-01-18 15:00,4
03-01-18 14:00,0
03-01-18 13:00,0
03-01-18 12:00,0
03-01-18 11:00,1
03-01-18 10:00,1
03-01-18 09:00,4
03-01-18 08:00,4
03-01-18 07:00,6
03-01-18 06:00,8
03-01-18 05:00,9
03-01-18 04:00,8
03-01-18 03:00,9
03-01-18 02:00,8
03-01-18 01:00,7
03-01-18 00:00,7
02-01-18 23:00,8
02-01-18 22:00,8
02-01-18 21:00,9
02-01-18 20:00,9
02-01-18 19:00,8
02-01-18 18:00,8
02-01-18 17:00,8
02-01-18 16:00,7
02-01-18 15:00,5
02-01-18 14:00,3
02-01-18 13:00,4
02-01-18 12:00,2
02-01-18 11:00,4
02-01-18 10:00,7
02-01-18 09:00,7
02-01-18 08:00,7
02-01-18 07:00,8
02-01-18 06:00,6
02-01-18 05:00,7
02-01-18 04:00,5
02-01-18 03:00,6
02-01-18 02:00,8
02-01-18 01:00,9
02-01-18 00:00,9
01-01-18 23:00,7
01-01-18 22:00,5
01-01-18 21:00,6
01-01-18 20:00,9
01-01-18 19:00,7
01-01-18 18:00,8
01-01-18 17:00,5
01-01-18 16:00,4
01-01-18 15:00,8
01-01-18 14:00,5
01-01-18 13:00,6
01-01-18 12:00,11
01-01-18 11:00,12
01-01-18 10:00,12
01-01-18 09:00,13
01-01-18 08:00,15
01-01-18 07:00,15
01-01-18 06:00,16
01-01-18 05:00,12
01-01-18 04:00,10
01-01-18 03:00,14
01-01-18 02:00,62
01-01-18 01:00,50

