Datum Zeit,Plauen-Sued PM10_TEOM
25-01-18 05:00,7
25-01-18 04:00,5
25-01-18 03:00,6
25-01-18 02:00,8
25-01-18 01:00,10
25-01-18 00:00,11
24-01-18 23:00,10
24-01-18 22:00,13
24-01-18 21:00,13
24-01-18 20:00,12
24-01-18 19:00,10
24-01-18 18:00,7
24-01-18 17:00,7
24-01-18 16:00,6
24-01-18 15:00,6
24-01-18 14:00,4
24-01-18 13:00,5
24-01-18 12:00,6
24-01-18 11:00,5
24-01-18 10:00,4
24-01-18 09:00,5
24-01-18 08:00,8
24-01-18 07:00,11
24-01-18 06:00,13
24-01-18 05:00,12
24-01-18 04:00,10
24-01-18 03:00,10
24-01-18 02:00,14
24-01-18 01:00,12
24-01-18 00:00,12
23-01-18 23:00,13
23-01-18 22:00,16
23-01-18 21:00,16
23-01-18 20:00,17
23-01-18 19:00,20
23-01-18 18:00,24
23-01-18 17:00,17
23-01-18 16:00,12
23-01-18 15:00,12
23-01-18 14:00,12
23-01-18 13:00,14
23-01-18 12:00,12
23-01-18 11:00,17
23-01-18 10:00,21
23-01-18 09:00,15
23-01-18 08:00,14
23-01-18 07:00,12
23-01-18 06:00,9
23-01-18 05:00,6
23-01-18 04:00,6
23-01-18 03:00,5
23-01-18 02:00,6
23-01-18 01:00,8
23-01-18 00:00,11
22-01-18 23:00,10
22-01-18 22:00,11
22-01-18 21:00,14
22-01-18 20:00,15
22-01-18 19:00,15
22-01-18 18:00,13
22-01-18 17:00,11
22-01-18 16:00,14
22-01-18 15:00,12
22-01-18 14:00,13
22-01-18 13:00,14
22-01-18 12:00,13
22-01-18 11:00,11
22-01-18 10:00,11
22-01-18 09:00,12
22-01-18 08:00,11
22-01-18 07:00,15
22-01-18 06:00,13
22-01-18 05:00,13
22-01-18 04:00,13
22-01-18 03:00,15
22-01-18 02:00,21
22-01-18 01:00,13
22-01-18 00:00,15
21-01-18 23:00,22
21-01-18 22:00,22
21-01-18 21:00,25
21-01-18 20:00,24
21-01-18 19:00,20
21-01-18 18:00,17
21-01-18 17:00,12
21-01-18 16:00,11
21-01-18 15:00,14
21-01-18 14:00,19
21-01-18 13:00,22
21-01-18 12:00,21
21-01-18 11:00,15
21-01-18 10:00,12
21-01-18 09:00,11
21-01-18 08:00,12
21-01-18 07:00,12
21-01-18 06:00,10
21-01-18 05:00,9
21-01-18 04:00,10
21-01-18 03:00,8
21-01-18 02:00,12
21-01-18 01:00,12
21-01-18 00:00,11
20-01-18 23:00,9
20-01-18 22:00,9
20-01-18 21:00,10
20-01-18 20:00,10
20-01-18 19:00,10
20-01-18 18:00,9
20-01-18 17:00,9
20-01-18 16:00,7
20-01-18 15:00,6
20-01-18 14:00,6
20-01-18 13:00,8
20-01-18 12:00,9
20-01-18 11:00,11
20-01-18 10:00,8
20-01-18 09:00,8
20-01-18 08:00,9
20-01-18 07:00,8
20-01-18 06:00,9
20-01-18 05:00,9
20-01-18 04:00,12
20-01-18 03:00,12
20-01-18 02:00,13
20-01-18 01:00,9
20-01-18 00:00,10
19-01-18 23:00,12
19-01-18 22:00,11
19-01-18 21:00,11
19-01-18 20:00,8
19-01-18 19:00,10
19-01-18 18:00,10
19-01-18 17:00,7
19-01-18 16:00,9
19-01-18 15:00,11
19-01-18 14:00,7
19-01-18 13:00,6
19-01-18 12:00,10
19-01-18 11:00,19
19-01-18 10:00,15
19-01-18 09:00,17
19-01-18 08:00,15
19-01-18 07:00,14
19-01-18 06:00,9
19-01-18 05:00,8
19-01-18 04:00,6
19-01-18 03:00,5
19-01-18 02:00,5
19-01-18 01:00,4
19-01-18 00:00,5
18-01-18 23:00,6
18-01-18 22:00,6
18-01-18 21:00,5
18-01-18 20:00,6
18-01-18 19:00,7
18-01-18 18:00,7
18-01-18 17:00,
18-01-18 16:00,0
18-01-18 15:00,2
18-01-18 14:00,4
18-01-18 13:00,3
18-01-18 12:00,
18-01-18 11:00,4
18-01-18 10:00,4
18-01-18 09:00,7
18-01-18 08:00,6
18-01-18 07:00,12
18-01-18 06:00,11
18-01-18 05:00,11
18-01-18 04:00,9
18-01-18 03:00,9
18-01-18 02:00,10
18-01-18 01:00,8
18-01-18 00:00,7
17-01-18 23:00,6
17-01-18 22:00,4
17-01-18 21:00,5
17-01-18 20:00,6
17-01-18 19:00,6
17-01-18 18:00,6
17-01-18 17:00,3
17-01-18 16:00,3
17-01-18 15:00,2
17-01-18 14:00,4
17-01-18 13:00,7
17-01-18 12:00,5
17-01-18 11:00,4
17-01-18 10:00,4
17-01-18 09:00,5
17-01-18 08:00,9
17-01-18 07:00,8
17-01-18 06:00,7
17-01-18 05:00,4
17-01-18 04:00,6
17-01-18 03:00,3
17-01-18 02:00,5
17-01-18 01:00,6
17-01-18 00:00,5
16-01-18 23:00,4
16-01-18 22:00,5
16-01-18 21:00,5
16-01-18 20:00,6
16-01-18 19:00,5
16-01-18 18:00,5
16-01-18 17:00,5
16-01-18 16:00,6
16-01-18 15:00,6
16-01-18 14:00,8
16-01-18 13:00,4
16-01-18 12:00,2
16-01-18 11:00,6
16-01-18 10:00,6
16-01-18 09:00,5
16-01-18 08:00,6
16-01-18 07:00,3
16-01-18 06:00,1
16-01-18 05:00,2
16-01-18 04:00,1
16-01-18 03:00,4
16-01-18 02:00,10
16-01-18 01:00,14
16-01-18 00:00,15
15-01-18 23:00,16
15-01-18 22:00,17
15-01-18 21:00,15
15-01-18 20:00,17
15-01-18 19:00,17
15-01-18 18:00,16
15-01-18 17:00,16
15-01-18 16:00,20
15-01-18 15:00,23
15-01-18 14:00,17
15-01-18 13:00,20
15-01-18 12:00,15
15-01-18 11:00,13
15-01-18 10:00,13
15-01-18 09:00,13
15-01-18 08:00,14
15-01-18 07:00,14
15-01-18 06:00,13
15-01-18 05:00,12
15-01-18 04:00,12
15-01-18 03:00,12
15-01-18 02:00,16
15-01-18 01:00,17
15-01-18 00:00,15
14-01-18 23:00,16
14-01-18 22:00,19
14-01-18 21:00,17
14-01-18 20:00,18
14-01-18 19:00,17
14-01-18 18:00,18
14-01-18 17:00,25
14-01-18 16:00,19
14-01-18 15:00,22
14-01-18 14:00,24
14-01-18 13:00,24
14-01-18 12:00,23
14-01-18 11:00,22
14-01-18 10:00,21
14-01-18 09:00,16
14-01-18 08:00,14
14-01-18 07:00,15
14-01-18 06:00,16
14-01-18 05:00,15
14-01-18 04:00,14
14-01-18 03:00,15
14-01-18 02:00,23
14-01-18 01:00,19
14-01-18 00:00,22
13-01-18 23:00,20
13-01-18 22:00,22
13-01-18 21:00,23
13-01-18 20:00,24
13-01-18 19:00,27
13-01-18 18:00,22
13-01-18 17:00,23
13-01-18 16:00,28
13-01-18 15:00,26
13-01-18 14:00,19
13-01-18 13:00,21
13-01-18 12:00,20
13-01-18 11:00,29
13-01-18 10:00,33
13-01-18 09:00,27
13-01-18 08:00,29
13-01-18 07:00,30
13-01-18 06:00,29
13-01-18 05:00,29
13-01-18 04:00,30
13-01-18 03:00,29
13-01-18 02:00,30
13-01-18 01:00,31
13-01-18 00:00,31
12-01-18 23:00,32
12-01-18 22:00,34
12-01-18 21:00,35
12-01-18 20:00,37
12-01-18 19:00,41
12-01-18 18:00,42
12-01-18 17:00,40
12-01-18 16:00,38
12-01-18 15:00,37
12-01-18 14:00,35
12-01-18 13:00,37
12-01-18 12:00,46
12-01-18 11:00,49
12-01-18 10:00,34
12-01-18 09:00,25
12-01-18 08:00,21
12-01-18 07:00,19
12-01-18 06:00,18
12-01-18 05:00,17
12-01-18 04:00,17
12-01-18 03:00,18
12-01-18 02:00,18
12-01-18 01:00,18
12-01-18 00:00,18
11-01-18 23:00,19
11-01-18 22:00,18
11-01-18 21:00,19
11-01-18 20:00,19
11-01-18 19:00,23
11-01-18 18:00,27
11-01-18 17:00,24
11-01-18 16:00,20
11-01-18 15:00,18
11-01-18 14:00,15
11-01-18 13:00,14
11-01-18 12:00,16
11-01-18 11:00,15
11-01-18 10:00,19
11-01-18 09:00,14
11-01-18 08:00,11
11-01-18 07:00,8
11-01-18 06:00,10
11-01-18 05:00,16
11-01-18 04:00,18
11-01-18 03:00,18
11-01-18 02:00,17
11-01-18 01:00,19
11-01-18 00:00,20
10-01-18 23:00,24
10-01-18 22:00,27
10-01-18 21:00,26
10-01-18 20:00,25
10-01-18 19:00,24
10-01-18 18:00,27
10-01-18 17:00,30
10-01-18 16:00,24
10-01-18 15:00,19
10-01-18 14:00,30
10-01-18 13:00,23
10-01-18 12:00,27
10-01-18 11:00,29
10-01-18 10:00,36
10-01-18 09:00,38
10-01-18 08:00,30
10-01-18 07:00,20
10-01-18 06:00,22
10-01-18 05:00,20
10-01-18 04:00,19
10-01-18 03:00,20
10-01-18 02:00,20
10-01-18 01:00,19
10-01-18 00:00,18
09-01-18 23:00,18
09-01-18 22:00,19
09-01-18 21:00,21
09-01-18 20:00,24
09-01-18 19:00,25
09-01-18 18:00,28
09-01-18 17:00,29
09-01-18 16:00,24
09-01-18 15:00,24
09-01-18 14:00,25
09-01-18 13:00,25
09-01-18 12:00,21
09-01-18 11:00,23
09-01-18 10:00,20
09-01-18 09:00,31
09-01-18 08:00,23
09-01-18 07:00,20
09-01-18 06:00,15
09-01-18 05:00,19
09-01-18 04:00,20
09-01-18 03:00,19
09-01-18 02:00,18
09-01-18 01:00,20
09-01-18 00:00,26
08-01-18 23:00,26
08-01-18 22:00,27
08-01-18 21:00,27
08-01-18 20:00,34
08-01-18 19:00,28
08-01-18 18:00,25
08-01-18 17:00,23
08-01-18 16:00,24
08-01-18 15:00,24
08-01-18 14:00,26
08-01-18 13:00,25
08-01-18 12:00,25
08-01-18 11:00,27
08-01-18 10:00,26
08-01-18 09:00,30
08-01-18 08:00,26
08-01-18 07:00,23
08-01-18 06:00,21
08-01-18 05:00,19
08-01-18 04:00,17
08-01-18 03:00,14
08-01-18 02:00,13
08-01-18 01:00,13
08-01-18 00:00,14
07-01-18 23:00,13
07-01-18 22:00,13
07-01-18 21:00,11
07-01-18 20:00,8
07-01-18 19:00,7
07-01-18 18:00,8
07-01-18 17:00,7
07-01-18 16:00,7
07-01-18 15:00,6
07-01-18 14:00,6
07-01-18 13:00,5
07-01-18 12:00,3
07-01-18 11:00,5
07-01-18 10:00,7
07-01-18 09:00,5
07-01-18 08:00,3
07-01-18 07:00,4
07-01-18 06:00,4
07-01-18 05:00,5
07-01-18 04:00,5
07-01-18 03:00,7
07-01-18 02:00,9
07-01-18 01:00,10
07-01-18 00:00,11
06-01-18 23:00,11
06-01-18 22:00,15
06-01-18 21:00,18
06-01-18 20:00,14
06-01-18 19:00,16
06-01-18 18:00,28
06-01-18 17:00,21
06-01-18 16:00,18
06-01-18 15:00,13
06-01-18 14:00,11
06-01-18 13:00,12
06-01-18 12:00,15
06-01-18 11:00,13
06-01-18 10:00,10
06-01-18 09:00,6
06-01-18 08:00,5
06-01-18 07:00,6
06-01-18 06:00,8
06-01-18 05:00,6
06-01-18 04:00,6
06-01-18 03:00,6
06-01-18 02:00,4
06-01-18 01:00,5
06-01-18 00:00,4
05-01-18 23:00,4
05-01-18 22:00,7
05-01-18 21:00,7
05-01-18 20:00,9
05-01-18 19:00,6
05-01-18 18:00,10
05-01-18 17:00,14
05-01-18 16:00,14
05-01-18 15:00,9
05-01-18 14:00,11
05-01-18 13:00,13
05-01-18 12:00,10
05-01-18 11:00,9
05-01-18 10:00,9
05-01-18 09:00,9
05-01-18 08:00,11
05-01-18 07:00,15
05-01-18 06:00,12
05-01-18 05:00,10
05-01-18 04:00,8
05-01-18 03:00,8
05-01-18 02:00,7
05-01-18 01:00,3
05-01-18 00:00,2
04-01-18 23:00,1
04-01-18 22:00,3
04-01-18 21:00,5
04-01-18 20:00,5
04-01-18 19:00,3
04-01-18 18:00,6
04-01-18 17:00,7
04-01-18 16:00,12
04-01-18 15:00,15
04-01-18 14:00,16
04-01-18 13:00,14
04-01-18 12:00,14
04-01-18 11:00,11
04-01-18 10:00,11
04-01-18 09:00,10
04-01-18 08:00,9
04-01-18 07:00,8
04-01-18 06:00,8
04-01-18 05:00,7
04-01-18 04:00,7
04-01-18 03:00,6
04-01-18 02:00,6
04-01-18 01:00,5
04-01-18 00:00,4
03-01-18 23:00,3
03-01-18 22:00,4
03-01-18 21:00,4
03-01-18 20:00,4
03-01-18 19:00,5
03-01-18 18:00,4
03-01-18 17:00,4
03-01-18 16:00,2
03-01-18 15:00,1
03-01-18 14:00,3
03-01-18 13:00,4
03-01-18 12:00,1
03-01-18 11:00,4
03-01-18 10:00,6
03-01-18 09:00,3
03-01-18 08:00,3
03-01-18 07:00,5
03-01-18 06:00,2
03-01-18 05:00,3
03-01-18 04:00,6
03-01-18 03:00,7
03-01-18 02:00,10
03-01-18 01:00,10
03-01-18 00:00,8
02-01-18 23:00,7
02-01-18 22:00,7
02-01-18 21:00,8
02-01-18 20:00,11
02-01-18 19:00,6
02-01-18 18:00,6
02-01-18 17:00,11
02-01-18 16:00,11
02-01-18 15:00,4
02-01-18 14:00,5
02-01-18 13:00,5
02-01-18 12:00,6
02-01-18 11:00,4
02-01-18 10:00,2
02-01-18 09:00,1
02-01-18 08:00,2
02-01-18 07:00,2
02-01-18 06:00,2
02-01-18 05:00,2
02-01-18 04:00,3
02-01-18 03:00,2
02-01-18 02:00,3
02-01-18 01:00,4
02-01-18 00:00,4
01-01-18 23:00,5
01-01-18 22:00,6
01-01-18 21:00,7
01-01-18 20:00,7
01-01-18 19:00,7
01-01-18 18:00,8
01-01-18 17:00,9
01-01-18 16:00,8
01-01-18 15:00,7
01-01-18 14:00,5
01-01-18 13:00,3
01-01-18 12:00,4
01-01-18 11:00,4
01-01-18 10:00,5
01-01-18 09:00,4
01-01-18 08:00,7
01-01-18 07:00,9
01-01-18 06:00,10
01-01-18 05:00,12
01-01-18 04:00,10
01-01-18 03:00,19
01-01-18 02:00,71
01-01-18 01:00,49

