Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-06-01,,,,,,10,,,
2015-06-01,01:00,,1,12,74,,,,2.3
2015-06-01,02:00,,1,20,58,,,,2.7
2015-06-01,03:00,,1,19,71,,,,3.5
2015-06-01,04:00,,1,22,69,,,,3.0
2015-06-01,05:00,,1,9,69,,,,2.1
2015-06-01,06:00,,1,13,68,,,,2.5
2015-06-01,07:00,,2,13,62,,,,5.9
2015-06-01,08:00,,2,17,60,,,,8.8
2015-06-01,09:00,,4,18,60,,,,7.2
2015-06-01,10:00,,3,20,53,,,,4.1
2015-06-01,11:00,,3,16,55,,,,3.9
2015-06-01,12:00,,3,13,64,,,,5.6
2015-06-01,13:00,,3,13,70,,,,5.0
2015-06-01,14:00,,4,18,73,,,,2.6
2015-06-01,15:00,,3,15,74,,,,2.5
2015-06-01,16:00,,2,12,69,,,,3.1
2015-06-01,17:00,,1,8,74,,,,2.6
2015-06-01,18:00,,1,7,67,,,,2.5
2015-06-01,19:00,,1,8,55,,,,1.6
2015-06-01,20:00,,1,9,51,,,,1.5
2015-06-01,21:00,,1,14,42,,,,1.9
2015-06-01,22:00,,1,12,40,,,,1.8
2015-06-01,23:00,,1,11,30,,,,1.2
2015-06-02,,,,,,10,,,
2015-06-02,00:00,,1,12,20,,,,1.1
2015-06-02,01:00,,1,11,16,,,,0.5
2015-06-02,02:00,,1,10,11,,,,0.5
2015-06-02,03:00,,1,12,9,,,,0.5
2015-06-02,04:00,,1,10,37,,,,2.8
2015-06-02,05:00,,2,18,25,,,,3.0
2015-06-02,06:00,,4,11,29,,,,2.3
2015-06-02,07:00,,4,8,37,,,,2.6
2015-06-02,08:00,,3,8,43,,,,2.5
2015-06-02,09:00,,2,7,51,,,,2.4
2015-06-02,10:00,,3,8,55,,,,3.0
2015-06-02,11:00,,2,7,66,,,,2.7
2015-06-02,12:00,,1,5,80,,,,2.2
2015-06-02,13:00,,1,6,86,,,,2.2
2015-06-02,14:00,,1,6,91,,,,2.1
2015-06-02,15:00,,1,5,94,,,,1.9
2015-06-02,16:00,,1,6,93,,,,2.1
2015-06-02,17:00,,1,5,95,,,,1.9
2015-06-02,18:00,,1,6,95,,,,1.7
2015-06-02,19:00,,1,8,97,,,,1.9
2015-06-02,20:00,,1,15,86,,,,2.1
2015-06-02,21:00,,1,12,75,,,,2.3
2015-06-02,22:00,,1,12,60,,,,2.6
2015-06-02,23:00,,1,9,62,,,,2.8
2015-06-03,,,,,,13,,,
2015-06-03,00:00,,1,9,53,,,,3.1
2015-06-03,01:00,,1,27,18,,,,1.5
2015-06-03,02:00,,1,21,18,,,,1.3
2015-06-03,03:00,,1,22,28,,,,1.5
2015-06-03,04:00,,1,11,55,,,,2.3
2015-06-03,05:00,,1,14,63,,,,3.4
2015-06-03,06:00,,1,11,63,,,,3.3
2015-06-03,07:00,,2,16,59,,,,4.6
2015-06-03,08:00,,4,18,62,,,,6.0
2015-06-03,09:00,,2,11,80,,,,4.7
2015-06-03,10:00,,2,9,89,,,,3.9
