Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-06-01,01:00,,1,11,53,,,,
2015-06-01,02:00,,1,10,51,,,,
2015-06-01,03:00,,1,13,43,,,,
2015-06-01,04:00,,12,43,12,,,,
2015-06-01,05:00,,45,56,5,,,,
2015-06-01,06:00,,180,74,2,,,,
2015-06-01,07:00,,63,49,29,,,,
2015-06-01,08:00,,9,14,63,,,,
2015-06-01,09:00,,6,9,65,,,,
2015-06-01,10:00,,8,10,64,,,,
2015-06-01,11:00,,6,9,63,,,,
2015-06-01,12:00,,6,11,60,,,,
2015-06-01,13:00,,7,15,51,,,,
2015-06-01,14:00,,9,16,45,,,,
2015-06-01,15:00,,16,24,36,,,,
2015-06-01,16:00,,12,21,38,,,,
2015-06-01,17:00,,6,19,35,,,,
2015-06-01,18:00,,3,16,38,,,,
2015-06-01,19:00,,2,15,42,,,,
2015-06-01,20:00,,4,17,36,,,,
2015-06-01,21:00,,4,15,30,,,,
2015-06-01,22:00,,3,15,17,,,,
2015-06-01,23:00,,2,12,11,,,,
2015-06-02,00:00,,1,12,8,,,,
2015-06-02,01:00,,1,7,14,,,,
2015-06-02,02:00,,1,6,14,,,,
2015-06-02,03:00,,1,7,18,,,,
2015-06-02,04:00,,11,15,10,,,,
2015-06-02,05:00,,49,33,3,,,,
2015-06-02,06:00,,100,40,4,,,,
2015-06-02,07:00,,20,23,30,,,,
2015-06-02,08:00,,11,12,47,,,,
2015-06-02,09:00,,8,10,65,,,,
2015-06-02,10:00,,6,10,87,,,,
2015-06-02,11:00,,6,12,89,,,,
2015-06-02,12:00,,8,13,82,,,,
2015-06-02,13:00,,8,13,80,,,,
2015-06-02,14:00,,10,16,79,,,,
2015-06-02,15:00,,7,13,88,,,,
2015-06-02,16:00,,6,13,93,,,,
2015-06-02,17:00,,5,12,99,,,,
2015-06-02,18:00,,3,10,105,,,,
2015-06-02,19:00,,2,10,106,,,,
2015-06-02,20:00,,5,17,86,,,,
2015-06-02,21:00,,6,25,64,,,,
2015-06-02,22:00,,2,27,50,,,,
2015-06-02,23:00,,3,24,47,,,,
2015-06-03,00:00,,1,33,34,,,,
2015-06-03,01:00,,1,17,52,,,,
2015-06-03,02:00,,1,13,53,,,,
2015-06-03,03:00,,1,15,48,,,,
2015-06-03,04:00,,4,29,36,,,,
2015-06-03,05:00,,54,63,7,,,,
2015-06-03,06:00,,121,76,4,,,,
2015-06-03,07:00,,18,34,55,,,,
2015-06-03,08:00,,9,15,83,,,,
2015-06-03,09:00,,7,13,88,,,,
2015-06-03,10:00,,5,11,92,,,,
2015-06-03,11:00,,4,8,95,,,,
2015-06-03,12:00,,4,11,93,,,,
2015-06-03,13:00,,5,14,97,,,,
