Datum Zeit,Klingenthal BEN
,µg/m³
01-06-03 00:00,1.9
31-05-03 23:00,1.6
31-05-03 22:00,1.3
31-05-03 21:00,1.4
31-05-03 20:00,1.2
31-05-03 19:00,0.8
31-05-03 18:00,0.7
31-05-03 17:00,2.7
31-05-03 16:00,0.9
31-05-03 15:00,0.8
31-05-03 14:00,0.9
31-05-03 13:00,1.4
31-05-03 12:00,1.8
31-05-03 11:00,2.2
31-05-03 10:00,2.5
31-05-03 09:00,1.6
31-05-03 08:00,1.1
31-05-03 07:00,1.3
31-05-03 06:00,1.2
31-05-03 05:00,1.0
31-05-03 04:00,0.9
31-05-03 03:00,1.1
31-05-03 02:00,1.1
31-05-03 01:00,1.3
31-05-03 00:00,1.7
30-05-03 23:00,1.9
30-05-03 22:00,2.1
30-05-03 21:00,1.4
30-05-03 20:00,1.1
30-05-03 19:00,2.2
30-05-03 18:00,1.2
30-05-03 17:00,1.5
30-05-03 16:00,1.5
30-05-03 15:00,1.2
30-05-03 14:00,1.2
30-05-03 13:00,1.2
30-05-03 12:00,1.3
30-05-03 11:00,1.2
30-05-03 10:00,1.1
30-05-03 09:00,1.2
30-05-03 08:00,1.0
30-05-03 07:00,1.3
30-05-03 06:00,1.2
30-05-03 05:00,0.7
30-05-03 04:00,0.9
30-05-03 03:00,0.7
30-05-03 02:00,0.7
30-05-03 01:00,0.9
30-05-03 00:00,1.1
29-05-03 23:00,1.1
29-05-03 22:00,0.9
29-05-03 21:00,0.9
29-05-03 20:00,0.5
29-05-03 19:00,0.5
29-05-03 18:00,0.7
29-05-03 17:00,0.5
29-05-03 16:00,0.5
29-05-03 15:00,0.7
29-05-03 14:00,0.6
29-05-03 13:00,0.7
29-05-03 12:00,0.5
29-05-03 11:00,0.7
29-05-03 10:00,0.5
29-05-03 09:00,0.9
29-05-03 08:00,
29-05-03 07:00,
29-05-03 06:00,
29-05-03 05:00,
29-05-03 04:00,
29-05-03 03:00,0.5
29-05-03 02:00,0.5
29-05-03 01:00,0.5
29-05-03 00:00,0.6
28-05-03 23:00,1.1
28-05-03 22:00,1.6
28-05-03 21:00,0.9
28-05-03 20:00,0.9
