Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-05-03,
30-05-03,13.86
29-05-03,
28-05-03,9.24
27-05-03,
26-05-03,5.32
25-05-03,
24-05-03,9.21
23-05-03,
22-05-03,5.64
21-05-03,
20-05-03,1.57
19-05-03,
18-05-03,4.89
17-05-03,
16-05-03,5.35
15-05-03,
14-05-03,4.03
13-05-03,
12-05-03,7.29
11-05-03,
10-05-03,13.99
09-05-03,
08-05-03,18.69
07-05-03,
06-05-03,15.63
05-05-03,
04-05-03,5.46
03-05-03,
02-05-03,6.79
01-05-03,

