Datum Zeit,Carlsfeld O3
,µg/m³
01-06-03 00:00,49
31-05-03 23:00,78
31-05-03 22:00,86
31-05-03 21:00,101
31-05-03 20:00,114
31-05-03 19:00,131
31-05-03 18:00,136
31-05-03 17:00,134
31-05-03 16:00,130
31-05-03 15:00,132
31-05-03 14:00,130
31-05-03 13:00,125
31-05-03 12:00,128
31-05-03 11:00,127
31-05-03 10:00,132
31-05-03 09:00,140
31-05-03 08:00,139
31-05-03 07:00,139
31-05-03 06:00,141
31-05-03 05:00,146
31-05-03 04:00,157
31-05-03 03:00,163
31-05-03 02:00,174
31-05-03 01:00,180
31-05-03 00:00,171
30-05-03 23:00,152
30-05-03 22:00,137
30-05-03 21:00,121
30-05-03 20:00,139
30-05-03 19:00,149
30-05-03 18:00,153
30-05-03 17:00,153
30-05-03 16:00,152
30-05-03 15:00,151
30-05-03 14:00,146
30-05-03 13:00,135
30-05-03 12:00,125
30-05-03 11:00,125
30-05-03 10:00,122
30-05-03 09:00,125
30-05-03 08:00,125
30-05-03 07:00,116
30-05-03 06:00,112
30-05-03 05:00,112
30-05-03 04:00,110
30-05-03 03:00,103
30-05-03 02:00,106
30-05-03 01:00,103
30-05-03 00:00,104
29-05-03 23:00,82
29-05-03 22:00,104
29-05-03 21:00,103
29-05-03 20:00,125
29-05-03 19:00,139
29-05-03 18:00,140
29-05-03 17:00,133
29-05-03 16:00,129
29-05-03 15:00,132
29-05-03 14:00,134
29-05-03 13:00,131
29-05-03 12:00,128
29-05-03 11:00,128
29-05-03 10:00,125
29-05-03 09:00,124
29-05-03 08:00,116
29-05-03 07:00,106
29-05-03 06:00,88
29-05-03 05:00,82
29-05-03 04:00,82
29-05-03 03:00,78
29-05-03 02:00,74
29-05-03 01:00,73
29-05-03 00:00,96
28-05-03 23:00,102
28-05-03 22:00,99
28-05-03 21:00,102
28-05-03 20:00,109
28-05-03 19:00,110
28-05-03 18:00,113
28-05-03 17:00,115
28-05-03 16:00,120
28-05-03 15:00,120
28-05-03 14:00,113
28-05-03 13:00,106
28-05-03 12:00,99
28-05-03 11:00,96
28-05-03 10:00,90
28-05-03 09:00,90
28-05-03 08:00,90
28-05-03 07:00,86
28-05-03 06:00,83
28-05-03 05:00,81
28-05-03 04:00,82
28-05-03 03:00,80
28-05-03 02:00,74
28-05-03 01:00,69
28-05-03 00:00,74
27-05-03 23:00,79
27-05-03 22:00,83
27-05-03 21:00,87
27-05-03 20:00,86
