Datum Zeit,Goerlitz NO
,µg/m³
01-06-03 00:00,27
31-05-03 23:00,23
31-05-03 22:00,8
31-05-03 21:00,9
31-05-03 20:00,12
31-05-03 19:00,26
31-05-03 18:00,32
31-05-03 17:00,27
31-05-03 16:00,26
31-05-03 15:00,46
31-05-03 14:00,53
31-05-03 13:00,39
31-05-03 12:00,22
31-05-03 11:00,48
31-05-03 10:00,48
31-05-03 09:00,48
31-05-03 08:00,29
31-05-03 07:00,21
31-05-03 06:00,14
31-05-03 05:00,16
31-05-03 04:00,7
31-05-03 03:00,5
31-05-03 02:00,11
31-05-03 01:00,12
31-05-03 00:00,14
30-05-03 23:00,7
30-05-03 22:00,6
30-05-03 21:00,1
30-05-03 20:00,1
30-05-03 19:00,7
30-05-03 18:00,25
30-05-03 17:00,27
30-05-03 16:00,17
30-05-03 15:00,31
30-05-03 14:00,8
30-05-03 13:00,10
30-05-03 12:00,41
30-05-03 11:00,27
30-05-03 10:00,25
30-05-03 09:00,8
30-05-03 08:00,11
30-05-03 07:00,50
30-05-03 06:00,32
30-05-03 05:00,17
30-05-03 04:00,5
30-05-03 03:00,5
30-05-03 02:00,3
30-05-03 01:00,3
30-05-03 00:00,6
29-05-03 23:00,1
29-05-03 22:00,1
29-05-03 21:00,1
29-05-03 20:00,1
29-05-03 19:00,1
29-05-03 18:00,1
29-05-03 17:00,1
29-05-03 16:00,1
29-05-03 15:00,1
29-05-03 14:00,1
29-05-03 13:00,1
29-05-03 12:00,1
29-05-03 11:00,1
29-05-03 10:00,1
29-05-03 09:00,1
29-05-03 08:00,1
29-05-03 07:00,1
29-05-03 06:00,2
29-05-03 05:00,1
29-05-03 04:00,7
29-05-03 03:00,1
29-05-03 02:00,8
29-05-03 01:00,3
29-05-03 00:00,1
28-05-03 23:00,1
28-05-03 22:00,1
28-05-03 21:00,1
28-05-03 20:00,1
28-05-03 19:00,1
28-05-03 18:00,1
28-05-03 17:00,2
28-05-03 16:00,3
28-05-03 15:00,4
28-05-03 14:00,1
28-05-03 13:00,1
28-05-03 12:00,1
28-05-03 11:00,1
28-05-03 10:00,1
28-05-03 09:00,1
28-05-03 08:00,1
28-05-03 07:00,1
28-05-03 06:00,1
28-05-03 05:00,1
28-05-03 04:00,1
28-05-03 03:00,1
28-05-03 02:00,1
28-05-03 01:00,1
28-05-03 00:00,1
27-05-03 23:00,1
27-05-03 22:00,1
27-05-03 21:00,1
27-05-03 20:00,1
27-05-03 19:00,1
27-05-03 18:00,1
27-05-03 17:00,4
27-05-03 16:00,11
27-05-03 15:00,10
27-05-03 14:00,10
27-05-03 13:00,12
27-05-03 12:00,17
27-05-03 11:00,8
27-05-03 10:00,1
27-05-03 09:00,1
27-05-03 08:00,2
27-05-03 07:00,1
27-05-03 06:00,1
27-05-03 05:00,1
27-05-03 04:00,1
27-05-03 03:00,1
27-05-03 02:00,1
27-05-03 01:00,1
27-05-03 00:00,1
26-05-03 23:00,1
26-05-03 22:00,1
26-05-03 21:00,2
26-05-03 20:00,1
26-05-03 19:00,4
26-05-03 18:00,18
26-05-03 17:00,40
26-05-03 16:00,65
26-05-03 15:00,57
26-05-03 14:00,51
26-05-03 13:00,71
26-05-03 12:00,57
26-05-03 11:00,69
26-05-03 10:00,
26-05-03 09:00,23
26-05-03 08:00,54
26-05-03 07:00,47
26-05-03 06:00,32
26-05-03 05:00,18
26-05-03 04:00,9
26-05-03 03:00,10
26-05-03 02:00,3
26-05-03 01:00,6
26-05-03 00:00,8
25-05-03 23:00,14
25-05-03 22:00,21
25-05-03 21:00,28
25-05-03 20:00,26
25-05-03 19:00,29
25-05-03 18:00,34
25-05-03 17:00,33
25-05-03 16:00,17
25-05-03 15:00,23
25-05-03 14:00,26
25-05-03 13:00,21
25-05-03 12:00,27
25-05-03 11:00,22
25-05-03 10:00,13
25-05-03 09:00,15
25-05-03 08:00,5
25-05-03 07:00,1
25-05-03 06:00,7
25-05-03 05:00,10
25-05-03 04:00,4
25-05-03 03:00,2
25-05-03 02:00,1
25-05-03 01:00,1
25-05-03 00:00,6
24-05-03 23:00,27
