Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-03,18
30-05-03,19
29-05-03,14
28-05-03,12
27-05-03,12
26-05-03,7
25-05-03,20
24-05-03,16
23-05-03,10
22-05-03,6
21-05-03,7
20-05-03,4
19-05-03,6
18-05-03,7
17-05-03,13
16-05-03,8
15-05-03,7
14-05-03,7
13-05-03,11
12-05-03,13
11-05-03,18
10-05-03,13
09-05-03,14
08-05-03,29
07-05-03,17
06-05-03,28
05-05-03,20
04-05-03,14
03-05-03,9
02-05-03,13
01-05-03,8

