Datum Zeit,Dresden-Nord PM10
,µg/m³
31-05-03,34
30-05-03,27
29-05-03,20
28-05-03,23
27-05-03,19
26-05-03,27
25-05-03,30
24-05-03,25
23-05-03,30
22-05-03,24
21-05-03,24
20-05-03,21
19-05-03,18
18-05-03,17
17-05-03,23
16-05-03,20
15-05-03,25
14-05-03,24
13-05-03,28
12-05-03,25
11-05-03,31
10-05-03,32
09-05-03,38
08-05-03,45
07-05-03,22
06-05-03,40
05-05-03,29
04-05-03,22
03-05-03,31
02-05-03,29
01-05-03,25

